sec,d ms,r.init,r.init was invoked (a)
7.319,1.130,robot,isMotorBusy was called, returning true
7.322,3.020,robot,isMotorBusy was called, returning true
7.323,1.174,robot,isMotorBusy was called, returning true
7.323,0.612,robot,isMotorBusy was called, returning true
7.324,0.506,robot,isMotorBusy was called, returning true
7.324,0.507,robot,isMotorBusy was called, returning true
7.325,0.465,robot,isMotorBusy was called, returning true
7.325,0.594,robot,isMotorBusy was called, returning true
7.326,0.806,robot,isMotorBusy was called, returning true
7.327,1.048,robot,isMotorBusy was called, returning true
7.328,0.799,robot,isMotorBusy was called, returning true
7.329,0.922,robot,isMotorBusy was called, returning true
7.330,0.547,robot,isMotorBusy was called, returning true
7.330,0.761,robot,isMotorBusy was called, returning true
7.331,0.673,robot,isMotorBusy was called, returning true
7.331,0.509,robot,isMotorBusy was called, returning true
7.332,0.946,robot,isMotorBusy was called, returning true
7.333,0.779,robot,isMotorBusy was called, returning true
7.334,0.587,robot,isMotorBusy was called, returning true
7.334,0.546,robot,isMotorBusy was called, returning true
7.335,0.592,robot,isMotorBusy was called, returning true
7.335,0.531,robot,isMotorBusy was called, returning true
7.336,0.745,robot,isMotorBusy was called, returning true
7.337,0.489,robot,isMotorBusy was called, returning true
7.338,1.217,robot,isMotorBusy was called, returning true
7.339,0.790,robot,isMotorBusy was called, returning true
7.339,0.548,robot,isMotorBusy was called, returning true
7.340,0.527,robot,isMotorBusy was called, returning true
7.340,0.607,robot,isMotorBusy was called, returning true
7.341,0.566,robot,isMotorBusy was called, returning true
7.341,0.515,robot,isMotorBusy was called, returning true
7.342,0.489,robot,isMotorBusy was called, returning true
7.343,0.892,robot,isMotorBusy was called, returning true
7.343,0.610,robot,isMotorBusy was called, returning true
7.344,0.506,robot,isMotorBusy was called, returning true
7.344,0.558,robot,isMotorBusy was called, returning true
7.345,0.510,robot,isMotorBusy was called, returning true
7.346,0.515,robot,isMotorBusy was called, returning true
7.346,0.535,robot,isMotorBusy was called, returning true
7.347,0.590,robot,isMotorBusy was called, returning true
7.347,0.577,robot,isMotorBusy was called, returning true
7.348,0.982,robot,isMotorBusy was called, returning true
7.349,0.575,robot,isMotorBusy was called, returning true
7.350,0.840,robot,isMotorBusy was called, returning true
7.350,0.536,robot,isMotorBusy was called, returning true
7.351,0.593,robot,isMotorBusy was called, returning true
7.351,0.656,robot,isMotorBusy was called, returning true
7.352,0.606,robot,isMotorBusy was called, returning true
7.353,0.528,robot,isMotorBusy was called, returning true
7.353,0.907,robot,isMotorBusy was called, returning true
7.354,0.781,robot,isMotorBusy was called, returning true
7.355,0.601,robot,isMotorBusy was called, returning true
7.355,0.541,robot,isMotorBusy was called, returning true
7.356,0.640,robot,isMotorBusy was called, returning true
7.357,0.863,robot,isMotorBusy was called, returning true
7.357,0.565,robot,isMotorBusy was called, returning true
7.358,0.713,robot,isMotorBusy was called, returning true
7.359,0.782,robot,isMotorBusy was called, returning true
7.360,1.249,robot,isMotorBusy was called, returning true
7.361,0.671,robot,isMotorBusy was called, returning true
7.362,0.761,robot,isMotorBusy was called, returning true
7.362,0.628,robot,isMotorBusy was called, returning true
7.363,0.517,robot,isMotorBusy was called, returning true
7.363,0.441,robot,isMotorBusy was called, returning true
7.364,1.035,robot,isMotorBusy was called, returning true
7.365,0.600,robot,isMotorBusy was called, returning true
7.365,0.539,robot,isMotorBusy was called, returning true
7.366,0.496,robot,isMotorBusy was called, returning true
7.366,0.477,robot,isMotorBusy was called, returning true
7.367,0.455,robot,isMotorBusy was called, returning true
7.367,0.506,robot,isMotorBusy was called, returning true
7.368,0.762,robot,isMotorBusy was called, returning true
7.369,0.569,robot,isMotorBusy was called, returning true
7.369,0.780,robot,isMotorBusy was called, returning true
7.370,0.546,robot,isMotorBusy was called, returning true
7.371,0.549,robot,isMotorBusy was called, returning true
7.371,0.670,robot,isMotorBusy was called, returning true
7.372,0.776,robot,isMotorBusy was called, returning true
7.373,0.606,robot,isMotorBusy was called, returning true
7.373,0.510,robot,isMotorBusy was called, returning true
7.374,0.751,robot,isMotorBusy was called, returning true
7.374,0.583,robot,isMotorBusy was called, returning true
7.375,0.954,robot,isMotorBusy was called, returning true
7.376,0.528,robot,isMotorBusy was called, returning true
7.376,0.507,robot,isMotorBusy was called, returning true
7.377,0.456,robot,isMotorBusy was called, returning true
7.377,0.495,robot,isMotorBusy was called, returning true
7.378,0.529,robot,isMotorBusy was called, returning true
7.378,0.501,robot,isMotorBusy was called, returning true
7.379,0.498,robot,isMotorBusy was called, returning true
7.379,0.473,robot,isMotorBusy was called, returning true
7.380,0.794,robot,isMotorBusy was called, returning true
7.381,0.691,robot,isMotorBusy was called, returning true
7.381,0.593,robot,isMotorBusy was called, returning true
7.382,0.593,robot,isMotorBusy was called, returning true
7.383,0.543,robot,isMotorBusy was called, returning true
7.383,0.498,robot,isMotorBusy was called, returning true
7.384,0.564,robot,isMotorBusy was called, returning true
7.384,0.493,robot,isMotorBusy was called, returning true
7.385,0.479,robot,isMotorBusy was called, returning true
7.385,0.380,robot,isMotorBusy was called, returning true
7.386,1.073,robot,isMotorBusy was called, returning true
7.387,0.573,robot,isMotorBusy was called, returning true
7.387,0.518,robot,isMotorBusy was called, returning true
7.388,0.618,robot,isMotorBusy was called, returning true
7.388,0.545,robot,isMotorBusy was called, returning true
7.389,0.525,robot,isMotorBusy was called, returning true
7.389,0.575,robot,isMotorBusy was called, returning true
7.390,0.509,robot,isMotorBusy was called, returning true
7.390,0.555,robot,isMotorBusy was called, returning true
7.392,1.143,robot,isMotorBusy was called, returning true
7.392,0.627,robot,isMotorBusy was called, returning true
7.393,0.767,robot,isMotorBusy was called, returning true
7.394,0.607,robot,isMotorBusy was called, returning true
7.394,0.612,robot,isMotorBusy was called, returning true
7.395,0.628,robot,isMotorBusy was called, returning true
7.395,0.529,robot,isMotorBusy was called, returning true
7.397,1.277,robot,isMotorBusy was called, returning true
7.397,0.560,robot,isMotorBusy was called, returning true
7.398,0.510,robot,isMotorBusy was called, returning true
7.398,0.701,robot,isMotorBusy was called, returning true
7.399,0.576,robot,isMotorBusy was called, returning true
7.400,0.530,robot,isMotorBusy was called, returning true
7.400,0.519,robot,isMotorBusy was called, returning true
7.401,0.880,robot,isMotorBusy was called, returning true
7.402,1.083,robot,isMotorBusy was called, returning true
7.403,0.667,robot,isMotorBusy was called, returning true
7.404,0.852,robot,isMotorBusy was called, returning true
7.404,0.610,robot,isMotorBusy was called, returning true
7.405,0.637,robot,isMotorBusy was called, returning true
7.405,0.586,robot,isMotorBusy was called, returning true
7.406,0.717,robot,isMotorBusy was called, returning true
7.407,0.526,robot,isMotorBusy was called, returning true
7.408,0.936,robot,isMotorBusy was called, returning true
7.408,0.751,robot,isMotorBusy was called, returning true
7.409,0.570,robot,isMotorBusy was called, returning true
7.409,0.568,robot,isMotorBusy was called, returning true
7.410,0.530,robot,isMotorBusy was called, returning true
7.411,0.569,robot,isMotorBusy was called, returning true
7.411,0.702,robot,isMotorBusy was called, returning true
7.412,0.481,robot,isMotorBusy was called, returning true
7.413,0.871,robot,isMotorBusy was called, returning true
7.413,0.582,robot,isMotorBusy was called, returning true
7.414,0.552,robot,isMotorBusy was called, returning true
7.414,0.542,robot,isMotorBusy was called, returning true
7.415,0.509,robot,isMotorBusy was called, returning true
7.415,0.489,robot,isMotorBusy was called, returning true
7.416,0.477,robot,isMotorBusy was called, returning true
7.416,0.506,robot,isMotorBusy was called, returning true
7.418,1.969,robot,isMotorBusy was called, returning true
7.419,0.689,robot,isMotorBusy was called, returning true
7.420,0.980,robot,isMotorBusy was called, returning true
7.422,1.686,robot,isMotorBusy was called, returning true
7.423,1.911,robot,isMotorBusy was called, returning true
7.425,1.347,robot,isMotorBusy was called, returning true
7.426,0.716,robot,isMotorBusy was called, returning true
7.427,1.368,robot,isMotorBusy was called, returning true
7.428,0.754,robot,isMotorBusy was called, returning true
7.428,0.592,robot,isMotorBusy was called, returning true
7.431,2.292,robot,isMotorBusy was called, returning true
7.436,5.569,robot,isMotorBusy was called, returning true
7.437,0.732,robot,isMotorBusy was called, returning true
7.438,1.191,robot,isMotorBusy was called, returning true
7.439,0.712,robot,isMotorBusy was called, returning true
7.442,3.346,robot,isMotorBusy was called, returning true
7.443,0.792,robot,isMotorBusy was called, returning true
7.444,1.162,robot,isMotorBusy was called, returning true
7.446,1.644,robot,isMotorBusy was called, returning true
7.446,0.552,robot,isMotorBusy was called, returning true
7.447,0.712,robot,isMotorBusy was called, returning true
7.448,1.007,robot,isMotorBusy was called, returning true
7.449,0.737,robot,isMotorBusy was called, returning true
7.449,0.768,robot,isMotorBusy was called, returning true
7.450,0.957,robot,isMotorBusy was called, returning true
7.451,0.846,robot,isMotorBusy was called, returning true
7.452,0.544,robot,isMotorBusy was called, returning true
7.453,0.874,robot,isMotorBusy was called, returning true
7.453,0.490,robot,isMotorBusy was called, returning true
7.454,0.538,robot,isMotorBusy was called, returning true
7.454,0.544,robot,isMotorBusy was called, returning true
7.455,0.982,robot,isMotorBusy was called, returning true
7.456,0.642,robot,isMotorBusy was called, returning true
7.456,0.582,robot,isMotorBusy was called, returning true
7.457,0.528,robot,isMotorBusy was called, returning true
7.457,0.472,robot,isMotorBusy was called, returning true
7.458,0.463,robot,isMotorBusy was called, returning true
7.458,0.455,robot,isMotorBusy was called, returning true
7.459,0.434,robot,isMotorBusy was called, returning true
7.459,0.459,robot,isMotorBusy was called, returning true
7.460,0.452,robot,isMotorBusy was called, returning true
7.461,0.784,robot,isMotorBusy was called, returning true
7.461,0.772,robot,isMotorBusy was called, returning true
7.462,0.508,robot,isMotorBusy was called, returning true
7.462,0.471,robot,isMotorBusy was called, returning true
7.463,0.496,robot,isMotorBusy was called, returning true
7.463,0.435,robot,isMotorBusy was called, returning true
7.464,0.433,robot,isMotorBusy was called, returning true
7.464,0.446,robot,isMotorBusy was called, returning true
7.465,0.505,robot,isMotorBusy was called, returning true
7.465,0.433,robot,isMotorBusy was called, returning true
7.465,0.424,robot,isMotorBusy was called, returning true
7.466,1.030,robot,isMotorBusy was called, returning true
7.467,0.478,robot,isMotorBusy was called, returning true
7.468,0.635,robot,isMotorBusy was called, returning true
7.468,0.632,robot,isMotorBusy was called, returning true
7.469,0.506,robot,isMotorBusy was called, returning true
7.469,0.418,robot,isMotorBusy was called, returning true
7.470,0.460,robot,isMotorBusy was called, returning true
7.470,0.515,robot,isMotorBusy was called, returning true
7.471,0.616,robot,isMotorBusy was called, returning true
7.472,1.109,robot,isMotorBusy was called, returning true
7.473,1.020,robot,isMotorBusy was called, returning true
7.473,0.574,robot,isMotorBusy was called, returning true
7.474,0.657,robot,isMotorBusy was called, returning true
7.475,0.555,robot,isMotorBusy was called, returning true
7.475,0.447,robot,isMotorBusy was called, returning true
7.476,0.458,robot,isMotorBusy was called, returning true
7.476,0.556,robot,isMotorBusy was called, returning true
7.477,0.998,robot,isMotorBusy was called, returning true
7.478,0.510,robot,isMotorBusy was called, returning true
7.478,0.528,robot,isMotorBusy was called, returning true
7.479,0.521,robot,isMotorBusy was called, returning true
7.479,0.497,robot,isMotorBusy was called, returning true
7.480,0.506,robot,isMotorBusy was called, returning true
7.480,0.534,robot,isMotorBusy was called, returning true
7.481,0.544,robot,isMotorBusy was called, returning true
7.481,0.635,robot,isMotorBusy was called, returning true
7.482,0.976,robot,isMotorBusy was called, returning true
7.483,0.499,robot,isMotorBusy was called, returning true
7.483,0.524,robot,isMotorBusy was called, returning true
7.484,0.536,robot,isMotorBusy was called, returning true
7.484,0.563,robot,isMotorBusy was called, returning true
7.485,0.485,robot,isMotorBusy was called, returning true
7.485,0.454,robot,isMotorBusy was called, returning true
7.486,0.504,robot,isMotorBusy was called, returning true
7.486,0.517,robot,isMotorBusy was called, returning true
7.487,0.937,robot,isMotorBusy was called, returning true
7.488,0.717,robot,isMotorBusy was called, returning true
7.489,0.827,robot,isMotorBusy was called, returning true
7.490,0.898,robot,isMotorBusy was called, returning true
7.491,0.919,robot,isMotorBusy was called, returning true
7.491,0.568,robot,isMotorBusy was called, returning true
7.492,0.545,robot,isMotorBusy was called, returning true
7.493,0.903,robot,isMotorBusy was called, returning true
7.493,0.624,robot,isMotorBusy was called, returning true
7.494,0.594,robot,isMotorBusy was called, returning true
7.494,0.508,robot,isMotorBusy was called, returning true
7.495,0.514,robot,isMotorBusy was called, returning true
7.496,0.676,robot,isMotorBusy was called, returning true
7.497,1.192,robot,isMotorBusy was called, returning true
7.497,0.577,robot,isMotorBusy was called, returning true
7.499,1.696,robot,isMotorBusy was called, returning true
7.501,1.851,robot,isMotorBusy was called, returning true
7.502,1.120,robot,isMotorBusy was called, returning true
7.503,0.585,robot,isMotorBusy was called, returning true
7.504,0.942,robot,isMotorBusy was called, returning true
7.504,0.606,robot,isMotorBusy was called, returning true
7.505,0.496,robot,isMotorBusy was called, returning true
7.505,0.548,robot,isMotorBusy was called, returning true
7.506,0.666,robot,isMotorBusy was called, returning true
7.507,0.911,robot,isMotorBusy was called, returning true
7.507,0.567,robot,isMotorBusy was called, returning true
7.508,0.614,robot,isMotorBusy was called, returning true
7.510,1.989,robot,isMotorBusy was called, returning true
7.511,0.533,robot,isMotorBusy was called, returning true
7.512,0.994,robot,isMotorBusy was called, returning true
7.512,0.630,robot,isMotorBusy was called, returning true
7.513,0.558,robot,isMotorBusy was called, returning true
7.513,0.538,robot,isMotorBusy was called, returning true
7.515,1.294,robot,isMotorBusy was called, returning true
7.515,0.610,robot,isMotorBusy was called, returning true
7.516,0.712,robot,isMotorBusy was called, returning true
7.516,0.571,robot,isMotorBusy was called, returning true
7.517,0.493,robot,isMotorBusy was called, returning true
7.517,0.505,robot,isMotorBusy was called, returning true
7.518,0.658,robot,isMotorBusy was called, returning true
7.519,0.732,robot,isMotorBusy was called, returning true
7.520,1.124,robot,isMotorBusy was called, returning true
7.521,0.704,robot,isMotorBusy was called, returning true
7.522,0.860,robot,isMotorBusy was called, returning true
7.522,0.563,robot,isMotorBusy was called, returning true
7.523,0.555,robot,isMotorBusy was called, returning true
7.523,0.647,robot,isMotorBusy was called, returning true
7.525,1.807,robot,isMotorBusy was called, returning true
7.526,0.764,robot,isMotorBusy was called, returning true
7.526,0.622,robot,isMotorBusy was called, returning true
7.527,0.763,robot,isMotorBusy was called, returning true
7.528,0.692,robot,isMotorBusy was called, returning true
7.528,0.546,robot,isMotorBusy was called, returning true
7.529,0.472,robot,isMotorBusy was called, returning true
7.530,0.548,robot,isMotorBusy was called, returning true
7.530,0.871,robot,isMotorBusy was called, returning true
7.532,1.773,robot,isMotorBusy was called, returning true
7.534,1.775,robot,isMotorBusy was called, returning true
7.535,0.614,robot,isMotorBusy was called, returning true
7.543,8.809,robot,isMotorBusy was called, returning true
7.549,5.665,robot,isMotorBusy was called, returning true
7.551,1.919,robot,isMotorBusy was called, returning true
7.554,3.105,robot,isMotorBusy was called, returning true
7.555,0.917,robot,isMotorBusy was called, returning true
7.556,0.577,robot,isMotorBusy was called, returning true
7.556,0.828,robot,isMotorBusy was called, returning true
7.557,0.768,robot,isMotorBusy was called, returning true
7.559,1.632,robot,isMotorBusy was called, returning true
7.560,0.785,robot,isMotorBusy was called, returning true
7.560,0.595,robot,isMotorBusy was called, returning true
7.561,0.797,robot,isMotorBusy was called, returning true
7.562,1.053,robot,isMotorBusy was called, returning true
7.563,0.690,robot,isMotorBusy was called, returning true
7.563,0.560,robot,isMotorBusy was called, returning true
7.564,0.555,robot,isMotorBusy was called, returning true
7.564,0.548,robot,isMotorBusy was called, returning true
7.565,0.631,robot,isMotorBusy was called, returning true
7.566,0.607,robot,isMotorBusy was called, returning true
7.566,0.690,robot,isMotorBusy was called, returning true
7.567,0.516,robot,isMotorBusy was called, returning true
7.568,0.747,robot,isMotorBusy was called, returning true
7.568,0.578,robot,isMotorBusy was called, returning true
7.569,0.654,robot,isMotorBusy was called, returning true
7.569,0.609,robot,isMotorBusy was called, returning true
7.570,0.754,robot,isMotorBusy was called, returning true
7.571,1.245,robot,isMotorBusy was called, returning true
7.572,0.907,robot,isMotorBusy was called, returning true
7.573,0.609,robot,isMotorBusy was called, returning true
7.574,0.862,robot,isMotorBusy was called, returning true
7.574,0.562,robot,isMotorBusy was called, returning true
7.575,0.833,robot,isMotorBusy was called, returning true
7.576,0.701,robot,isMotorBusy was called, returning true
7.577,0.741,robot,isMotorBusy was called, returning true
7.577,0.517,robot,isMotorBusy was called, returning true
7.578,0.714,robot,isMotorBusy was called, returning true
7.578,0.575,robot,isMotorBusy was called, returning true
7.579,0.761,robot,isMotorBusy was called, returning true
7.580,0.503,robot,isMotorBusy was called, returning true
7.581,0.847,robot,isMotorBusy was called, returning true
7.581,0.692,robot,isMotorBusy was called, returning true
7.582,0.697,robot,isMotorBusy was called, returning true
7.583,0.645,robot,isMotorBusy was called, returning true
7.583,0.762,robot,isMotorBusy was called, returning true
7.584,0.620,robot,isMotorBusy was called, returning true
7.585,0.709,robot,isMotorBusy was called, returning true
7.585,0.536,robot,isMotorBusy was called, returning true
7.586,0.712,robot,isMotorBusy was called, returning true
7.587,0.660,robot,isMotorBusy was called, returning true
7.587,0.864,robot,isMotorBusy was called, returning true
7.589,1.392,robot,isMotorBusy was called, returning true
7.590,0.872,robot,isMotorBusy was called, returning true
7.591,0.912,robot,isMotorBusy was called, returning true
7.592,0.985,robot,isMotorBusy was called, returning true
7.592,0.740,robot,isMotorBusy was called, returning true
7.593,0.721,robot,isMotorBusy was called, returning true
7.594,0.634,robot,isMotorBusy was called, returning true
7.594,0.792,robot,isMotorBusy was called, returning true
7.595,0.586,robot,isMotorBusy was called, returning true
7.596,0.865,robot,isMotorBusy was called, returning true
7.597,0.593,robot,isMotorBusy was called, returning true
7.597,0.908,robot,isMotorBusy was called, returning true
7.598,0.564,robot,isMotorBusy was called, returning true
7.599,0.665,robot,isMotorBusy was called, returning true
7.599,0.552,robot,isMotorBusy was called, returning true
7.600,0.947,robot,isMotorBusy was called, returning true
7.601,0.792,robot,isMotorBusy was called, returning true
7.602,0.805,robot,isMotorBusy was called, returning true
7.602,0.622,robot,isMotorBusy was called, returning true
7.603,0.638,robot,isMotorBusy was called, returning true
7.604,0.555,robot,isMotorBusy was called, returning true
7.604,0.693,robot,isMotorBusy was called, returning true
7.605,0.713,robot,isMotorBusy was called, returning true
7.606,0.661,robot,isMotorBusy was called, returning true
7.606,0.564,robot,isMotorBusy was called, returning true
7.607,0.671,robot,isMotorBusy was called, returning true
7.607,0.527,robot,isMotorBusy was called, returning true
7.608,0.677,robot,isMotorBusy was called, returning true
7.609,0.586,robot,isMotorBusy was called, returning true
7.610,0.881,robot,isMotorBusy was called, returning true
7.610,0.614,robot,isMotorBusy was called, returning true
7.611,0.560,robot,isMotorBusy was called, returning true
7.611,0.550,robot,isMotorBusy was called, returning true
7.612,0.712,robot,isMotorBusy was called, returning true
7.613,0.543,robot,isMotorBusy was called, returning true
7.613,0.666,robot,isMotorBusy was called, returning true
7.614,0.565,robot,isMotorBusy was called, returning true
7.615,0.842,robot,isMotorBusy was called, returning true
7.615,0.518,robot,isMotorBusy was called, returning true
7.616,0.633,robot,isMotorBusy was called, returning true
7.616,0.517,robot,isMotorBusy was called, returning true
7.617,0.692,robot,isMotorBusy was called, returning true
7.617,0.514,robot,isMotorBusy was called, returning true
7.618,0.682,robot,isMotorBusy was called, returning true
7.619,0.578,robot,isMotorBusy was called, returning true
7.619,0.779,robot,isMotorBusy was called, returning true
7.620,0.525,robot,isMotorBusy was called, returning true
7.621,0.684,robot,isMotorBusy was called, returning true
7.621,0.632,robot,isMotorBusy was called, returning true
7.622,0.535,robot,isMotorBusy was called, returning true
7.622,0.526,robot,isMotorBusy was called, returning true
7.623,0.508,robot,isMotorBusy was called, returning true
7.623,0.555,robot,isMotorBusy was called, returning true
7.624,0.519,robot,isMotorBusy was called, returning true
7.625,0.543,robot,isMotorBusy was called, returning true
7.625,0.460,robot,isMotorBusy was called, returning true
7.625,0.459,robot,isMotorBusy was called, returning true
7.626,0.484,robot,isMotorBusy was called, returning true
7.630,3.953,robot,isMotorBusy was called, returning true
7.631,0.685,robot,isMotorBusy was called, returning true
7.632,1.233,robot,isMotorBusy was called, returning true
7.632,0.610,robot,isMotorBusy was called, returning true
7.633,0.524,robot,isMotorBusy was called, returning true
7.634,0.619,robot,isMotorBusy was called, returning true
7.634,0.548,robot,isMotorBusy was called, returning true
7.635,0.546,robot,isMotorBusy was called, returning true
7.635,0.557,robot,isMotorBusy was called, returning true
7.636,0.522,robot,isMotorBusy was called, returning true
7.637,1.465,robot,isMotorBusy was called, returning true
7.638,0.601,robot,isMotorBusy was called, returning true
7.638,0.543,robot,isMotorBusy was called, returning true
7.639,0.538,robot,isMotorBusy was called, returning true
7.639,0.549,robot,isMotorBusy was called, returning true
7.640,0.532,robot,isMotorBusy was called, returning true
7.641,0.882,robot,isMotorBusy was called, returning true
7.641,0.665,robot,isMotorBusy was called, returning true
7.642,0.568,robot,isMotorBusy was called, returning true
7.643,1.394,robot,isMotorBusy was called, returning true
7.644,0.603,robot,isMotorBusy was called, returning true
7.645,0.587,robot,isMotorBusy was called, returning true
7.645,0.562,robot,isMotorBusy was called, returning true
7.646,0.489,robot,isMotorBusy was called, returning true
7.646,0.569,robot,isMotorBusy was called, returning true
7.647,0.634,robot,isMotorBusy was called, returning true
7.649,1.839,robot,isMotorBusy was called, returning true
7.650,1.086,robot,isMotorBusy was called, returning true
7.655,5.005,robot,isMotorBusy was called, returning true
7.661,5.737,robot,isMotorBusy was called, returning true
7.670,8.976,robot,isMotorBusy was called, returning true
7.672,2.013,robot,isMotorBusy was called, returning true
7.672,0.892,robot,isMotorBusy was called, returning true
7.676,3.261,robot,isMotorBusy was called, returning true
7.679,2.824,robot,isMotorBusy was called, returning true
7.680,0.966,robot,isMotorBusy was called, returning true
7.682,2.344,robot,isMotorBusy was called, returning true
7.684,1.711,robot,isMotorBusy was called, returning true
7.685,1.046,robot,isMotorBusy was called, returning true
7.686,0.961,robot,isMotorBusy was called, returning true
7.686,0.784,robot,isMotorBusy was called, returning true
7.687,1.126,robot,isMotorBusy was called, returning true
7.688,0.790,robot,isMotorBusy was called, returning true
7.689,1.236,robot,isMotorBusy was called, returning true
7.690,0.847,robot,isMotorBusy was called, returning true
7.692,1.210,robot,isMotorBusy was called, returning true
7.692,0.677,robot,isMotorBusy was called, returning true
7.693,0.491,robot,isMotorBusy was called, returning true
7.694,1.261,robot,isMotorBusy was called, returning true
7.694,0.513,robot,isMotorBusy was called, returning true
7.695,0.548,robot,isMotorBusy was called, returning true
7.696,0.803,robot,isMotorBusy was called, returning true
7.697,0.859,robot,isMotorBusy was called, returning true
7.698,1.476,robot,isMotorBusy was called, returning true
7.699,1.305,robot,isMotorBusy was called, returning true
7.700,0.684,robot,isMotorBusy was called, returning true
7.701,0.829,robot,isMotorBusy was called, returning true
7.702,1.449,robot,isMotorBusy was called, returning true
7.704,1.325,robot,isMotorBusy was called, returning true
7.707,3.546,robot,isMotorBusy was called, returning true
7.708,1.108,robot,isMotorBusy was called, returning true
7.709,1.051,robot,isMotorBusy was called, returning true
7.710,0.782,robot,isMotorBusy was called, returning true
7.712,1.304,robot,isMotorBusy was called, returning true
7.713,1.291,robot,isMotorBusy was called, returning true
7.713,0.630,robot,isMotorBusy was called, returning true
7.715,1.082,robot,isMotorBusy was called, returning true
7.715,0.592,robot,isMotorBusy was called, returning true
7.716,0.867,robot,isMotorBusy was called, returning true
7.717,0.939,robot,isMotorBusy was called, returning true
7.718,1.349,robot,isMotorBusy was called, returning true
7.719,0.600,robot,isMotorBusy was called, returning true
7.720,0.911,robot,isMotorBusy was called, returning true
7.721,0.753,robot,isMotorBusy was called, returning true
7.722,0.960,robot,isMotorBusy was called, returning true
7.722,0.578,robot,isMotorBusy was called, returning true
7.723,0.594,robot,isMotorBusy was called, returning true
7.723,0.560,robot,isMotorBusy was called, returning true
7.724,0.915,robot,isMotorBusy was called, returning true
7.725,0.583,robot,isMotorBusy was called, returning true
7.726,0.976,robot,isMotorBusy was called, returning true
7.726,0.596,robot,isMotorBusy was called, returning true
7.727,0.744,robot,isMotorBusy was called, returning true
7.728,0.857,robot,isMotorBusy was called, returning true
7.729,1.018,robot,isMotorBusy was called, returning true
7.730,0.943,robot,isMotorBusy was called, returning true
7.731,1.233,robot,isMotorBusy was called, returning true
7.732,0.937,robot,isMotorBusy was called, returning true
7.733,0.903,robot,isMotorBusy was called, returning true
7.734,0.900,robot,isMotorBusy was called, returning true
7.735,0.940,robot,isMotorBusy was called, returning true
7.736,0.846,robot,isMotorBusy was called, returning true
7.737,0.944,robot,isMotorBusy was called, returning true
7.738,1.025,robot,isMotorBusy was called, returning true
7.738,0.829,robot,isMotorBusy was called, returning true
7.739,0.752,robot,isMotorBusy was called, returning true
7.740,1.129,robot,isMotorBusy was called, returning true
7.741,0.900,robot,isMotorBusy was called, returning true
7.743,1.473,robot,isMotorBusy was called, returning true
7.744,0.882,robot,isMotorBusy was called, returning true
7.744,0.804,robot,isMotorBusy was called, returning true
7.745,0.833,robot,isMotorBusy was called, returning true
7.746,0.806,robot,isMotorBusy was called, returning true
7.747,0.750,robot,isMotorBusy was called, returning true
7.748,1.288,robot,isMotorBusy was called, returning true
7.749,0.741,robot,isMotorBusy was called, returning true
7.750,0.849,robot,isMotorBusy was called, returning true
7.750,0.720,robot,isMotorBusy was called, returning true
7.751,0.829,robot,isMotorBusy was called, returning true
7.752,0.889,robot,isMotorBusy was called, returning true
7.753,1.177,robot,isMotorBusy was called, returning true
7.754,0.801,robot,isMotorBusy was called, returning true
7.755,0.827,robot,isMotorBusy was called, returning true
7.756,1.499,robot,isMotorBusy was called, returning true
7.758,1.216,robot,isMotorBusy was called, returning true
7.759,1.635,robot,isMotorBusy was called, returning true
7.760,0.700,robot,isMotorBusy was called, returning true
7.761,1.213,robot,isMotorBusy was called, returning true
7.762,0.833,robot,isMotorBusy was called, returning true
7.764,1.941,robot,isMotorBusy was called, returning true
7.765,0.732,robot,isMotorBusy was called, returning true
7.766,1.005,robot,isMotorBusy was called, returning true
7.767,1.483,robot,isMotorBusy was called, returning true
7.768,0.787,robot,isMotorBusy was called, returning true
7.769,1.407,robot,isMotorBusy was called, returning true
7.770,0.775,robot,isMotorBusy was called, returning true
7.771,1.116,robot,isMotorBusy was called, returning true
7.772,0.796,robot,isMotorBusy was called, returning true
7.773,0.908,robot,isMotorBusy was called, returning true
7.774,0.710,robot,isMotorBusy was called, returning true
7.775,1.004,robot,isMotorBusy was called, returning true
7.777,2.269,pm.waitforMotors,timed out: 1.00
7.778,1.170,robot,setMotorPower was called - power: 0.00
7.779,1.310,robot,enableMotorEncoders was called
7.809,29.383,</arcTowardsBeacon>
7.841,32.508,arcTowardsBeaconStateMachine,Execution of arcTowardsBeacon has been completed in, 100, intervals over a time of, 4.194627.3, seconds
7.843,1.543,Mainline,Ending state machine pass of scanForLine
7.844,1.081,Mainline,Beginning state machine pass 2
7.845,1.405,robot,move was called - f:r:s:, 0.00, 0.20, 0.00
7.867,22.013,robot,move powers are fl:fr:bl:br, 0.20, -0.20, -0.20, 0.20
7.944,76.415,<scanForLine>
7.945,1.251,scanForLineStateMachine,Execution of scanForLine has started
7.946,0.690,robot,detectLine was called
7.946,0.478,in detectLine,ods.getLightDetected(), 0.141
7.949,2.498,in detectLine,returning, false
7.949,0.769,robot,getCurrentAngle was invoked, returning 45
7.951,1.358,robot,getCurrentAngle was invoked, returning 45
7.952,0.926,robot,getCurrentAngle was invoked, returning 45
7.953,1.212,robot,getCurrentAngle was invoked, returning 45
7.958,5.202,robot,ultramove powers are fl:fr:bl:br, 0.04, -0.36, -0.35, 0.03
8.015,56.879,Mainline,Ending state machine pass of scanForLine
