sec,d ms,r.init,r.init was invoked (a)
7.459,1.565,robot,isMotorBusy was called, returning true
7.460,0.940,robot,isMotorBusy was called, returning true
7.462,1.648,robot,isMotorBusy was called, returning true
7.463,0.827,robot,isMotorBusy was called, returning true
7.464,1.776,robot,isMotorBusy was called, returning true
7.465,1.080,robot,isMotorBusy was called, returning true
7.466,0.810,robot,isMotorBusy was called, returning true
7.468,1.946,robot,isMotorBusy was called, returning true
7.469,1.092,robot,isMotorBusy was called, returning true
7.473,3.204,robot,isMotorBusy was called, returning true
7.475,2.176,robot,isMotorBusy was called, returning true
7.477,2.733,robot,isMotorBusy was called, returning true
7.479,1.857,robot,isMotorBusy was called, returning true
7.480,0.862,robot,isMotorBusy was called, returning true
7.481,1.220,robot,isMotorBusy was called, returning true
7.483,1.287,robot,isMotorBusy was called, returning true
7.484,1.596,robot,isMotorBusy was called, returning true
7.485,1.048,robot,isMotorBusy was called, returning true
7.487,1.373,robot,isMotorBusy was called, returning true
7.488,1.349,robot,isMotorBusy was called, returning true
7.490,1.579,robot,isMotorBusy was called, returning true
7.491,1.447,pm.waitforMotors,timed out: 1.01
7.498,6.917,robot,setMotorPower was called - power: 0.00
7.499,1.336,robot,enableMotorEncoders was called
7.546,47.190,</arcTowardsBeacon>
7.589,42.538,arcTowardsBeaconStateMachine,Execution of arcTowardsBeacon has been completed in, 74, intervals over a time of, 3.799888.3, seconds
7.591,1.488,Mainline,Ending state machine pass of scanForLine
7.592,1.577,Mainline,Beginning state machine pass 2
7.596,3.468,robot,move was called - f:r:s:, 0.00, 0.20, 0.00
7.620,24.308,robot,move powers are fl:fr:bl:br, 0.20, -0.20, -0.20, 0.20
7.695,75.361,<scanForLine>
7.697,1.525,scanForLineStateMachine,Execution of scanForLine has started
7.698,1.055,robot,detectLine was called
7.699,0.919,in detectLine,ods.getLightDetected(), 0.135
7.700,1.123,in detectLine,returning, false
7.701,1.603,robot,getCurrentAngle was invoked, returning 45
7.702,0.974,robot,getCurrentAngle was invoked, returning 45
7.704,1.963,robot,getCurrentAngle was invoked, returning 45
7.707,2.170,robot,getCurrentAngle was invoked, returning 45
7.708,1.405,robot,ultramove powers are fl:fr:bl:br, 0.11, -0.29, -0.28, 0.10
7.789,81.141,Mainline,Ending state machine pass of scanForLine
7.790,1.393,Mainline,Beginning state machine pass 2
7.793,2.856,robot,detectLine was called
7.794,0.982,in detectLine,ods.getLightDetected(), 0.137
7.796,1.304,in detectLine,returning, false
7.797,1.455,robot,getCurrentAngle was invoked, returning 45
7.799,1.425,robot,getCurrentAngle was invoked, returning 45
7.800,1.525,robot,getCurrentAngle was invoked, returning 45
7.801,1.124,robot,getCurrentAngle was invoked, returning 45
7.802,0.992,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
7.868,66.153,Mainline,Ending state machine pass of scanForLine
7.869,0.927,Mainline,Beginning state machine pass 2
7.870,0.918,robot,detectLine was called
7.871,1.141,in detectLine,ods.getLightDetected(), 0.137
7.873,1.299,in detectLine,returning, false
7.873,0.643,robot,getCurrentAngle was invoked, returning 45
7.874,0.630,robot,getCurrentAngle was invoked, returning 45
7.875,0.973,robot,getCurrentAngle was invoked, returning 45
7.876,0.986,robot,getCurrentAngle was invoked, returning 45
7.876,0.595,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
7.879,2.997,Mainline,Ending state machine pass of scanForLine
7.882,2.090,Mainline,Beginning state machine pass 2
7.883,1.921,robot,detectLine was called
7.885,1.239,in detectLine,ods.getLightDetected(), 0.137
7.886,0.922,in detectLine,returning, false
7.887,0.916,robot,getCurrentAngle was invoked, returning 45
7.888,1.027,robot,getCurrentAngle was invoked, returning 45
7.889,1.540,robot,getCurrentAngle was invoked, returning 45
7.890,1.302,robot,getCurrentAngle was invoked, returning 45
7.891,0.736,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
7.895,4.349,Mainline,Ending state machine pass of scanForLine
7.897,1.645,Mainline,Beginning state machine pass 2
7.898,0.611,robot,detectLine was called
7.899,0.956,in detectLine,ods.getLightDetected(), 0.137
7.900,0.891,in detectLine,returning, false
7.900,0.886,robot,getCurrentAngle was invoked, returning 45
7.901,0.665,robot,getCurrentAngle was invoked, returning 45
7.903,1.725,robot,getCurrentAngle was invoked, returning 45
7.904,1.530,robot,getCurrentAngle was invoked, returning 45
7.905,0.855,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
7.908,2.454,Mainline,Ending state machine pass of scanForLine
7.909,1.122,Mainline,Beginning state machine pass 2
7.910,1.347,robot,detectLine was called
7.912,1.755,in detectLine,ods.getLightDetected(), 0.138
7.914,2.459,in detectLine,returning, false
7.916,1.405,robot,getCurrentAngle was invoked, returning 45
7.916,0.693,robot,getCurrentAngle was invoked, returning 45
7.918,1.159,robot,getCurrentAngle was invoked, returning 45
7.919,1.521,robot,getCurrentAngle was invoked, returning 45
7.920,0.610,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
7.923,3.219,Mainline,Ending state machine pass of scanForLine
7.924,1.124,Mainline,Beginning state machine pass 2
7.925,0.600,robot,detectLine was called
7.926,1.371,in detectLine,ods.getLightDetected(), 0.138
7.927,0.800,in detectLine,returning, false
7.928,0.810,robot,getCurrentAngle was invoked, returning 45
7.928,0.720,robot,getCurrentAngle was invoked, returning 45
7.931,2.851,robot,getCurrentAngle was invoked, returning 45
7.932,1.199,robot,getCurrentAngle was invoked, returning 45
7.933,0.569,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
7.936,3.040,Mainline,Ending state machine pass of scanForLine
7.937,1.100,Mainline,Beginning state machine pass 2
7.938,0.550,robot,detectLine was called
7.938,0.526,in detectLine,ods.getLightDetected(), 0.138
7.939,1.087,in detectLine,returning, false
7.940,0.796,robot,getCurrentAngle was invoked, returning 45
7.941,0.880,robot,getCurrentAngle was invoked, returning 45
7.943,1.519,robot,getCurrentAngle was invoked, returning 45
7.943,0.633,robot,getCurrentAngle was invoked, returning 45
7.944,0.820,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
7.947,3.176,Mainline,Ending state machine pass of scanForLine
7.948,1.015,Mainline,Beginning state machine pass 2
7.949,0.614,robot,detectLine was called
7.949,0.524,in detectLine,ods.getLightDetected(), 0.138
7.950,0.672,in detectLine,returning, false
7.951,0.758,robot,getCurrentAngle was invoked, returning 45
7.951,0.717,robot,getCurrentAngle was invoked, returning 45
7.952,0.678,robot,getCurrentAngle was invoked, returning 45
7.955,2.570,robot,getCurrentAngle was invoked, returning 45
7.956,1.634,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
7.961,4.203,Mainline,Ending state machine pass of scanForLine
7.962,0.995,Mainline,Beginning state machine pass 2
7.963,1.376,robot,detectLine was called
7.964,0.917,in detectLine,ods.getLightDetected(), 0.138
7.966,1.732,in detectLine,returning, false
7.967,1.247,robot,getCurrentAngle was invoked, returning 45
7.968,0.749,robot,getCurrentAngle was invoked, returning 45
7.969,1.294,robot,getCurrentAngle was invoked, returning 45
7.970,0.835,robot,getCurrentAngle was invoked, returning 45
7.971,1.243,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
7.974,2.714,Mainline,Ending state machine pass of scanForLine
7.975,1.359,Mainline,Beginning state machine pass 2
7.976,0.652,robot,detectLine was called
7.978,2.857,in detectLine,ods.getLightDetected(), 0.138
7.980,1.191,in detectLine,returning, false
7.981,1.066,robot,getCurrentAngle was invoked, returning 45
7.981,0.464,robot,getCurrentAngle was invoked, returning 45
7.983,1.568,robot,getCurrentAngle was invoked, returning 45
7.984,0.783,robot,getCurrentAngle was invoked, returning 45
7.985,1.584,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
7.990,5.250,Mainline,Ending state machine pass of scanForLine
7.991,0.842,Mainline,Beginning state machine pass 2
7.992,0.675,robot,detectLine was called
7.993,0.608,in detectLine,ods.getLightDetected(), 0.139
7.993,0.853,in detectLine,returning, false
7.994,0.996,robot,getCurrentAngle was invoked, returning 45
7.995,0.919,robot,getCurrentAngle was invoked, returning 45
7.998,2.357,robot,getCurrentAngle was invoked, returning 45
7.999,1.450,robot,getCurrentAngle was invoked, returning 45
8.000,0.862,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.003,2.700,Mainline,Ending state machine pass of scanForLine
8.004,0.893,Mainline,Beginning state machine pass 2
8.004,0.545,robot,detectLine was called
8.005,0.760,in detectLine,ods.getLightDetected(), 0.139
8.006,0.899,in detectLine,returning, false
8.007,0.824,robot,getCurrentAngle was invoked, returning 45
8.009,1.972,robot,getCurrentAngle was invoked, returning 45
8.010,0.964,robot,getCurrentAngle was invoked, returning 45
8.010,0.860,robot,getCurrentAngle was invoked, returning 45
8.011,0.772,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.014,2.792,Mainline,Ending state machine pass of scanForLine
8.019,5.360,Mainline,Beginning state machine pass 2
8.021,1.333,robot,detectLine was called
8.022,1.398,in detectLine,ods.getLightDetected(), 0.139
8.023,1.368,in detectLine,returning, false
8.024,0.702,robot,getCurrentAngle was invoked, returning 45
8.025,0.638,robot,getCurrentAngle was invoked, returning 45
8.026,1.078,robot,getCurrentAngle was invoked, returning 45
8.027,0.847,robot,getCurrentAngle was invoked, returning 45
8.027,0.793,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.031,4.033,Mainline,Ending state machine pass of scanForLine
8.036,4.526,Mainline,Beginning state machine pass 2
8.038,1.631,robot,detectLine was called
8.038,0.706,in detectLine,ods.getLightDetected(), 0.139
8.039,0.984,in detectLine,returning, false
8.043,3.198,robot,getCurrentAngle was invoked, returning 45
8.046,3.048,robot,getCurrentAngle was invoked, returning 45
8.049,2.987,robot,getCurrentAngle was invoked, returning 45
8.053,4.737,robot,getCurrentAngle was invoked, returning 45
8.057,3.559,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.061,4.628,Mainline,Ending state machine pass of scanForLine
8.063,1.925,Mainline,Beginning state machine pass 2
8.064,0.823,robot,detectLine was called
8.065,0.876,in detectLine,ods.getLightDetected(), 0.139
8.066,1.114,in detectLine,returning, false
8.068,1.333,robot,getCurrentAngle was invoked, returning 45
8.068,0.731,robot,getCurrentAngle was invoked, returning 45
8.069,1.042,robot,getCurrentAngle was invoked, returning 45
8.070,0.995,robot,getCurrentAngle was invoked, returning 45
8.071,0.793,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.074,2.789,Mainline,Ending state machine pass of scanForLine
8.075,0.817,Mainline,Beginning state machine pass 2
8.075,0.711,robot,detectLine was called
8.076,0.737,in detectLine,ods.getLightDetected(), 0.138
8.077,0.878,in detectLine,returning, false
8.078,0.709,robot,getCurrentAngle was invoked, returning 45
8.078,0.634,robot,getCurrentAngle was invoked, returning 45
8.079,0.733,robot,getCurrentAngle was invoked, returning 45
8.080,0.601,robot,getCurrentAngle was invoked, returning 45
8.080,0.674,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.084,3.632,Mainline,Ending state machine pass of scanForLine
8.085,0.619,Mainline,Beginning state machine pass 2
8.085,0.747,robot,detectLine was called
8.086,0.489,in detectLine,ods.getLightDetected(), 0.138
8.087,0.836,in detectLine,returning, false
8.087,0.613,robot,getCurrentAngle was invoked, returning 45
8.089,1.288,robot,getCurrentAngle was invoked, returning 45
8.089,0.589,robot,getCurrentAngle was invoked, returning 45
8.090,1.255,robot,getCurrentAngle was invoked, returning 45
8.091,0.952,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.095,3.373,Mainline,Ending state machine pass of scanForLine
8.096,0.952,Mainline,Beginning state machine pass 2
8.098,1.846,robot,detectLine was called
8.099,1.414,in detectLine,ods.getLightDetected(), 0.138
8.100,1.257,in detectLine,returning, false
8.101,0.815,robot,getCurrentAngle was invoked, returning 45
8.102,0.475,robot,getCurrentAngle was invoked, returning 45
8.103,1.805,robot,getCurrentAngle was invoked, returning 45
8.104,0.991,robot,getCurrentAngle was invoked, returning 45
8.105,0.869,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.109,3.490,Mainline,Ending state machine pass of scanForLine
8.109,0.650,Mainline,Beginning state machine pass 2
8.110,1.055,robot,detectLine was called
8.111,0.544,in detectLine,ods.getLightDetected(), 0.138
8.112,0.921,in detectLine,returning, false
8.114,1.663,robot,getCurrentAngle was invoked, returning 45
8.115,1.104,robot,getCurrentAngle was invoked, returning 45
8.116,0.848,robot,getCurrentAngle was invoked, returning 45
8.116,0.603,robot,getCurrentAngle was invoked, returning 45
8.117,0.695,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.119,2.483,Mainline,Ending state machine pass of scanForLine
8.120,0.600,Mainline,Beginning state machine pass 2
8.121,0.710,robot,detectLine was called
8.121,0.573,in detectLine,ods.getLightDetected(), 0.138
8.122,1.038,in detectLine,returning, false
8.123,0.633,robot,getCurrentAngle was invoked, returning 45
8.123,0.586,robot,getCurrentAngle was invoked, returning 45
8.124,0.987,robot,getCurrentAngle was invoked, returning 45
8.125,0.647,robot,getCurrentAngle was invoked, returning 45
8.126,0.905,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.129,3.205,Mainline,Ending state machine pass of scanForLine
8.130,0.614,Mainline,Beginning state machine pass 2
8.131,0.719,robot,detectLine was called
8.131,0.560,in detectLine,ods.getLightDetected(), 0.138
8.132,1.169,in detectLine,returning, false
8.133,0.617,robot,getCurrentAngle was invoked, returning 45
8.134,0.692,robot,getCurrentAngle was invoked, returning 45
8.135,0.986,robot,getCurrentAngle was invoked, returning 45
8.135,0.640,robot,getCurrentAngle was invoked, returning 45
8.136,0.813,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.140,3.581,Mainline,Ending state machine pass of scanForLine
8.140,0.678,Mainline,Beginning state machine pass 2
8.141,1.095,robot,detectLine was called
8.143,1.480,in detectLine,ods.getLightDetected(), 0.137
8.144,0.954,in detectLine,returning, false
8.146,1.873,robot,getCurrentAngle was invoked, returning 45
8.146,0.641,robot,getCurrentAngle was invoked, returning 45
8.147,0.780,robot,getCurrentAngle was invoked, returning 45
8.148,0.683,robot,getCurrentAngle was invoked, returning 45
8.150,2.055,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.153,3.280,Mainline,Ending state machine pass of scanForLine
8.154,0.607,Mainline,Beginning state machine pass 2
8.154,0.685,robot,detectLine was called
8.155,0.557,in detectLine,ods.getLightDetected(), 0.137
8.156,1.006,in detectLine,returning, false
8.157,0.588,robot,getCurrentAngle was invoked, returning 45
8.157,0.661,robot,getCurrentAngle was invoked, returning 45
8.158,0.542,robot,getCurrentAngle was invoked, returning 45
8.159,0.820,robot,getCurrentAngle was invoked, returning 45
8.160,1.709,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.166,5.611,Mainline,Ending state machine pass of scanForLine
8.167,1.274,Mainline,Beginning state machine pass 2
8.168,0.444,robot,detectLine was called
8.168,0.742,in detectLine,ods.getLightDetected(), 0.137
8.169,1.061,in detectLine,returning, false
8.171,1.786,robot,getCurrentAngle was invoked, returning 45
8.172,1.240,robot,getCurrentAngle was invoked, returning 45
8.173,0.890,robot,getCurrentAngle was invoked, returning 45
8.174,1.035,robot,getCurrentAngle was invoked, returning 45
8.175,0.741,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.178,2.628,Mainline,Ending state machine pass of scanForLine
8.179,1.223,Mainline,Beginning state machine pass 2
8.180,0.830,robot,detectLine was called
8.181,1.036,in detectLine,ods.getLightDetected(), 0.137
8.182,0.988,in detectLine,returning, false
8.183,1.293,robot,getCurrentAngle was invoked, returning 45
8.184,0.783,robot,getCurrentAngle was invoked, returning 45
8.185,1.180,robot,getCurrentAngle was invoked, returning 45
8.186,0.991,robot,getCurrentAngle was invoked, returning 45
8.187,0.924,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.191,3.876,Mainline,Ending state machine pass of scanForLine
8.192,0.848,Mainline,Beginning state machine pass 2
8.193,1.029,robot,detectLine was called
8.194,0.801,in detectLine,ods.getLightDetected(), 0.137
8.197,3.065,in detectLine,returning, false
8.197,0.687,robot,getCurrentAngle was invoked, returning 45
8.199,1.364,robot,getCurrentAngle was invoked, returning 45
8.199,0.781,robot,getCurrentAngle was invoked, returning 45
8.201,1.341,robot,getCurrentAngle was invoked, returning 45
8.202,0.851,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.205,3.402,Mainline,Ending state machine pass of scanForLine
8.206,1.399,Mainline,Beginning state machine pass 2
8.207,0.973,robot,detectLine was called
8.208,0.987,in detectLine,ods.getLightDetected(), 0.137
8.209,0.883,in detectLine,returning, false
8.211,1.288,robot,getCurrentAngle was invoked, returning 45
8.211,0.682,robot,getCurrentAngle was invoked, returning 45
8.213,1.701,robot,getCurrentAngle was invoked, returning 45
8.214,0.754,robot,getCurrentAngle was invoked, returning 45
8.216,1.848,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.219,3.677,Mainline,Ending state machine pass of scanForLine
8.220,1.193,Mainline,Beginning state machine pass 2
8.221,0.852,robot,detectLine was called
8.222,1.054,in detectLine,ods.getLightDetected(), 0.141
8.223,0.806,in detectLine,returning, false
8.224,0.775,robot,getCurrentAngle was invoked, returning 45
8.225,0.841,robot,getCurrentAngle was invoked, returning 45
8.226,0.868,robot,getCurrentAngle was invoked, returning 45
8.227,1.088,robot,getCurrentAngle was invoked, returning 45
8.228,1.217,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.231,3.468,Mainline,Ending state machine pass of scanForLine
8.232,0.699,Mainline,Beginning state machine pass 2
8.233,0.716,robot,detectLine was called
8.234,1.300,in detectLine,ods.getLightDetected(), 0.141
8.235,1.416,in detectLine,returning, false
8.236,0.898,robot,getCurrentAngle was invoked, returning 45
8.237,0.547,robot,getCurrentAngle was invoked, returning 45
8.238,1.437,robot,getCurrentAngle was invoked, returning 45
8.239,0.624,robot,getCurrentAngle was invoked, returning 45
8.240,0.748,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.242,2.618,Mainline,Ending state machine pass of scanForLine
8.243,0.665,Mainline,Beginning state machine pass 2
8.244,0.882,robot,detectLine was called
8.245,1.205,in detectLine,ods.getLightDetected(), 0.141
8.246,1.030,in detectLine,returning, false
8.248,1.881,robot,getCurrentAngle was invoked, returning 45
8.249,0.880,robot,getCurrentAngle was invoked, returning 45
8.250,1.065,robot,getCurrentAngle was invoked, returning 45
8.251,0.607,robot,getCurrentAngle was invoked, returning 45
8.252,1.263,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.255,3.421,Mainline,Ending state machine pass of scanForLine
8.257,1.590,Mainline,Beginning state machine pass 2
8.257,0.631,robot,detectLine was called
8.259,1.147,in detectLine,ods.getLightDetected(), 0.141
8.262,3.241,in detectLine,returning, false
8.263,1.235,robot,getCurrentAngle was invoked, returning 45
8.264,0.426,robot,getCurrentAngle was invoked, returning 45
8.265,1.682,robot,getCurrentAngle was invoked, returning 45
8.266,0.596,robot,getCurrentAngle was invoked, returning 45
8.267,1.006,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.270,2.929,Mainline,Ending state machine pass of scanForLine
8.271,1.322,Mainline,Beginning state machine pass 2
8.272,0.495,robot,detectLine was called
8.273,1.317,in detectLine,ods.getLightDetected(), 0.141
8.274,0.657,in detectLine,returning, false
8.274,0.568,robot,getCurrentAngle was invoked, returning 45
8.275,0.720,robot,getCurrentAngle was invoked, returning 45
8.275,0.636,robot,getCurrentAngle was invoked, returning 45
8.276,0.548,robot,getCurrentAngle was invoked, returning 45
8.277,0.709,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.282,4.815,Mainline,Ending state machine pass of scanForLine
8.282,0.732,Mainline,Beginning state machine pass 2
8.283,0.864,robot,detectLine was called
8.284,0.484,in detectLine,ods.getLightDetected(), 0.141
8.284,0.761,in detectLine,returning, false
8.285,0.586,robot,getCurrentAngle was invoked, returning 45
8.286,0.674,robot,getCurrentAngle was invoked, returning 45
8.286,0.619,robot,getCurrentAngle was invoked, returning 45
8.287,0.558,robot,getCurrentAngle was invoked, returning 45
8.287,0.644,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.291,3.353,Mainline,Ending state machine pass of scanForLine
8.292,0.730,Mainline,Beginning state machine pass 2
8.293,1.296,robot,detectLine was called
8.294,0.902,in detectLine,ods.getLightDetected(), 0.144
8.295,1.383,in detectLine,returning, false
8.296,0.601,robot,getCurrentAngle was invoked, returning 45
8.296,0.500,robot,getCurrentAngle was invoked, returning 45
8.297,0.585,robot,getCurrentAngle was invoked, returning 45
8.297,0.659,robot,getCurrentAngle was invoked, returning 45
8.298,0.529,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.301,2.586,Mainline,Ending state machine pass of scanForLine
8.301,0.646,Mainline,Beginning state machine pass 2
8.302,0.561,robot,detectLine was called
8.302,0.523,in detectLine,ods.getLightDetected(), 0.144
8.303,0.770,in detectLine,returning, false
8.304,0.523,robot,getCurrentAngle was invoked, returning 45
8.304,0.763,robot,getCurrentAngle was invoked, returning 45
8.307,2.322,robot,getCurrentAngle was invoked, returning 45
8.307,0.617,robot,getCurrentAngle was invoked, returning 45
8.308,0.580,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.310,2.514,Mainline,Ending state machine pass of scanForLine
8.311,0.565,Mainline,Beginning state machine pass 2
8.311,0.494,robot,detectLine was called
8.312,0.637,in detectLine,ods.getLightDetected(), 0.144
8.313,0.611,in detectLine,returning, false
8.313,0.700,robot,getCurrentAngle was invoked, returning 45
8.314,0.440,robot,getCurrentAngle was invoked, returning 45
8.316,1.720,robot,getCurrentAngle was invoked, returning 45
8.316,0.611,robot,getCurrentAngle was invoked, returning 45
8.317,0.622,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.321,3.710,Mainline,Ending state machine pass of scanForLine
8.321,0.603,Mainline,Beginning state machine pass 2
8.322,0.459,robot,detectLine was called
8.322,0.571,in detectLine,ods.getLightDetected(), 0.144
8.323,0.659,in detectLine,returning, false
8.323,0.518,robot,getCurrentAngle was invoked, returning 45
8.324,0.469,robot,getCurrentAngle was invoked, returning 45
8.324,0.540,robot,getCurrentAngle was invoked, returning 45
8.325,0.871,robot,getCurrentAngle was invoked, returning 45
8.327,1.826,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.330,2.523,Mainline,Ending state machine pass of scanForLine
8.330,0.526,Mainline,Beginning state machine pass 2
8.331,0.477,robot,detectLine was called
8.331,0.800,in detectLine,ods.getLightDetected(), 0.144
8.332,0.900,in detectLine,returning, false
8.333,1.298,robot,getCurrentAngle was invoked, returning 45
8.334,0.907,robot,getCurrentAngle was invoked, returning 45
8.335,0.815,robot,getCurrentAngle was invoked, returning 45
8.336,0.634,robot,getCurrentAngle was invoked, returning 45
8.337,0.834,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.340,2.873,Mainline,Ending state machine pass of scanForLine
8.340,0.647,Mainline,Beginning state machine pass 2
8.341,0.467,robot,detectLine was called
8.343,1.843,in detectLine,ods.getLightDetected(), 0.144
8.344,1.137,in detectLine,returning, false
8.344,0.576,robot,getCurrentAngle was invoked, returning 45
8.345,0.415,robot,getCurrentAngle was invoked, returning 45
8.346,1.316,robot,getCurrentAngle was invoked, returning 45
8.347,0.573,robot,getCurrentAngle was invoked, returning 45
8.348,1.391,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.350,2.344,Mainline,Ending state machine pass of scanForLine
8.351,0.572,Mainline,Beginning state machine pass 2
8.352,0.806,robot,detectLine was called
8.353,1.668,in detectLine,ods.getLightDetected(), 0.144
8.354,0.771,in detectLine,returning, false
8.355,0.888,robot,getCurrentAngle was invoked, returning 45
8.355,0.439,robot,getCurrentAngle was invoked, returning 45
8.356,0.764,robot,getCurrentAngle was invoked, returning 45
8.357,0.468,robot,getCurrentAngle was invoked, returning 45
8.357,0.478,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.360,2.580,Mainline,Ending state machine pass of scanForLine
8.361,0.770,Mainline,Beginning state machine pass 2
8.361,0.527,robot,detectLine was called
8.362,0.466,in detectLine,ods.getLightDetected(), 0.144
8.362,0.786,in detectLine,returning, false
8.363,0.526,robot,getCurrentAngle was invoked, returning 45
8.364,0.874,robot,getCurrentAngle was invoked, returning 45
8.366,1.868,robot,getCurrentAngle was invoked, returning 45
8.366,0.642,robot,getCurrentAngle was invoked, returning 45
8.367,0.651,robot,ultramove powers are fl:fr:bl:br, 0.09, -0.33, -0.30, 0.06
8.376,9.612,Mainline,Ending state machine pass of scanForLine
8.379,2.114,Mainline,Beginning state machine pass 2
8.380,0.994,robot,detectLine was called
8.382,1.988,in detectLine,ods.getLightDetected(), 0.147
8.384,2.111,in detectLine,returning, false
8.386,1.977,robot,getCurrentAngle was invoked, returning 45
8.387,0.968,robot,getCurrentAngle was invoked, returning 45
8.389,2.121,robot,getCurrentAngle was invoked, returning 45
8.389,0.595,robot,getCurrentAngle was invoked, returning 45
8.390,0.605,robot,ultramove powers are fl:fr:bl:br, 0.07, -0.34, -0.32, 0.05
8.450,60.430,Mainline,Ending state machine pass of scanForLine
8.451,0.744,Mainline,Beginning state machine pass 2
8.452,1.053,robot,detectLine was called
8.454,1.402,in detectLine,ods.getLightDetected(), 0.140
8.455,1.546,in detectLine,returning, false
8.456,0.620,robot,getCurrentAngle was invoked, returning 45
8.457,0.828,robot,getCurrentAngle was invoked, returning 45
8.457,0.661,robot,getCurrentAngle was invoked, returning 45
8.460,2.357,robot,getCurrentAngle was invoked, returning 45
8.461,1.172,robot,ultramove powers are fl:fr:bl:br, 0.06, -0.36, -0.33, 0.03
8.513,52.638,Mainline,Ending state machine pass of scanForLine
8.514,0.726,Mainline,Beginning state machine pass 2
8.515,0.575,robot,detectLine was called
8.515,0.491,in detectLine,ods.getLightDetected(), 0.133
8.516,0.634,in detectLine,returning, false
8.516,0.526,robot,getCurrentAngle was invoked, returning 45
8.517,0.397,robot,getCurrentAngle was invoked, returning 45
8.518,0.830,robot,getCurrentAngle was invoked, returning 45
8.518,0.560,robot,getCurrentAngle was invoked, returning 45
8.519,0.588,robot,ultramove powers are fl:fr:bl:br, 0.04, -0.38, -0.35, 0.01
8.579,59.881,Mainline,Ending state machine pass of scanForLine
8.579,0.778,Mainline,Beginning state machine pass 2
8.580,0.606,robot,detectLine was called
8.581,0.815,in detectLine,ods.getLightDetected(), 0.133
8.582,0.890,in detectLine,returning, false
8.583,1.184,robot,getCurrentAngle was invoked, returning 45
8.584,1.016,robot,getCurrentAngle was invoked, returning 45
8.585,0.932,robot,getCurrentAngle was invoked, returning 45
8.586,0.810,robot,getCurrentAngle was invoked, returning 45
8.587,0.989,robot,ultramove powers are fl:fr:bl:br, 0.04, -0.38, -0.35, 0.01
8.594,7.683,Mainline,Ending state machine pass of scanForLine
