sec,d ms,r.init,r.init was invoked (a)
8.106,0.476,robot,isMotorBusy was called, returning true
8.107,0.508,robot,isMotorBusy was called, returning true
8.107,0.447,robot,isMotorBusy was called, returning true
8.108,0.499,robot,isMotorBusy was called, returning true
8.108,0.546,robot,isMotorBusy was called, returning true
8.109,0.531,robot,isMotorBusy was called, returning true
8.110,0.539,robot,isMotorBusy was called, returning true
8.110,0.530,robot,isMotorBusy was called, returning true
8.111,0.490,robot,isMotorBusy was called, returning true
8.111,0.524,robot,isMotorBusy was called, returning true
8.112,0.503,robot,isMotorBusy was called, returning true
8.112,0.852,robot,isMotorBusy was called, returning true
8.114,1.426,robot,isMotorBusy was called, returning true
8.114,0.505,robot,isMotorBusy was called, returning true
8.115,0.578,robot,isMotorBusy was called, returning true
8.116,0.597,robot,isMotorBusy was called, returning true
8.116,0.787,robot,isMotorBusy was called, returning true
8.117,0.516,robot,isMotorBusy was called, returning true
8.117,0.490,robot,isMotorBusy was called, returning true
8.118,0.510,robot,isMotorBusy was called, returning true
8.118,0.483,robot,isMotorBusy was called, returning true
8.119,0.693,robot,isMotorBusy was called, returning true
8.120,0.555,robot,isMotorBusy was called, returning true
8.120,0.515,robot,isMotorBusy was called, returning true
8.121,0.554,robot,isMotorBusy was called, returning true
8.121,0.527,robot,isMotorBusy was called, returning true
8.122,0.592,robot,isMotorBusy was called, returning true
8.122,0.567,robot,isMotorBusy was called, returning true
8.123,0.795,robot,isMotorBusy was called, returning true
8.124,0.517,robot,isMotorBusy was called, returning true
8.125,0.922,robot,isMotorBusy was called, returning true
8.126,1.336,robot,isMotorBusy was called, returning true
8.126,0.533,robot,isMotorBusy was called, returning true
8.127,0.647,robot,isMotorBusy was called, returning true
8.128,0.466,robot,isMotorBusy was called, returning true
8.128,0.486,robot,isMotorBusy was called, returning true
8.129,0.493,robot,isMotorBusy was called, returning true
8.129,0.504,robot,isMotorBusy was called, returning true
8.130,0.561,robot,isMotorBusy was called, returning true
8.130,0.534,robot,isMotorBusy was called, returning true
8.131,0.527,robot,isMotorBusy was called, returning true
8.131,0.552,robot,isMotorBusy was called, returning true
8.135,3.957,robot,isMotorBusy was called, returning true
8.137,1.666,robot,isMotorBusy was called, returning true
8.138,0.833,robot,isMotorBusy was called, returning true
8.139,0.981,robot,isMotorBusy was called, returning true
8.144,5.174,robot,isMotorBusy was called, returning true
8.145,1.619,robot,isMotorBusy was called, returning true
8.148,2.385,robot,isMotorBusy was called, returning true
8.149,1.502,robot,isMotorBusy was called, returning true
8.151,1.575,robot,isMotorBusy was called, returning true
8.155,4.035,robot,isMotorBusy was called, returning true
8.156,1.300,robot,isMotorBusy was called, returning true
8.159,2.595,robot,isMotorBusy was called, returning true
8.160,0.984,robot,isMotorBusy was called, returning true
8.162,1.976,robot,isMotorBusy was called, returning true
8.163,1.259,robot,isMotorBusy was called, returning true
8.165,2.247,robot,isMotorBusy was called, returning true
8.167,1.754,robot,isMotorBusy was called, returning true
8.168,1.352,robot,isMotorBusy was called, returning true
8.170,1.529,robot,isMotorBusy was called, returning true
8.171,0.840,robot,isMotorBusy was called, returning true
8.174,3.070,robot,isMotorBusy was called, returning true
8.177,3.016,robot,isMotorBusy was called, returning true
8.178,1.311,robot,isMotorBusy was called, returning true
8.179,1.160,robot,isMotorBusy was called, returning true
8.181,1.636,robot,isMotorBusy was called, returning true
8.183,2.308,pm.waitforMotors,timed out: 1.00
8.185,1.544,robot,setMotorPower was called - power: 0.00
8.207,22.020,robot,enableMotorEncoders was called
8.236,29.380,</arcTowardsBeacon>
8.276,39.601,arcTowardsBeaconStateMachine,Execution of arcTowardsBeacon has been completed in, 70, intervals over a time of, 4.222162.3, seconds
8.277,1.080,Mainline,Ending state machine pass of scanForLine
8.278,0.816,Mainline,Beginning state machine pass 2
8.279,0.825,robot,move was called - f:r:s:, 0.00, 0.20, 0.00
8.305,26.738,robot,move powers are fl:fr:bl:br, 0.20, -0.20, -0.20, 0.20
8.411,105.780,<scanForLine>
8.412,1.138,scanForLineStateMachine,Execution of scanForLine has started
8.413,0.960,robot,detectLine was called
8.414,1.167,in detectLine,ods.getLightDetected(), 0.144
8.416,1.296,in detectLine,returning, false
8.417,1.259,robot,getCurrentAngle was invoked, returning 45
8.418,1.034,robot,getCurrentAngle was invoked, returning 45
8.419,1.131,robot,getCurrentAngle was invoked, returning 45
8.420,0.798,robot,getCurrentAngle was invoked, returning 45
8.421,0.933,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.493,72.074,Mainline,Ending state machine pass of scanForLine
8.494,0.901,Mainline,Beginning state machine pass 2
8.495,0.915,robot,detectLine was called
8.500,5.061,in detectLine,ods.getLightDetected(), 0.144
8.501,1.301,in detectLine,returning, false
8.505,4.151,robot,getCurrentAngle was invoked, returning 45
8.506,1.108,robot,getCurrentAngle was invoked, returning 45
8.508,1.798,robot,getCurrentAngle was invoked, returning 45
8.510,1.808,robot,getCurrentAngle was invoked, returning 45
8.514,3.698,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.519,5.221,Mainline,Ending state machine pass of scanForLine
8.521,2.029,Mainline,Beginning state machine pass 2
8.522,1.391,robot,detectLine was called
8.527,4.748,in detectLine,ods.getLightDetected(), 0.144
8.530,2.740,in detectLine,returning, false
8.534,4.723,robot,getCurrentAngle was invoked, returning 45
8.535,0.624,robot,getCurrentAngle was invoked, returning 45
8.537,1.574,robot,getCurrentAngle was invoked, returning 45
8.538,1.161,robot,getCurrentAngle was invoked, returning 45
8.541,3.180,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.546,4.818,Mainline,Ending state machine pass of scanForLine
8.547,0.979,Mainline,Beginning state machine pass 2
8.549,2.274,robot,detectLine was called
8.559,9.636,in detectLine,ods.getLightDetected(), 0.144
8.560,1.121,in detectLine,returning, false
8.560,0.673,robot,getCurrentAngle was invoked, returning 45
8.562,1.022,robot,getCurrentAngle was invoked, returning 45
8.562,0.735,robot,getCurrentAngle was invoked, returning 45
8.564,1.663,robot,getCurrentAngle was invoked, returning 45
8.565,0.660,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.567,2.930,Mainline,Ending state machine pass of scanForLine
8.568,1.531,Mainline,Beginning state machine pass 2
8.570,1.025,robot,detectLine was called
8.573,3.035,in detectLine,ods.getLightDetected(), 0.144
8.574,1.018,in detectLine,returning, false
8.576,1.878,robot,getCurrentAngle was invoked, returning 45
8.577,0.703,robot,getCurrentAngle was invoked, returning 45
8.578,0.825,robot,getCurrentAngle was invoked, returning 45
8.579,1.200,robot,getCurrentAngle was invoked, returning 45
8.579,0.773,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.585,5.139,Mainline,Ending state machine pass of scanForLine
8.585,0.808,Mainline,Beginning state machine pass 2
8.587,1.417,robot,detectLine was called
8.589,1.981,in detectLine,ods.getLightDetected(), 0.144
8.593,3.916,in detectLine,returning, false
8.595,2.017,robot,getCurrentAngle was invoked, returning 45
8.596,0.995,robot,getCurrentAngle was invoked, returning 45
8.597,0.977,robot,getCurrentAngle was invoked, returning 45
8.598,0.996,robot,getCurrentAngle was invoked, returning 45
8.599,1.142,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.603,4.145,Mainline,Ending state machine pass of scanForLine
8.605,1.941,Mainline,Beginning state machine pass 2
8.607,1.858,robot,detectLine was called
8.609,2.038,in detectLine,ods.getLightDetected(), 0.144
8.611,1.722,in detectLine,returning, false
8.611,0.876,robot,getCurrentAngle was invoked, returning 45
8.612,0.691,robot,getCurrentAngle was invoked, returning 45
8.614,1.464,robot,getCurrentAngle was invoked, returning 45
8.614,0.818,robot,getCurrentAngle was invoked, returning 45
8.616,1.450,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.619,3.103,Mainline,Ending state machine pass of scanForLine
8.620,1.339,Mainline,Beginning state machine pass 2
8.621,0.816,robot,detectLine was called
8.623,1.623,in detectLine,ods.getLightDetected(), 0.144
8.624,0.853,in detectLine,returning, false
8.624,0.772,robot,getCurrentAngle was invoked, returning 45
8.625,0.591,robot,getCurrentAngle was invoked, returning 45
8.626,1.146,robot,getCurrentAngle was invoked, returning 45
8.627,0.791,robot,getCurrentAngle was invoked, returning 45
8.628,1.156,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.631,3.284,Mainline,Ending state machine pass of scanForLine
8.632,0.806,Mainline,Beginning state machine pass 2
8.633,0.587,robot,detectLine was called
8.635,2.613,in detectLine,ods.getLightDetected(), 0.144
8.636,0.917,in detectLine,returning, false
8.637,0.759,robot,getCurrentAngle was invoked, returning 45
8.637,0.408,robot,getCurrentAngle was invoked, returning 45
8.639,1.076,robot,getCurrentAngle was invoked, returning 45
8.641,2.522,robot,getCurrentAngle was invoked, returning 45
8.642,0.838,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.644,2.405,Mainline,Ending state machine pass of scanForLine
8.645,0.862,Mainline,Beginning state machine pass 2
8.646,0.988,robot,detectLine was called
8.647,0.629,in detectLine,ods.getLightDetected(), 0.144
8.648,0.817,in detectLine,returning, false
8.649,1.170,robot,getCurrentAngle was invoked, returning 45
8.650,0.819,robot,getCurrentAngle was invoked, returning 45
8.651,1.676,robot,getCurrentAngle was invoked, returning 45
8.652,0.938,robot,getCurrentAngle was invoked, returning 45
8.653,0.992,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.656,2.976,Mainline,Ending state machine pass of scanForLine
8.658,1.432,Mainline,Beginning state machine pass 2
8.658,0.876,robot,detectLine was called
8.664,5.623,in detectLine,ods.getLightDetected(), 0.144
8.665,0.967,in detectLine,returning, false
8.666,0.937,robot,getCurrentAngle was invoked, returning 45
8.667,0.613,robot,getCurrentAngle was invoked, returning 45
8.668,1.034,robot,getCurrentAngle was invoked, returning 45
8.669,1.039,robot,getCurrentAngle was invoked, returning 45
8.669,0.530,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.674,4.670,Mainline,Ending state machine pass of scanForLine
8.675,0.874,Mainline,Beginning state machine pass 2
8.675,0.655,robot,detectLine was called
8.676,0.762,in detectLine,ods.getLightDetected(), 0.144
8.677,0.797,in detectLine,returning, false
8.678,0.751,robot,getCurrentAngle was invoked, returning 45
8.678,0.470,robot,getCurrentAngle was invoked, returning 45
8.679,0.569,robot,getCurrentAngle was invoked, returning 45
8.680,0.874,robot,getCurrentAngle was invoked, returning 45
8.681,1.355,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.685,3.844,Mainline,Ending state machine pass of scanForLine
8.685,0.681,Mainline,Beginning state machine pass 2
8.686,0.810,robot,detectLine was called
8.690,3.242,in detectLine,ods.getLightDetected(), 0.144
8.691,1.445,in detectLine,returning, false
8.692,0.771,robot,getCurrentAngle was invoked, returning 45
8.693,0.906,robot,getCurrentAngle was invoked, returning 45
8.693,0.521,robot,getCurrentAngle was invoked, returning 45
8.694,0.720,robot,getCurrentAngle was invoked, returning 45
8.695,0.957,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.699,3.974,Mainline,Ending state machine pass of scanForLine
8.699,0.644,Mainline,Beginning state machine pass 2
8.701,1.249,robot,detectLine was called
8.701,0.629,in detectLine,ods.getLightDetected(), 0.144
8.702,1.031,in detectLine,returning, false
8.704,1.264,robot,getCurrentAngle was invoked, returning 45
8.704,0.497,robot,getCurrentAngle was invoked, returning 45
8.705,0.814,robot,getCurrentAngle was invoked, returning 45
8.707,1.669,robot,getCurrentAngle was invoked, returning 45
8.708,0.914,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.710,2.748,Mainline,Ending state machine pass of scanForLine
8.714,3.772,Mainline,Beginning state machine pass 2
8.715,0.929,robot,detectLine was called
8.716,0.879,in detectLine,ods.getLightDetected(), 0.144
8.717,1.267,in detectLine,returning, false
8.719,2.080,robot,getCurrentAngle was invoked, returning 45
8.721,1.766,robot,getCurrentAngle was invoked, returning 45
8.722,1.008,robot,getCurrentAngle was invoked, returning 45
8.723,0.887,robot,getCurrentAngle was invoked, returning 45
8.724,1.103,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.727,2.890,Mainline,Ending state machine pass of scanForLine
8.727,0.551,Mainline,Beginning state machine pass 2
8.728,0.841,robot,detectLine was called
8.729,0.494,in detectLine,ods.getLightDetected(), 0.144
8.729,0.583,in detectLine,returning, false
8.730,0.855,robot,getCurrentAngle was invoked, returning 45
8.731,0.734,robot,getCurrentAngle was invoked, returning 45
8.732,0.828,robot,getCurrentAngle was invoked, returning 45
8.733,0.925,robot,getCurrentAngle was invoked, returning 45
8.733,0.516,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.736,2.961,Mainline,Ending state machine pass of scanForLine
8.737,0.672,Mainline,Beginning state machine pass 2
8.737,0.558,robot,detectLine was called
8.741,3.869,in detectLine,ods.getLightDetected(), 0.144
8.742,1.147,in detectLine,returning, false
8.743,0.594,robot,getCurrentAngle was invoked, returning 45
8.744,0.509,robot,getCurrentAngle was invoked, returning 45
8.745,1.557,robot,getCurrentAngle was invoked, returning 45
8.746,0.680,robot,getCurrentAngle was invoked, returning 45
8.747,1.072,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.749,2.427,Mainline,Ending state machine pass of scanForLine
8.750,0.679,Mainline,Beginning state machine pass 2
8.750,0.563,robot,detectLine was called
8.751,0.472,in detectLine,ods.getLightDetected(), 0.144
8.752,1.356,in detectLine,returning, false
8.753,0.694,robot,getCurrentAngle was invoked, returning 45
8.754,1.052,robot,getCurrentAngle was invoked, returning 45
8.755,0.682,robot,getCurrentAngle was invoked, returning 45
8.756,0.866,robot,getCurrentAngle was invoked, returning 45
8.757,1.694,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.760,3.173,Mainline,Ending state machine pass of scanForLine
8.761,0.631,Mainline,Beginning state machine pass 2
8.762,0.575,robot,detectLine was called
8.766,4.043,in detectLine,ods.getLightDetected(), 0.144
8.767,0.874,in detectLine,returning, false
8.767,0.497,robot,getCurrentAngle was invoked, returning 45
8.768,0.408,robot,getCurrentAngle was invoked, returning 45
8.768,0.978,robot,getCurrentAngle was invoked, returning 45
8.769,0.585,robot,getCurrentAngle was invoked, returning 45
8.770,0.874,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.774,3.907,Mainline,Ending state machine pass of scanForLine
8.775,1.000,Mainline,Beginning state machine pass 2
8.776,1.585,robot,detectLine was called
8.777,0.661,in detectLine,ods.getLightDetected(), 0.144
8.778,1.279,in detectLine,returning, false
8.779,0.633,robot,getCurrentAngle was invoked, returning 45
8.779,0.422,robot,getCurrentAngle was invoked, returning 45
8.780,0.630,robot,getCurrentAngle was invoked, returning 45
8.781,0.803,robot,getCurrentAngle was invoked, returning 45
8.782,1.297,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.786,3.568,Mainline,Ending state machine pass of scanForLine
8.790,3.976,Mainline,Beginning state machine pass 2
8.791,0.986,robot,detectLine was called
8.792,1.307,in detectLine,ods.getLightDetected(), 0.144
8.793,1.066,in detectLine,returning, false
8.794,1.099,robot,getCurrentAngle was invoked, returning 45
8.795,0.914,robot,getCurrentAngle was invoked, returning 45
8.796,1.390,robot,getCurrentAngle was invoked, returning 45
8.799,2.194,robot,getCurrentAngle was invoked, returning 45
8.800,1.094,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.804,4.240,Mainline,Ending state machine pass of scanForLine
8.805,0.838,Mainline,Beginning state machine pass 2
8.806,0.790,robot,detectLine was called
8.807,1.385,in detectLine,ods.getLightDetected(), 0.144
8.808,1.044,in detectLine,returning, false
8.809,0.576,robot,getCurrentAngle was invoked, returning 45
8.809,0.542,robot,getCurrentAngle was invoked, returning 45
8.810,0.660,robot,getCurrentAngle was invoked, returning 45
8.810,0.526,robot,getCurrentAngle was invoked, returning 45
8.811,0.490,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.814,2.877,Mainline,Ending state machine pass of scanForLine
8.815,1.293,Mainline,Beginning state machine pass 2
8.816,1.038,robot,detectLine was called
8.817,0.530,in detectLine,ods.getLightDetected(), 0.144
8.817,0.825,in detectLine,returning, false
8.818,0.609,robot,getCurrentAngle was invoked, returning 45
8.819,0.489,robot,getCurrentAngle was invoked, returning 45
8.819,0.638,robot,getCurrentAngle was invoked, returning 45
8.820,0.548,robot,getCurrentAngle was invoked, returning 45
8.821,1.082,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.824,3.098,Mainline,Ending state machine pass of scanForLine
8.825,0.778,Mainline,Beginning state machine pass 2
8.825,0.542,robot,detectLine was called
8.826,0.457,in detectLine,ods.getLightDetected(), 0.144
8.828,1.862,in detectLine,returning, false
8.829,1.293,robot,getCurrentAngle was invoked, returning 45
8.830,0.968,robot,getCurrentAngle was invoked, returning 45
8.832,1.759,robot,getCurrentAngle was invoked, returning 45
8.833,1.325,robot,getCurrentAngle was invoked, returning 45
8.834,0.674,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.843,9.782,Mainline,Ending state machine pass of scanForLine
8.848,5.149,Mainline,Beginning state machine pass 2
8.851,2.750,robot,detectLine was called
8.853,1.437,in detectLine,ods.getLightDetected(), 0.144
8.856,3.617,in detectLine,returning, false
8.857,0.931,robot,getCurrentAngle was invoked, returning 45
8.858,1.130,robot,getCurrentAngle was invoked, returning 45
8.859,0.830,robot,getCurrentAngle was invoked, returning 45
8.860,1.080,robot,getCurrentAngle was invoked, returning 45
8.861,0.754,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.865,3.985,Mainline,Ending state machine pass of scanForLine
8.866,0.838,Mainline,Beginning state machine pass 2
8.867,1.341,robot,detectLine was called
8.893,26.160,in detectLine,ods.getLightDetected(), 0.144
8.898,4.858,in detectLine,returning, false
8.899,1.087,robot,getCurrentAngle was invoked, returning 45
8.900,1.171,robot,getCurrentAngle was invoked, returning 45
8.901,0.815,robot,getCurrentAngle was invoked, returning 45
8.902,1.212,robot,getCurrentAngle was invoked, returning 45
8.903,0.712,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.907,3.754,Mainline,Ending state machine pass of scanForLine
8.908,0.630,Mainline,Beginning state machine pass 2
8.908,0.761,robot,detectLine was called
8.912,3.371,in detectLine,ods.getLightDetected(), 0.144
8.913,1.436,in detectLine,returning, false
8.914,0.575,robot,getCurrentAngle was invoked, returning 45
8.914,0.582,robot,getCurrentAngle was invoked, returning 45
8.915,0.798,robot,getCurrentAngle was invoked, returning 45
8.916,0.901,robot,getCurrentAngle was invoked, returning 45
8.917,0.564,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.920,2.950,Mainline,Ending state machine pass of scanForLine
8.920,0.647,Mainline,Beginning state machine pass 2
8.921,0.604,robot,detectLine was called
8.921,0.517,in detectLine,ods.getLightDetected(), 0.144
8.922,0.920,in detectLine,returning, false
8.923,0.939,robot,getCurrentAngle was invoked, returning 45
8.924,0.980,robot,getCurrentAngle was invoked, returning 45
8.925,1.006,robot,getCurrentAngle was invoked, returning 45
8.926,0.885,robot,getCurrentAngle was invoked, returning 45
8.927,0.965,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.931,3.651,Mainline,Ending state machine pass of scanForLine
8.931,0.689,Mainline,Beginning state machine pass 2
8.932,0.970,robot,detectLine was called
8.937,4.570,in detectLine,ods.getLightDetected(), 0.144
8.938,1.160,in detectLine,returning, false
8.939,0.635,robot,getCurrentAngle was invoked, returning 45
8.939,0.468,robot,getCurrentAngle was invoked, returning 45
8.940,1.084,robot,getCurrentAngle was invoked, returning 45
8.941,0.800,robot,getCurrentAngle was invoked, returning 45
8.942,1.046,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.945,3.246,Mainline,Ending state machine pass of scanForLine
8.946,0.667,Mainline,Beginning state machine pass 2
8.947,0.553,robot,detectLine was called
8.947,0.914,in detectLine,ods.getLightDetected(), 0.144
8.948,0.746,in detectLine,returning, false
8.949,0.590,robot,getCurrentAngle was invoked, returning 45
8.949,0.432,robot,getCurrentAngle was invoked, returning 45
8.950,0.928,robot,getCurrentAngle was invoked, returning 45
8.951,0.562,robot,getCurrentAngle was invoked, returning 45
8.951,0.506,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.955,3.497,Mainline,Ending state machine pass of scanForLine
8.955,0.601,Mainline,Beginning state machine pass 2
8.956,0.788,robot,detectLine was called
8.962,5.525,in detectLine,ods.getLightDetected(), 0.144
8.963,1.217,in detectLine,returning, false
8.963,0.605,robot,getCurrentAngle was invoked, returning 45
8.964,0.818,robot,getCurrentAngle was invoked, returning 45
8.966,1.279,robot,getCurrentAngle was invoked, returning 45
8.967,1.087,robot,getCurrentAngle was invoked, returning 45
8.967,0.934,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.970,2.889,Mainline,Ending state machine pass of scanForLine
8.971,0.647,Mainline,Beginning state machine pass 2
8.972,1.428,robot,detectLine was called
8.973,0.578,in detectLine,ods.getLightDetected(), 0.144
8.974,0.711,in detectLine,returning, false
8.975,0.897,robot,getCurrentAngle was invoked, returning 45
8.975,0.526,robot,getCurrentAngle was invoked, returning 45
8.979,3.495,robot,getCurrentAngle was invoked, returning 45
8.979,0.613,robot,getCurrentAngle was invoked, returning 45
8.980,0.608,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
8.985,5.107,Mainline,Ending state machine pass of scanForLine
8.988,2.758,Mainline,Beginning state machine pass 2
8.994,6.356,robot,detectLine was called
8.996,2.076,in detectLine,ods.getLightDetected(), 0.141
8.998,1.820,in detectLine,returning, false
9.001,2.783,robot,getCurrentAngle was invoked, returning 45
9.002,0.978,robot,getCurrentAngle was invoked, returning 45
9.003,1.444,robot,getCurrentAngle was invoked, returning 45
9.005,1.318,robot,getCurrentAngle was invoked, returning 45
9.006,1.652,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
9.014,8.076,Mainline,Ending state machine pass of scanForLine
9.016,1.497,Mainline,Beginning state machine pass 2
9.017,1.268,robot,detectLine was called
9.018,1.010,in detectLine,ods.getLightDetected(), 0.141
9.020,2.302,in detectLine,returning, false
9.021,1.108,robot,getCurrentAngle was invoked, returning 45
9.022,1.019,robot,getCurrentAngle was invoked, returning 45
9.023,0.882,robot,getCurrentAngle was invoked, returning 45
9.025,1.154,robot,getCurrentAngle was invoked, returning 45
9.025,0.902,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
9.029,3.291,Mainline,Ending state machine pass of scanForLine
9.030,0.994,Mainline,Beginning state machine pass 2
9.031,1.113,robot,detectLine was called
9.032,0.977,in detectLine,ods.getLightDetected(), 0.141
9.033,1.301,in detectLine,returning, false
9.036,2.672,robot,getCurrentAngle was invoked, returning 45
9.036,0.673,robot,getCurrentAngle was invoked, returning 45
9.041,4.221,robot,getCurrentAngle was invoked, returning 45
9.042,1.000,robot,getCurrentAngle was invoked, returning 45
9.043,1.128,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
9.048,4.864,Mainline,Ending state machine pass of scanForLine
9.049,1.017,Mainline,Beginning state machine pass 2
9.050,0.995,robot,detectLine was called
9.050,0.634,in detectLine,ods.getLightDetected(), 0.140
9.052,1.482,in detectLine,returning, false
9.054,2.300,robot,getCurrentAngle was invoked, returning 45
9.055,0.885,robot,getCurrentAngle was invoked, returning 45
9.056,0.773,robot,getCurrentAngle was invoked, returning 45
9.057,1.223,robot,getCurrentAngle was invoked, returning 45
9.058,0.850,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
9.061,3.018,Mainline,Ending state machine pass of scanForLine
9.062,0.865,Mainline,Beginning state machine pass 2
9.063,1.086,robot,detectLine was called
9.067,4.317,in detectLine,ods.getLightDetected(), 0.140
9.068,0.896,in detectLine,returning, false
9.069,0.574,robot,getCurrentAngle was invoked, returning 45
9.069,0.703,robot,getCurrentAngle was invoked, returning 45
9.070,0.529,robot,getCurrentAngle was invoked, returning 45
9.071,1.294,robot,getCurrentAngle was invoked, returning 45
9.072,0.969,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
9.075,2.939,Mainline,Ending state machine pass of scanForLine
9.076,0.602,Mainline,Beginning state machine pass 2
9.076,0.556,robot,detectLine was called
9.077,0.455,in detectLine,ods.getLightDetected(), 0.140
9.077,0.642,in detectLine,returning, false
9.078,0.706,robot,getCurrentAngle was invoked, returning 45
9.078,0.418,robot,getCurrentAngle was invoked, returning 45
9.079,0.911,robot,getCurrentAngle was invoked, returning 45
9.081,1.473,robot,getCurrentAngle was invoked, returning 45
9.081,0.685,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
9.087,5.863,Mainline,Ending state machine pass of scanForLine
9.088,1.152,Mainline,Beginning state machine pass 2
9.089,0.814,robot,detectLine was called
9.097,7.381,in detectLine,ods.getLightDetected(), 0.140
9.098,1.406,in detectLine,returning, false
9.099,0.654,robot,getCurrentAngle was invoked, returning 45
9.099,0.474,robot,getCurrentAngle was invoked, returning 45
9.101,1.577,robot,getCurrentAngle was invoked, returning 45
9.102,1.045,robot,getCurrentAngle was invoked, returning 45
9.103,0.695,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
9.105,2.684,Mainline,Ending state machine pass of scanForLine
9.106,0.605,Mainline,Beginning state machine pass 2
9.106,0.522,robot,detectLine was called
9.107,0.831,in detectLine,ods.getLightDetected(), 0.140
9.108,0.756,in detectLine,returning, false
9.109,0.804,robot,getCurrentAngle was invoked, returning 45
9.110,1.061,robot,getCurrentAngle was invoked, returning 45
9.110,0.576,robot,getCurrentAngle was invoked, returning 45
9.111,0.552,robot,getCurrentAngle was invoked, returning 45
9.112,0.615,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
9.115,3.370,Mainline,Ending state machine pass of scanForLine
9.116,0.704,Mainline,Beginning state machine pass 2
9.116,0.546,robot,detectLine was called
9.120,4.338,in detectLine,ods.getLightDetected(), 0.142
9.122,1.384,in detectLine,returning, false
9.123,0.692,robot,getCurrentAngle was invoked, returning 45
9.123,0.508,robot,getCurrentAngle was invoked, returning 45
9.124,1.000,robot,getCurrentAngle was invoked, returning 45
9.125,0.514,robot,getCurrentAngle was invoked, returning 45
9.125,0.510,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
9.128,2.860,Mainline,Ending state machine pass of scanForLine
9.129,0.706,Mainline,Beginning state machine pass 2
9.129,0.545,robot,detectLine was called
9.130,0.790,in detectLine,ods.getLightDetected(), 0.142
9.131,0.972,in detectLine,returning, false
9.132,1.168,robot,getCurrentAngle was invoked, returning 45
9.134,1.496,robot,getCurrentAngle was invoked, returning 45
9.135,1.534,robot,getCurrentAngle was invoked, returning 45
9.136,0.826,robot,getCurrentAngle was invoked, returning 45
9.137,0.837,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.23, -0.21, 0.16
9.142,5.386,Mainline,Ending state machine pass of scanForLine
