sec,d ms,r.init,r.init was invoked (a)
9.639,0.458,robot,isMotorBusy was called, returning true
9.639,0.481,robot,isMotorBusy was called, returning true
9.640,0.586,robot,isMotorBusy was called, returning true
9.640,0.485,robot,isMotorBusy was called, returning true
9.641,0.427,robot,isMotorBusy was called, returning true
9.641,0.469,robot,isMotorBusy was called, returning true
9.642,0.500,robot,isMotorBusy was called, returning true
9.642,0.557,robot,isMotorBusy was called, returning true
9.643,0.516,robot,isMotorBusy was called, returning true
9.643,0.503,robot,isMotorBusy was called, returning true
9.644,0.505,robot,isMotorBusy was called, returning true
9.644,0.511,robot,isMotorBusy was called, returning true
9.645,0.432,robot,isMotorBusy was called, returning true
9.645,0.500,robot,isMotorBusy was called, returning true
9.646,0.556,robot,isMotorBusy was called, returning true
9.646,0.487,robot,isMotorBusy was called, returning true
9.647,0.434,robot,isMotorBusy was called, returning true
9.647,0.583,robot,isMotorBusy was called, returning true
9.648,0.596,robot,isMotorBusy was called, returning true
9.648,0.494,robot,isMotorBusy was called, returning true
9.649,0.428,robot,isMotorBusy was called, returning true
9.649,0.496,robot,isMotorBusy was called, returning true
9.650,0.535,robot,isMotorBusy was called, returning true
9.650,0.466,robot,isMotorBusy was called, returning true
9.651,0.422,robot,isMotorBusy was called, returning true
9.651,0.633,robot,isMotorBusy was called, returning true
9.652,0.574,robot,isMotorBusy was called, returning true
9.652,0.564,robot,isMotorBusy was called, returning true
9.653,0.539,robot,isMotorBusy was called, returning true
9.653,0.526,robot,isMotorBusy was called, returning true
9.654,0.491,robot,isMotorBusy was called, returning true
9.654,0.436,robot,isMotorBusy was called, returning true
9.655,0.467,robot,isMotorBusy was called, returning true
9.655,0.483,robot,isMotorBusy was called, returning true
9.656,0.482,robot,isMotorBusy was called, returning true
9.656,0.504,robot,isMotorBusy was called, returning true
9.657,0.616,robot,isMotorBusy was called, returning true
9.657,0.587,robot,isMotorBusy was called, returning true
9.658,0.546,robot,isMotorBusy was called, returning true
9.658,0.456,robot,isMotorBusy was called, returning true
9.659,0.484,robot,isMotorBusy was called, returning true
9.659,0.492,robot,isMotorBusy was called, returning true
9.660,0.487,robot,isMotorBusy was called, returning true
9.660,0.450,robot,isMotorBusy was called, returning true
9.661,0.459,robot,isMotorBusy was called, returning true
9.661,0.439,robot,isMotorBusy was called, returning true
9.662,0.424,robot,isMotorBusy was called, returning true
9.662,0.452,robot,isMotorBusy was called, returning true
9.663,0.511,robot,isMotorBusy was called, returning true
9.663,0.522,pm.waitforMotors,timed out: 1.00
9.664,1.183,robot,setMotorPower was called - power: 0.00
9.665,0.887,robot,enableMotorEncoders was called
9.702,36.402,</arcTowardsBeacon>
9.734,32.156,arcTowardsBeaconStateMachine,Execution of arcTowardsBeacon has been completed in, 73, intervals over a time of, 3.829226.3, seconds
9.735,1.316,Mainline,Ending state machine pass of scanForLine
9.736,0.871,Mainline,Beginning state machine pass 2
9.737,1.151,robot,move was called - f:r:s:, 0.00, 0.20, 0.00
9.757,19.343,robot,move powers are fl:fr:bl:br, 0.20, -0.20, -0.20, 0.20
9.837,79.999,<scanForLine>
9.837,0.960,scanForLineStateMachine,Execution of scanForLine has started
9.838,0.697,robot,detectLine was called
9.839,0.815,in detectLine,ods.getLightDetected(), 0.186
9.840,1.268,in detectLine,returning, false
9.841,0.967,robot,getCurrentAngle was invoked, returning 45
9.842,0.760,robot,getCurrentAngle was invoked, returning 45
9.843,0.962,robot,getCurrentAngle was invoked, returning 45
9.845,1.705,robot,getCurrentAngle was invoked, returning 45
9.846,0.906,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
9.915,69.892,Mainline,Ending state machine pass of scanForLine
9.916,0.856,Mainline,Beginning state machine pass 2
9.917,0.853,robot,detectLine was called
9.918,1.249,in detectLine,ods.getLightDetected(), 0.179
9.919,0.943,in detectLine,returning, false
9.920,0.673,robot,getCurrentAngle was invoked, returning 45
9.921,0.536,robot,getCurrentAngle was invoked, returning 45
9.921,0.674,robot,getCurrentAngle was invoked, returning 45
9.922,0.615,robot,getCurrentAngle was invoked, returning 45
9.923,1.057,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
9.927,4.442,Mainline,Ending state machine pass of scanForLine
9.928,0.885,Mainline,Beginning state machine pass 2
9.929,0.552,robot,detectLine was called
9.930,0.727,in detectLine,ods.getLightDetected(), 0.179
9.931,0.990,in detectLine,returning, false
9.932,1.389,robot,getCurrentAngle was invoked, returning 45
9.933,0.628,robot,getCurrentAngle was invoked, returning 45
9.934,1.332,robot,getCurrentAngle was invoked, returning 45
9.935,1.376,robot,getCurrentAngle was invoked, returning 45
9.936,0.938,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
9.942,5.478,Mainline,Ending state machine pass of scanForLine
9.943,1.056,Mainline,Beginning state machine pass 2
9.943,0.568,robot,detectLine was called
9.944,0.735,in detectLine,ods.getLightDetected(), 0.179
9.945,0.935,in detectLine,returning, false
9.946,0.954,robot,getCurrentAngle was invoked, returning 45
9.946,0.514,robot,getCurrentAngle was invoked, returning 45
9.947,0.736,robot,getCurrentAngle was invoked, returning 45
9.951,3.515,robot,getCurrentAngle was invoked, returning 45
9.952,0.970,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
9.954,2.481,Mainline,Ending state machine pass of scanForLine
9.955,0.654,Mainline,Beginning state machine pass 2
9.955,0.552,robot,detectLine was called
9.956,0.502,in detectLine,ods.getLightDetected(), 0.181
9.957,1.229,in detectLine,returning, false
9.958,0.586,robot,getCurrentAngle was invoked, returning 45
9.958,0.457,robot,getCurrentAngle was invoked, returning 45
9.960,1.430,robot,getCurrentAngle was invoked, returning 45
9.960,0.599,robot,getCurrentAngle was invoked, returning 45
9.961,1.300,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
9.964,2.595,Mainline,Ending state machine pass of scanForLine
9.965,0.642,Mainline,Beginning state machine pass 2
9.965,0.516,robot,detectLine was called
9.966,0.495,in detectLine,ods.getLightDetected(), 0.181
9.966,0.671,in detectLine,returning, false
9.967,0.886,robot,getCurrentAngle was invoked, returning 45
9.968,0.503,robot,getCurrentAngle was invoked, returning 45
9.969,0.865,robot,getCurrentAngle was invoked, returning 45
9.970,1.245,robot,getCurrentAngle was invoked, returning 45
9.971,1.470,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
9.974,2.755,Mainline,Ending state machine pass of scanForLine
9.975,0.627,Mainline,Beginning state machine pass 2
9.975,0.521,robot,detectLine was called
9.976,0.523,in detectLine,ods.getLightDetected(), 0.181
9.976,0.693,in detectLine,returning, false
9.977,0.694,robot,getCurrentAngle was invoked, returning 45
9.978,0.712,robot,getCurrentAngle was invoked, returning 45
9.980,2.104,robot,getCurrentAngle was invoked, returning 45
9.983,2.820,robot,getCurrentAngle was invoked, returning 45
9.985,1.862,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
9.990,5.073,Mainline,Ending state machine pass of scanForLine
9.991,1.321,Mainline,Beginning state machine pass 2
9.992,0.888,robot,detectLine was called
9.995,2.882,in detectLine,ods.getLightDetected(), 0.181
9.996,1.165,in detectLine,returning, false
9.997,0.885,robot,getCurrentAngle was invoked, returning 45
9.998,0.983,robot,getCurrentAngle was invoked, returning 45
10.000,2.033,robot,getCurrentAngle was invoked, returning 45
10.002,2.061,robot,getCurrentAngle was invoked, returning 45
10.003,1.360,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.007,3.838,Mainline,Ending state machine pass of scanForLine
10.008,1.227,Mainline,Beginning state machine pass 2
10.010,1.190,robot,detectLine was called
10.011,1.805,in detectLine,ods.getLightDetected(), 0.181
10.019,7.499,in detectLine,returning, false
10.025,6.447,robot,getCurrentAngle was invoked, returning 45
10.026,0.792,robot,getCurrentAngle was invoked, returning 45
10.027,1.098,robot,getCurrentAngle was invoked, returning 45
10.036,9.165,robot,getCurrentAngle was invoked, returning 45
10.046,9.471,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.051,5.095,Mainline,Ending state machine pass of scanForLine
10.052,0.654,Mainline,Beginning state machine pass 2
10.052,0.909,robot,detectLine was called
10.054,1.044,in detectLine,ods.getLightDetected(), 0.181
10.055,1.915,in detectLine,returning, false
10.057,1.807,robot,getCurrentAngle was invoked, returning 45
10.058,0.702,robot,getCurrentAngle was invoked, returning 45
10.059,1.168,robot,getCurrentAngle was invoked, returning 45
10.060,0.874,robot,getCurrentAngle was invoked, returning 45
10.061,1.518,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.067,5.776,Mainline,Ending state machine pass of scanForLine
10.068,0.868,Mainline,Beginning state machine pass 2
10.070,1.538,robot,detectLine was called
10.070,0.658,in detectLine,ods.getLightDetected(), 0.181
10.072,1.506,in detectLine,returning, false
10.073,1.139,robot,getCurrentAngle was invoked, returning 45
10.074,0.531,robot,getCurrentAngle was invoked, returning 45
10.075,1.448,robot,getCurrentAngle was invoked, returning 45
10.076,0.601,robot,getCurrentAngle was invoked, returning 45
10.077,0.982,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.080,3.456,Mainline,Ending state machine pass of scanForLine
10.081,0.704,Mainline,Beginning state machine pass 2
10.081,0.657,robot,detectLine was called
10.082,0.979,in detectLine,ods.getLightDetected(), 0.181
10.083,0.956,in detectLine,returning, false
10.084,0.779,robot,getCurrentAngle was invoked, returning 45
10.085,0.520,robot,getCurrentAngle was invoked, returning 45
10.086,1.205,robot,getCurrentAngle was invoked, returning 45
10.086,0.613,robot,getCurrentAngle was invoked, returning 45
10.088,1.566,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.091,2.799,Mainline,Ending state machine pass of scanForLine
10.091,0.645,Mainline,Beginning state machine pass 2
10.092,0.649,robot,detectLine was called
10.094,1.739,in detectLine,ods.getLightDetected(), 0.181
10.095,1.139,in detectLine,returning, false
10.096,0.911,robot,getCurrentAngle was invoked, returning 45
10.096,0.517,robot,getCurrentAngle was invoked, returning 45
10.097,1.022,robot,getCurrentAngle was invoked, returning 45
10.098,0.652,robot,getCurrentAngle was invoked, returning 45
10.099,1.293,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.103,3.594,Mainline,Ending state machine pass of scanForLine
10.104,0.572,Mainline,Beginning state machine pass 2
10.105,1.172,robot,detectLine was called
10.105,0.711,in detectLine,ods.getLightDetected(), 0.181
10.106,0.935,in detectLine,returning, false
10.108,1.368,robot,getCurrentAngle was invoked, returning 45
10.108,0.549,robot,getCurrentAngle was invoked, returning 45
10.109,0.981,robot,getCurrentAngle was invoked, returning 45
10.110,0.638,robot,getCurrentAngle was invoked, returning 45
10.111,0.771,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.114,3.229,Mainline,Ending state machine pass of scanForLine
10.115,1.039,Mainline,Beginning state machine pass 2
10.116,0.820,robot,detectLine was called
10.116,0.508,in detectLine,ods.getLightDetected(), 0.181
10.117,1.008,in detectLine,returning, false
10.118,1.217,robot,getCurrentAngle was invoked, returning 45
10.119,0.506,robot,getCurrentAngle was invoked, returning 45
10.120,0.969,robot,getCurrentAngle was invoked, returning 45
10.121,0.686,robot,getCurrentAngle was invoked, returning 45
10.121,0.759,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.124,2.477,Mainline,Ending state machine pass of scanForLine
10.125,0.733,Mainline,Beginning state machine pass 2
10.126,1.219,robot,detectLine was called
10.126,0.581,in detectLine,ods.getLightDetected(), 0.181
10.127,1.066,in detectLine,returning, false
10.129,1.229,robot,getCurrentAngle was invoked, returning 45
10.129,0.476,robot,getCurrentAngle was invoked, returning 45
10.130,0.763,robot,getCurrentAngle was invoked, returning 45
10.131,0.999,robot,getCurrentAngle was invoked, returning 45
10.132,1.368,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.135,2.637,Mainline,Ending state machine pass of scanForLine
10.136,1.179,Mainline,Beginning state machine pass 2
10.137,0.938,robot,detectLine was called
10.137,0.442,in detectLine,ods.getLightDetected(), 0.181
10.138,0.863,in detectLine,returning, false
10.139,0.735,robot,getCurrentAngle was invoked, returning 45
10.140,1.010,robot,getCurrentAngle was invoked, returning 45
10.141,0.658,robot,getCurrentAngle was invoked, returning 45
10.142,0.912,robot,getCurrentAngle was invoked, returning 45
10.142,0.722,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.145,2.505,Mainline,Ending state machine pass of scanForLine
10.146,0.846,Mainline,Beginning state machine pass 2
10.147,0.850,robot,detectLine was called
10.147,0.645,in detectLine,ods.getLightDetected(), 0.181
10.148,0.800,in detectLine,returning, false
10.149,0.677,robot,getCurrentAngle was invoked, returning 45
10.149,0.728,robot,getCurrentAngle was invoked, returning 45
10.150,0.718,robot,getCurrentAngle was invoked, returning 45
10.151,1.112,robot,getCurrentAngle was invoked, returning 45
10.153,1.630,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.156,3.131,Mainline,Ending state machine pass of scanForLine
10.157,0.737,Mainline,Beginning state machine pass 2
10.158,1.006,robot,detectLine was called
10.158,0.548,in detectLine,ods.getLightDetected(), 0.181
10.159,0.896,in detectLine,returning, false
10.160,1.273,robot,getCurrentAngle was invoked, returning 45
10.161,0.565,robot,getCurrentAngle was invoked, returning 45
10.162,0.818,robot,getCurrentAngle was invoked, returning 45
10.162,0.601,robot,getCurrentAngle was invoked, returning 45
10.163,0.942,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.166,3.007,Mainline,Ending state machine pass of scanForLine
10.167,0.797,Mainline,Beginning state machine pass 2
10.168,0.570,robot,detectLine was called
10.168,0.666,in detectLine,ods.getLightDetected(), 0.181
10.169,0.692,in detectLine,returning, false
10.170,0.569,robot,getCurrentAngle was invoked, returning 45
10.172,1.819,robot,getCurrentAngle was invoked, returning 45
10.173,1.238,robot,getCurrentAngle was invoked, returning 45
10.174,1.122,robot,getCurrentAngle was invoked, returning 45
10.175,0.754,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.179,4.354,Mainline,Ending state machine pass of scanForLine
10.180,0.593,Mainline,Beginning state machine pass 2
10.180,0.535,robot,detectLine was called
10.181,0.535,in detectLine,ods.getLightDetected(), 0.180
10.184,2.975,in detectLine,returning, false
10.185,1.230,robot,getCurrentAngle was invoked, returning 45
10.186,1.325,robot,getCurrentAngle was invoked, returning 45
10.187,1.090,robot,getCurrentAngle was invoked, returning 45
10.188,0.820,robot,getCurrentAngle was invoked, returning 45
10.189,0.937,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.193,3.921,Mainline,Ending state machine pass of scanForLine
10.194,0.792,Mainline,Beginning state machine pass 2
10.195,1.101,robot,detectLine was called
10.196,0.701,in detectLine,ods.getLightDetected(), 0.180
10.197,1.310,in detectLine,returning, false
10.198,0.801,robot,getCurrentAngle was invoked, returning 45
10.199,1.164,robot,getCurrentAngle was invoked, returning 45
10.200,0.891,robot,getCurrentAngle was invoked, returning 45
10.201,0.822,robot,getCurrentAngle was invoked, returning 45
10.202,1.009,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.206,4.320,Mainline,Ending state machine pass of scanForLine
10.207,0.831,Mainline,Beginning state machine pass 2
10.207,0.766,robot,detectLine was called
10.208,0.681,in detectLine,ods.getLightDetected(), 0.180
10.209,0.846,in detectLine,returning, false
10.210,0.965,robot,getCurrentAngle was invoked, returning 45
10.211,0.728,robot,getCurrentAngle was invoked, returning 45
10.212,0.951,robot,getCurrentAngle was invoked, returning 45
10.212,0.845,robot,getCurrentAngle was invoked, returning 45
10.213,0.884,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.216,2.389,Mainline,Ending state machine pass of scanForLine
10.217,0.806,Mainline,Beginning state machine pass 2
10.218,1.498,robot,detectLine was called
10.219,0.622,in detectLine,ods.getLightDetected(), 0.180
10.220,1.010,in detectLine,returning, false
10.221,1.162,robot,getCurrentAngle was invoked, returning 45
10.222,0.788,robot,getCurrentAngle was invoked, returning 45
10.223,1.539,robot,getCurrentAngle was invoked, returning 45
10.224,0.924,robot,getCurrentAngle was invoked, returning 45
10.225,0.749,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.228,2.764,Mainline,Ending state machine pass of scanForLine
10.229,1.094,Mainline,Beginning state machine pass 2
10.229,0.659,robot,detectLine was called
10.230,0.933,in detectLine,ods.getLightDetected(), 0.180
10.231,1.145,in detectLine,returning, false
10.233,1.542,robot,getCurrentAngle was invoked, returning 45
10.234,0.962,robot,getCurrentAngle was invoked, returning 45
10.235,0.896,robot,getCurrentAngle was invoked, returning 45
10.236,1.054,robot,getCurrentAngle was invoked, returning 45
10.237,0.860,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.241,4.379,Mainline,Ending state machine pass of scanForLine
10.242,0.899,Mainline,Beginning state machine pass 2
10.243,0.824,robot,detectLine was called
10.244,1.087,in detectLine,ods.getLightDetected(), 0.180
10.245,0.788,in detectLine,returning, false
10.246,0.858,robot,getCurrentAngle was invoked, returning 45
10.247,1.288,robot,getCurrentAngle was invoked, returning 45
10.250,3.594,robot,getCurrentAngle was invoked, returning 45
10.253,2.102,robot,getCurrentAngle was invoked, returning 45
10.253,0.711,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.259,5.228,Mainline,Ending state machine pass of scanForLine
10.260,1.330,Mainline,Beginning state machine pass 2
10.261,0.679,robot,detectLine was called
10.261,0.470,in detectLine,ods.getLightDetected(), 0.172
10.262,0.620,in detectLine,returning, false
10.262,0.636,robot,getCurrentAngle was invoked, returning 45
10.263,0.467,robot,getCurrentAngle was invoked, returning 45
10.263,0.551,robot,getCurrentAngle was invoked, returning 45
10.264,0.534,robot,getCurrentAngle was invoked, returning 45
10.265,0.711,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.269,4.036,Mainline,Ending state machine pass of scanForLine
10.269,0.933,Mainline,Beginning state machine pass 2
10.270,0.584,robot,detectLine was called
10.271,0.763,in detectLine,ods.getLightDetected(), 0.172
10.272,1.171,in detectLine,returning, false
10.273,0.833,robot,getCurrentAngle was invoked, returning 45
10.273,0.410,robot,getCurrentAngle was invoked, returning 45
10.274,1.136,robot,getCurrentAngle was invoked, returning 45
10.276,1.774,robot,getCurrentAngle was invoked, returning 45
10.278,1.422,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.281,3.157,Mainline,Ending state machine pass of scanForLine
10.281,0.666,Mainline,Beginning state machine pass 2
10.283,1.496,robot,detectLine was called
10.283,0.518,in detectLine,ods.getLightDetected(), 0.172
10.284,0.987,in detectLine,returning, false
10.285,0.856,robot,getCurrentAngle was invoked, returning 45
10.286,0.405,robot,getCurrentAngle was invoked, returning 45
10.287,0.851,robot,getCurrentAngle was invoked, returning 45
10.287,0.700,robot,getCurrentAngle was invoked, returning 45
10.288,0.529,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.290,2.531,Mainline,Ending state machine pass of scanForLine
10.291,0.781,Mainline,Beginning state machine pass 2
10.292,0.516,robot,detectLine was called
10.292,0.502,in detectLine,ods.getLightDetected(), 0.172
10.293,0.767,in detectLine,returning, false
10.293,0.521,robot,getCurrentAngle was invoked, returning 45
10.294,0.412,robot,getCurrentAngle was invoked, returning 45
10.295,1.118,robot,getCurrentAngle was invoked, returning 45
10.295,0.605,robot,getCurrentAngle was invoked, returning 45
10.296,0.837,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.299,3.018,Mainline,Ending state machine pass of scanForLine
10.300,0.648,Mainline,Beginning state machine pass 2
10.301,0.529,robot,detectLine was called
10.302,1.638,in detectLine,ods.getLightDetected(), 0.170
10.304,1.536,in detectLine,returning, false
10.304,0.612,robot,getCurrentAngle was invoked, returning 45
10.305,0.417,robot,getCurrentAngle was invoked, returning 45
10.305,0.503,robot,getCurrentAngle was invoked, returning 45
10.306,0.488,robot,getCurrentAngle was invoked, returning 45
10.307,1.088,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.309,2.461,Mainline,Ending state machine pass of scanForLine
10.310,0.580,Mainline,Beginning state machine pass 2
10.310,0.498,robot,detectLine was called
10.311,0.487,in detectLine,ods.getLightDetected(), 0.170
10.312,0.671,in detectLine,returning, false
10.312,0.546,robot,getCurrentAngle was invoked, returning 45
10.312,0.446,robot,getCurrentAngle was invoked, returning 45
10.313,0.594,robot,getCurrentAngle was invoked, returning 45
10.314,0.907,robot,getCurrentAngle was invoked, returning 45
10.315,0.560,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.317,2.714,Mainline,Ending state machine pass of scanForLine
10.318,0.648,Mainline,Beginning state machine pass 2
10.319,0.817,robot,detectLine was called
10.320,0.836,in detectLine,ods.getLightDetected(), 0.170
10.320,0.745,in detectLine,returning, false
10.321,1.027,robot,getCurrentAngle was invoked, returning 45
10.322,0.535,robot,getCurrentAngle was invoked, returning 45
10.322,0.535,robot,getCurrentAngle was invoked, returning 45
10.323,0.783,robot,getCurrentAngle was invoked, returning 45
10.324,0.916,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.327,3.144,Mainline,Ending state machine pass of scanForLine
10.328,0.635,Mainline,Beginning state machine pass 2
10.328,0.539,robot,detectLine was called
10.329,0.541,in detectLine,ods.getLightDetected(), 0.170
10.330,0.751,in detectLine,returning, false
10.330,0.592,robot,getCurrentAngle was invoked, returning 45
10.331,0.459,robot,getCurrentAngle was invoked, returning 45
10.332,0.766,robot,getCurrentAngle was invoked, returning 45
10.332,0.529,robot,getCurrentAngle was invoked, returning 45
10.333,0.540,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.335,2.430,Mainline,Ending state machine pass of scanForLine
10.336,0.886,Mainline,Beginning state machine pass 2
10.336,0.514,robot,detectLine was called
10.337,0.776,in detectLine,ods.getLightDetected(), 0.170
10.338,1.164,in detectLine,returning, false
10.339,0.557,robot,getCurrentAngle was invoked, returning 45
10.340,1.086,robot,getCurrentAngle was invoked, returning 45
10.341,0.619,robot,getCurrentAngle was invoked, returning 45
10.341,0.505,robot,getCurrentAngle was invoked, returning 45
10.342,0.426,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.344,2.391,Mainline,Ending state machine pass of scanForLine
10.345,0.618,Mainline,Beginning state machine pass 2
10.345,0.529,robot,detectLine was called
10.346,0.542,in detectLine,ods.getLightDetected(), 0.170
10.346,0.811,in detectLine,returning, false
10.347,0.683,robot,getCurrentAngle was invoked, returning 45
10.348,0.497,robot,getCurrentAngle was invoked, returning 45
10.349,1.131,robot,getCurrentAngle was invoked, returning 45
10.349,0.523,robot,getCurrentAngle was invoked, returning 45
10.351,1.567,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.357,6.053,Mainline,Ending state machine pass of scanForLine
10.358,1.533,Mainline,Beginning state machine pass 2
10.359,0.860,robot,detectLine was called
10.360,1.064,in detectLine,ods.getLightDetected(), 0.170
10.361,1.108,in detectLine,returning, false
10.363,1.672,robot,getCurrentAngle was invoked, returning 45
10.364,0.976,robot,getCurrentAngle was invoked, returning 45
10.365,0.863,robot,getCurrentAngle was invoked, returning 45
10.366,1.297,robot,getCurrentAngle was invoked, returning 45
10.368,1.938,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.371,2.735,Mainline,Ending state machine pass of scanForLine
10.372,1.126,Mainline,Beginning state machine pass 2
10.373,1.251,robot,detectLine was called
10.374,1.126,in detectLine,ods.getLightDetected(), 0.170
10.375,0.726,in detectLine,returning, false
10.376,0.962,robot,getCurrentAngle was invoked, returning 45
10.377,0.600,robot,getCurrentAngle was invoked, returning 45
10.378,1.319,robot,getCurrentAngle was invoked, returning 45
10.379,0.673,robot,getCurrentAngle was invoked, returning 45
10.380,0.763,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.382,2.855,Mainline,Ending state machine pass of scanForLine
10.383,0.756,Mainline,Beginning state machine pass 2
10.384,0.995,robot,detectLine was called
10.385,0.600,in detectLine,ods.getLightDetected(), 0.163
10.386,1.684,in detectLine,returning, false
10.388,1.738,robot,getCurrentAngle was invoked, returning 45
10.389,0.538,robot,getCurrentAngle was invoked, returning 45
10.389,0.795,robot,getCurrentAngle was invoked, returning 45
10.391,1.283,robot,getCurrentAngle was invoked, returning 45
10.392,0.801,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.395,3.054,Mainline,Ending state machine pass of scanForLine
10.396,0.928,Mainline,Beginning state machine pass 2
10.397,0.978,robot,detectLine was called
10.397,0.649,in detectLine,ods.getLightDetected(), 0.163
10.398,1.108,in detectLine,returning, false
10.401,2.279,robot,getCurrentAngle was invoked, returning 45
10.401,0.533,robot,getCurrentAngle was invoked, returning 45
10.402,1.110,robot,getCurrentAngle was invoked, returning 45
10.403,0.658,robot,getCurrentAngle was invoked, returning 45
10.404,1.105,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.407,2.938,Mainline,Ending state machine pass of scanForLine
10.408,1.363,Mainline,Beginning state machine pass 2
10.411,2.535,robot,detectLine was called
10.411,0.602,in detectLine,ods.getLightDetected(), 0.163
10.413,1.764,in detectLine,returning, false
10.414,0.737,robot,getCurrentAngle was invoked, returning 45
10.415,0.785,robot,getCurrentAngle was invoked, returning 45
10.415,0.733,robot,getCurrentAngle was invoked, returning 45
10.419,3.612,robot,getCurrentAngle was invoked, returning 45
10.420,0.680,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.422,2.174,Mainline,Ending state machine pass of scanForLine
10.423,1.156,Mainline,Beginning state machine pass 2
10.424,0.639,robot,detectLine was called
10.424,0.605,in detectLine,ods.getLightDetected(), 0.163
10.425,0.776,in detectLine,returning, false
10.426,0.659,robot,getCurrentAngle was invoked, returning 45
10.426,0.689,robot,getCurrentAngle was invoked, returning 45
10.427,0.980,robot,getCurrentAngle was invoked, returning 45
10.429,1.782,robot,getCurrentAngle was invoked, returning 45
10.430,1.197,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.438,7.400,Mainline,Ending state machine pass of scanForLine
10.439,0.881,Mainline,Beginning state machine pass 2
10.439,0.563,robot,detectLine was called
10.440,0.786,in detectLine,ods.getLightDetected(), 0.163
10.441,0.723,in detectLine,returning, false
10.442,0.806,robot,getCurrentAngle was invoked, returning 45
10.443,1.132,robot,getCurrentAngle was invoked, returning 45
10.443,0.691,robot,getCurrentAngle was invoked, returning 45
10.445,1.670,robot,getCurrentAngle was invoked, returning 45
10.446,0.673,robot,ultramove powers are fl:fr:bl:br, 0.01, -0.41, -0.38, -0.01
10.449,3.665,Mainline,Ending state machine pass of scanForLine
10.450,1.055,Mainline,Beginning state machine pass 2
10.452,1.201,robot,detectLine was called
10.452,0.699,in detectLine,ods.getLightDetected(), 0.163
10.453,1.174,in detectLine,returning, false
10.455,1.301,robot,getCurrentAngle was invoked, returning 45
10.455,0.478,robot,getCurrentAngle was invoked, returning 45
