sec,d ms,r.init,r.init was invoked (a)
6.836,0.921,robot,isMotorBusy was called, returning true
6.838,1.134,robot,isMotorBusy was called, returning true
6.839,1.085,robot,isMotorBusy was called, returning true
6.840,1.133,robot,isMotorBusy was called, returning true
6.840,0.636,robot,isMotorBusy was called, returning true
6.841,0.849,robot,isMotorBusy was called, returning true
6.842,0.693,robot,isMotorBusy was called, returning true
6.843,0.776,robot,isMotorBusy was called, returning true
6.844,1.593,robot,isMotorBusy was called, returning true
6.846,2.126,robot,isMotorBusy was called, returning true
6.847,0.706,robot,isMotorBusy was called, returning true
6.849,1.385,robot,isMotorBusy was called, returning true
6.849,0.918,robot,isMotorBusy was called, returning true
6.850,0.831,robot,isMotorBusy was called, returning true
6.858,8.179,robot,isMotorBusy was called, returning true
6.860,1.158,robot,isMotorBusy was called, returning true
6.860,0.654,robot,isMotorBusy was called, returning true
6.861,1.179,robot,isMotorBusy was called, returning true
6.862,0.698,robot,isMotorBusy was called, returning true
6.864,1.870,robot,isMotorBusy was called, returning true
6.865,1.032,robot,isMotorBusy was called, returning true
6.866,0.904,robot,isMotorBusy was called, returning true
6.869,2.713,robot,isMotorBusy was called, returning true
6.872,3.128,robot,isMotorBusy was called, returning true
6.874,2.111,robot,isMotorBusy was called, returning true
6.876,1.695,robot,isMotorBusy was called, returning true
6.877,0.992,robot,isMotorBusy was called, returning true
6.879,2.016,robot,isMotorBusy was called, returning true
6.880,1.204,robot,isMotorBusy was called, returning true
6.881,0.800,robot,isMotorBusy was called, returning true
6.881,0.663,robot,isMotorBusy was called, returning true
6.882,0.742,robot,isMotorBusy was called, returning true
6.883,0.619,robot,isMotorBusy was called, returning true
6.884,1.574,robot,isMotorBusy was called, returning true
6.887,2.749,robot,isMotorBusy was called, returning true
6.888,1.026,robot,isMotorBusy was called, returning true
6.889,0.744,robot,isMotorBusy was called, returning true
6.890,1.297,robot,isMotorBusy was called, returning true
6.891,0.858,robot,isMotorBusy was called, returning true
6.892,0.847,robot,isMotorBusy was called, returning true
6.893,0.843,robot,isMotorBusy was called, returning true
6.893,0.669,robot,isMotorBusy was called, returning true
6.894,0.824,robot,isMotorBusy was called, returning true
6.895,1.063,robot,isMotorBusy was called, returning true
6.896,0.730,robot,isMotorBusy was called, returning true
6.897,0.807,robot,isMotorBusy was called, returning true
6.898,1.322,robot,isMotorBusy was called, returning true
6.901,3.118,robot,isMotorBusy was called, returning true
6.902,1.034,robot,isMotorBusy was called, returning true
6.903,0.799,robot,isMotorBusy was called, returning true
6.904,0.950,robot,isMotorBusy was called, returning true
6.906,1.623,robot,isMotorBusy was called, returning true
6.907,1.911,robot,isMotorBusy was called, returning true
6.909,1.063,robot,isMotorBusy was called, returning true
6.909,0.631,robot,isMotorBusy was called, returning true
6.910,1.000,robot,isMotorBusy was called, returning true
6.911,1.220,robot,isMotorBusy was called, returning true
6.912,0.609,robot,isMotorBusy was called, returning true
6.914,1.533,robot,isMotorBusy was called, returning true
6.915,1.462,robot,isMotorBusy was called, returning true
6.916,0.744,robot,isMotorBusy was called, returning true
6.917,1.029,robot,isMotorBusy was called, returning true
6.917,0.628,robot,isMotorBusy was called, returning true
6.918,1.049,robot,isMotorBusy was called, returning true
6.919,0.565,robot,isMotorBusy was called, returning true
6.920,1.398,robot,isMotorBusy was called, returning true
6.921,0.633,robot,isMotorBusy was called, returning true
6.922,0.600,robot,isMotorBusy was called, returning true
6.922,0.577,robot,isMotorBusy was called, returning true
6.923,0.528,robot,isMotorBusy was called, returning true
6.924,1.078,robot,isMotorBusy was called, returning true
6.924,0.688,robot,isMotorBusy was called, returning true
6.925,0.561,robot,isMotorBusy was called, returning true
6.926,1.211,robot,isMotorBusy was called, returning true
6.928,1.727,robot,isMotorBusy was called, returning true
6.929,0.998,robot,isMotorBusy was called, returning true
6.930,1.297,robot,isMotorBusy was called, returning true
6.931,0.634,robot,isMotorBusy was called, returning true
6.932,0.647,robot,isMotorBusy was called, returning true
6.933,1.031,robot,isMotorBusy was called, returning true
6.933,0.883,robot,isMotorBusy was called, returning true
6.935,1.544,robot,isMotorBusy was called, returning true
6.937,1.520,robot,isMotorBusy was called, returning true
6.938,1.261,robot,isMotorBusy was called, returning true
6.939,1.242,robot,isMotorBusy was called, returning true
6.941,1.962,robot,isMotorBusy was called, returning true
6.943,1.536,robot,isMotorBusy was called, returning true
6.945,2.279,robot,isMotorBusy was called, returning true
6.948,3.228,robot,isMotorBusy was called, returning true
6.949,0.721,robot,isMotorBusy was called, returning true
6.954,4.961,robot,isMotorBusy was called, returning true
6.956,2.351,robot,isMotorBusy was called, returning true
6.961,4.518,robot,isMotorBusy was called, returning true
6.962,1.099,robot,isMotorBusy was called, returning true
6.963,1.675,robot,isMotorBusy was called, returning true
6.965,1.260,robot,isMotorBusy was called, returning true
6.967,2.379,robot,isMotorBusy was called, returning true
6.968,0.973,robot,isMotorBusy was called, returning true
6.971,2.702,robot,isMotorBusy was called, returning true
6.971,0.751,robot,isMotorBusy was called, returning true
6.974,2.319,robot,isMotorBusy was called, returning true
6.976,2.738,robot,isMotorBusy was called, returning true
6.979,2.062,robot,isMotorBusy was called, returning true
6.980,1.851,robot,isMotorBusy was called, returning true
6.982,1.501,robot,isMotorBusy was called, returning true
6.983,0.996,robot,isMotorBusy was called, returning true
6.984,1.201,robot,isMotorBusy was called, returning true
6.985,0.686,robot,isMotorBusy was called, returning true
6.986,1.117,robot,isMotorBusy was called, returning true
6.987,0.814,robot,isMotorBusy was called, returning true
6.989,1.974,robot,isMotorBusy was called, returning true
6.991,2.290,robot,isMotorBusy was called, returning true
6.993,1.854,robot,isMotorBusy was called, returning true
6.995,1.699,robot,isMotorBusy was called, returning true
6.995,0.917,robot,isMotorBusy was called, returning true
6.996,0.662,robot,isMotorBusy was called, returning true
6.998,1.431,robot,isMotorBusy was called, returning true
6.998,0.644,robot,isMotorBusy was called, returning true
7.000,1.461,robot,isMotorBusy was called, returning true
7.000,0.840,robot,isMotorBusy was called, returning true
7.002,1.797,robot,isMotorBusy was called, returning true
7.004,1.980,robot,isMotorBusy was called, returning true
7.006,1.487,robot,isMotorBusy was called, returning true
7.006,0.706,robot,isMotorBusy was called, returning true
7.008,1.186,robot,isMotorBusy was called, returning true
7.010,2.780,robot,isMotorBusy was called, returning true
7.013,2.399,robot,isMotorBusy was called, returning true
7.015,1.948,robot,isMotorBusy was called, returning true
7.017,2.271,robot,isMotorBusy was called, returning true
7.018,1.186,robot,isMotorBusy was called, returning true
7.019,0.715,robot,isMotorBusy was called, returning true
7.020,0.815,robot,isMotorBusy was called, returning true
7.021,1.330,robot,isMotorBusy was called, returning true
7.022,1.162,robot,isMotorBusy was called, returning true
7.023,0.932,robot,isMotorBusy was called, returning true
7.025,1.364,robot,isMotorBusy was called, returning true
7.026,1.461,robot,isMotorBusy was called, returning true
7.027,0.897,robot,isMotorBusy was called, returning true
7.028,0.945,robot,isMotorBusy was called, returning true
7.028,0.550,robot,isMotorBusy was called, returning true
7.029,0.775,robot,isMotorBusy was called, returning true
7.030,0.949,robot,isMotorBusy was called, returning true
7.031,0.877,robot,isMotorBusy was called, returning true
7.032,1.318,robot,isMotorBusy was called, returning true
7.035,2.719,robot,isMotorBusy was called, returning true
7.036,1.049,robot,isMotorBusy was called, returning true
7.037,0.879,robot,isMotorBusy was called, returning true
7.038,1.118,robot,isMotorBusy was called, returning true
7.039,1.015,robot,isMotorBusy was called, returning true
7.041,1.520,robot,isMotorBusy was called, returning true
7.042,1.659,robot,isMotorBusy was called, returning true
7.043,0.701,robot,isMotorBusy was called, returning true
7.044,0.775,robot,isMotorBusy was called, returning true
7.045,1.468,robot,isMotorBusy was called, returning true
7.046,1.012,robot,isMotorBusy was called, returning true
7.047,1.219,robot,isMotorBusy was called, returning true
7.049,1.196,robot,isMotorBusy was called, returning true
7.050,0.872,robot,isMotorBusy was called, returning true
7.051,1.246,robot,isMotorBusy was called, returning true
7.051,0.673,robot,isMotorBusy was called, returning true
7.052,0.690,robot,isMotorBusy was called, returning true
7.053,0.961,robot,isMotorBusy was called, returning true
7.054,0.779,robot,isMotorBusy was called, returning true
7.055,1.350,robot,isMotorBusy was called, returning true
7.056,1.208,robot,isMotorBusy was called, returning true
7.058,1.106,robot,isMotorBusy was called, returning true
7.059,1.804,robot,isMotorBusy was called, returning true
7.060,0.624,robot,isMotorBusy was called, returning true
7.061,0.845,robot,isMotorBusy was called, returning true
7.061,0.668,robot,isMotorBusy was called, returning true
7.063,1.820,robot,isMotorBusy was called, returning true
7.064,1.037,robot,isMotorBusy was called, returning true
7.065,0.937,robot,isMotorBusy was called, returning true
7.066,0.525,robot,isMotorBusy was called, returning true
7.067,0.720,robot,isMotorBusy was called, returning true
7.067,0.523,robot,isMotorBusy was called, returning true
7.068,0.747,robot,isMotorBusy was called, returning true
7.068,0.509,robot,isMotorBusy was called, returning true
7.070,1.919,robot,isMotorBusy was called, returning true
7.071,0.591,robot,isMotorBusy was called, returning true
7.072,0.806,robot,isMotorBusy was called, returning true
7.072,0.595,robot,isMotorBusy was called, returning true
7.074,1.591,robot,isMotorBusy was called, returning true
7.076,1.987,robot,isMotorBusy was called, returning true
7.079,3.068,robot,isMotorBusy was called, returning true
7.082,2.884,robot,isMotorBusy was called, returning true
7.086,4.012,robot,isMotorBusy was called, returning true
7.088,2.279,robot,isMotorBusy was called, returning true
7.090,1.523,robot,isMotorBusy was called, returning true
7.091,1.897,robot,isMotorBusy was called, returning true
7.093,2.033,robot,isMotorBusy was called, returning true
7.095,1.130,robot,isMotorBusy was called, returning true
7.096,1.150,robot,isMotorBusy was called, returning true
7.097,0.957,robot,isMotorBusy was called, returning true
7.098,1.117,robot,isMotorBusy was called, returning true
7.099,0.719,robot,isMotorBusy was called, returning true
7.100,1.130,robot,isMotorBusy was called, returning true
7.100,0.577,robot,isMotorBusy was called, returning true
7.101,1.152,robot,isMotorBusy was called, returning true
7.103,1.107,robot,isMotorBusy was called, returning true
7.103,0.622,robot,isMotorBusy was called, returning true
7.105,1.559,robot,isMotorBusy was called, returning true
7.105,0.626,robot,isMotorBusy was called, returning true
7.106,0.682,robot,isMotorBusy was called, returning true
7.106,0.486,robot,isMotorBusy was called, returning true
7.107,0.474,robot,isMotorBusy was called, returning true
7.108,0.548,robot,isMotorBusy was called, returning true
7.108,0.493,robot,isMotorBusy was called, returning true
7.109,0.633,robot,isMotorBusy was called, returning true
7.109,0.519,robot,isMotorBusy was called, returning true
7.110,0.586,robot,isMotorBusy was called, returning true
7.110,0.502,robot,isMotorBusy was called, returning true
7.111,0.501,robot,isMotorBusy was called, returning true
7.111,0.635,robot,isMotorBusy was called, returning true
7.112,0.426,robot,isMotorBusy was called, returning true
7.112,0.452,robot,isMotorBusy was called, returning true
7.113,0.628,robot,isMotorBusy was called, returning true
7.114,0.633,robot,isMotorBusy was called, returning true
7.115,1.387,robot,isMotorBusy was called, returning true
7.117,1.663,robot,isMotorBusy was called, returning true
7.119,2.000,robot,isMotorBusy was called, returning true
7.120,1.803,robot,isMotorBusy was called, returning true
7.122,1.250,robot,isMotorBusy was called, returning true
7.123,0.905,robot,isMotorBusy was called, returning true
7.124,1.810,robot,isMotorBusy was called, returning true
7.126,1.452,robot,isMotorBusy was called, returning true
7.127,0.763,robot,isMotorBusy was called, returning true
7.128,1.516,robot,isMotorBusy was called, returning true
7.130,1.602,robot,isMotorBusy was called, returning true
7.130,0.583,robot,isMotorBusy was called, returning true
7.131,0.480,robot,isMotorBusy was called, returning true
7.131,0.510,robot,isMotorBusy was called, returning true
7.132,0.535,robot,isMotorBusy was called, returning true
7.132,0.486,robot,isMotorBusy was called, returning true
7.133,0.469,robot,isMotorBusy was called, returning true
7.133,0.744,robot,isMotorBusy was called, returning true
7.134,0.683,robot,isMotorBusy was called, returning true
7.135,0.790,robot,isMotorBusy was called, returning true
7.136,0.851,robot,isMotorBusy was called, returning true
7.137,0.831,robot,isMotorBusy was called, returning true
7.137,0.599,robot,isMotorBusy was called, returning true
7.138,0.590,robot,isMotorBusy was called, returning true
7.138,0.455,robot,isMotorBusy was called, returning true
7.139,0.411,robot,isMotorBusy was called, returning true
7.139,0.472,robot,isMotorBusy was called, returning true
7.140,0.789,robot,isMotorBusy was called, returning true
7.141,0.663,robot,isMotorBusy was called, returning true
7.141,0.442,robot,isMotorBusy was called, returning true
7.141,0.411,robot,isMotorBusy was called, returning true
7.143,1.057,robot,isMotorBusy was called, returning true
7.143,0.542,robot,isMotorBusy was called, returning true
7.144,0.650,robot,isMotorBusy was called, returning true
7.144,0.617,robot,isMotorBusy was called, returning true
7.145,0.533,robot,isMotorBusy was called, returning true
7.145,0.482,robot,isMotorBusy was called, returning true
7.146,0.581,robot,isMotorBusy was called, returning true
7.147,0.583,robot,isMotorBusy was called, returning true
7.147,0.552,robot,isMotorBusy was called, returning true
7.148,0.478,robot,isMotorBusy was called, returning true
7.148,0.445,robot,isMotorBusy was called, returning true
7.148,0.484,robot,isMotorBusy was called, returning true
7.149,0.490,robot,isMotorBusy was called, returning true
7.149,0.517,robot,isMotorBusy was called, returning true
7.150,0.458,robot,isMotorBusy was called, returning true
7.150,0.482,robot,isMotorBusy was called, returning true
7.151,0.504,robot,isMotorBusy was called, returning true
7.151,0.464,robot,isMotorBusy was called, returning true
7.152,0.393,robot,isMotorBusy was called, returning true
7.152,0.500,robot,isMotorBusy was called, returning true
7.153,0.480,robot,isMotorBusy was called, returning true
7.153,0.528,robot,isMotorBusy was called, returning true
7.154,0.567,robot,isMotorBusy was called, returning true
7.154,0.506,robot,isMotorBusy was called, returning true
7.155,0.465,robot,isMotorBusy was called, returning true
7.156,0.766,robot,isMotorBusy was called, returning true
7.156,0.481,robot,isMotorBusy was called, returning true
7.157,0.989,robot,isMotorBusy was called, returning true
7.158,0.508,robot,isMotorBusy was called, returning true
7.158,0.443,robot,isMotorBusy was called, returning true
7.159,0.805,robot,isMotorBusy was called, returning true
7.159,0.549,robot,isMotorBusy was called, returning true
7.160,0.406,robot,isMotorBusy was called, returning true
7.161,0.730,robot,isMotorBusy was called, returning true
7.161,0.566,robot,isMotorBusy was called, returning true
7.162,0.472,robot,isMotorBusy was called, returning true
7.162,0.381,robot,isMotorBusy was called, returning true
7.162,0.425,robot,isMotorBusy was called, returning true
7.163,0.503,robot,isMotorBusy was called, returning true
7.163,0.509,robot,isMotorBusy was called, returning true
7.164,0.657,robot,isMotorBusy was called, returning true
7.165,0.489,robot,isMotorBusy was called, returning true
7.165,0.523,robot,isMotorBusy was called, returning true
7.166,0.517,robot,isMotorBusy was called, returning true
7.166,0.773,robot,isMotorBusy was called, returning true
7.167,0.692,robot,isMotorBusy was called, returning true
7.167,0.463,robot,isMotorBusy was called, returning true
7.168,0.430,robot,isMotorBusy was called, returning true
7.169,0.657,robot,isMotorBusy was called, returning true
7.170,0.937,robot,isMotorBusy was called, returning true
7.170,0.567,robot,isMotorBusy was called, returning true
7.171,0.902,robot,isMotorBusy was called, returning true
7.172,0.598,robot,isMotorBusy was called, returning true
7.172,0.502,robot,isMotorBusy was called, returning true
7.173,0.605,robot,isMotorBusy was called, returning true
7.173,0.534,robot,isMotorBusy was called, returning true
7.174,0.534,robot,isMotorBusy was called, returning true
7.174,0.476,robot,isMotorBusy was called, returning true
7.175,0.481,robot,isMotorBusy was called, returning true
7.175,0.671,robot,isMotorBusy was called, returning true
7.176,0.475,robot,isMotorBusy was called, returning true
7.176,0.460,robot,isMotorBusy was called, returning true
7.177,0.600,robot,isMotorBusy was called, returning true
7.177,0.470,robot,isMotorBusy was called, returning true
7.178,0.400,robot,isMotorBusy was called, returning true
7.178,0.392,robot,isMotorBusy was called, returning true
7.179,0.452,robot,isMotorBusy was called, returning true
7.180,0.988,robot,isMotorBusy was called, returning true
7.180,0.460,robot,isMotorBusy was called, returning true
7.181,0.480,robot,isMotorBusy was called, returning true
7.181,0.706,robot,isMotorBusy was called, returning true
7.182,0.457,robot,isMotorBusy was called, returning true
7.182,0.418,robot,isMotorBusy was called, returning true
7.183,0.539,robot,isMotorBusy was called, returning true
7.183,0.557,robot,isMotorBusy was called, returning true
7.184,0.522,robot,isMotorBusy was called, returning true
7.184,0.551,robot,isMotorBusy was called, returning true
7.185,0.572,robot,isMotorBusy was called, returning true
7.185,0.489,robot,isMotorBusy was called, returning true
7.186,0.581,robot,isMotorBusy was called, returning true
7.186,0.495,robot,isMotorBusy was called, returning true
7.187,0.778,robot,isMotorBusy was called, returning true
7.188,0.522,robot,isMotorBusy was called, returning true
7.188,0.512,robot,isMotorBusy was called, returning true
7.189,0.467,robot,isMotorBusy was called, returning true
7.189,0.518,robot,isMotorBusy was called, returning true
7.190,0.439,robot,isMotorBusy was called, returning true
7.190,0.395,robot,isMotorBusy was called, returning true
7.190,0.430,robot,isMotorBusy was called, returning true
7.191,0.477,robot,isMotorBusy was called, returning true
7.191,0.520,robot,isMotorBusy was called, returning true
7.192,0.422,robot,isMotorBusy was called, returning true
7.192,0.455,robot,isMotorBusy was called, returning true
7.193,0.482,robot,isMotorBusy was called, returning true
7.193,0.477,robot,isMotorBusy was called, returning true
7.194,0.670,robot,isMotorBusy was called, returning true
7.195,0.609,robot,isMotorBusy was called, returning true
7.195,0.643,robot,isMotorBusy was called, returning true
7.196,0.598,robot,isMotorBusy was called, returning true
7.196,0.520,robot,isMotorBusy was called, returning true
7.197,0.492,robot,isMotorBusy was called, returning true
7.197,0.488,robot,isMotorBusy was called, returning true
7.198,0.504,robot,isMotorBusy was called, returning true
7.198,0.499,robot,isMotorBusy was called, returning true
7.199,0.468,robot,isMotorBusy was called, returning true
7.199,0.495,robot,isMotorBusy was called, returning true
7.200,0.420,robot,isMotorBusy was called, returning true
7.200,0.391,robot,isMotorBusy was called, returning true
7.201,0.443,robot,isMotorBusy was called, returning true
7.202,1.547,robot,isMotorBusy was called, returning true
7.203,1.296,robot,isMotorBusy was called, returning true
7.204,0.731,robot,isMotorBusy was called, returning true
7.205,0.714,robot,isMotorBusy was called, returning true
7.205,0.506,robot,isMotorBusy was called, returning true
7.206,0.458,robot,isMotorBusy was called, returning true
7.206,0.609,robot,isMotorBusy was called, returning true
7.207,0.451,robot,isMotorBusy was called, returning true
7.207,0.457,robot,isMotorBusy was called, returning true
7.208,0.522,robot,isMotorBusy was called, returning true
7.209,1.063,robot,isMotorBusy was called, returning true
7.212,2.935,robot,isMotorBusy was called, returning true
7.214,2.077,robot,isMotorBusy was called, returning true
7.215,1.485,robot,isMotorBusy was called, returning true
7.217,1.605,robot,isMotorBusy was called, returning true
7.218,0.921,robot,isMotorBusy was called, returning true
7.220,1.609,robot,isMotorBusy was called, returning true
7.221,1.263,robot,isMotorBusy was called, returning true
7.222,0.841,robot,isMotorBusy was called, returning true
7.223,1.102,robot,isMotorBusy was called, returning true
7.223,0.574,robot,isMotorBusy was called, returning true
7.224,0.573,robot,isMotorBusy was called, returning true
7.225,0.819,robot,isMotorBusy was called, returning true
7.226,0.833,robot,isMotorBusy was called, returning true
7.226,0.458,robot,isMotorBusy was called, returning true
7.227,0.982,robot,isMotorBusy was called, returning true
7.228,0.656,robot,isMotorBusy was called, returning true
7.228,0.760,robot,isMotorBusy was called, returning true
7.229,0.568,robot,isMotorBusy was called, returning true
7.230,0.865,robot,isMotorBusy was called, returning true
7.230,0.491,robot,isMotorBusy was called, returning true
7.231,0.758,robot,isMotorBusy was called, returning true
7.232,0.930,robot,isMotorBusy was called, returning true
7.233,0.719,robot,isMotorBusy was called, returning true
7.234,0.791,robot,isMotorBusy was called, returning true
7.234,0.702,robot,isMotorBusy was called, returning true
7.235,0.510,robot,isMotorBusy was called, returning true
7.236,0.926,robot,isMotorBusy was called, returning true
7.236,0.547,robot,isMotorBusy was called, returning true
7.237,0.491,robot,isMotorBusy was called, returning true
7.237,0.475,robot,isMotorBusy was called, returning true
7.238,0.463,robot,isMotorBusy was called, returning true
7.238,0.437,robot,isMotorBusy was called, returning true
7.239,0.812,robot,isMotorBusy was called, returning true
7.239,0.549,robot,isMotorBusy was called, returning true
7.240,0.468,robot,isMotorBusy was called, returning true
7.241,0.905,robot,isMotorBusy was called, returning true
7.242,0.975,robot,isMotorBusy was called, returning true
7.242,0.619,robot,isMotorBusy was called, returning true
7.243,0.796,robot,isMotorBusy was called, returning true
7.244,0.699,robot,isMotorBusy was called, returning true
7.245,0.796,robot,isMotorBusy was called, returning true
7.246,0.858,robot,isMotorBusy was called, returning true
7.246,0.631,robot,isMotorBusy was called, returning true
7.247,0.940,robot,isMotorBusy was called, returning true
7.248,0.810,robot,isMotorBusy was called, returning true
7.249,0.546,robot,isMotorBusy was called, returning true
7.249,0.495,robot,isMotorBusy was called, returning true
7.250,0.615,robot,isMotorBusy was called, returning true
7.250,0.438,robot,isMotorBusy was called, returning true
7.250,0.446,robot,isMotorBusy was called, returning true
7.251,0.506,robot,isMotorBusy was called, returning true
7.251,0.491,robot,isMotorBusy was called, returning true
7.252,0.433,robot,isMotorBusy was called, returning true
7.252,0.493,robot,isMotorBusy was called, returning true
7.253,0.486,robot,isMotorBusy was called, returning true
7.254,0.786,robot,isMotorBusy was called, returning true
7.254,0.541,robot,isMotorBusy was called, returning true
7.255,0.509,robot,isMotorBusy was called, returning true
7.255,0.541,robot,isMotorBusy was called, returning true
7.256,0.540,robot,isMotorBusy was called, returning true
7.256,0.470,robot,isMotorBusy was called, returning true
7.257,0.502,robot,isMotorBusy was called, returning true
7.257,0.488,robot,isMotorBusy was called, returning true
7.258,0.643,robot,isMotorBusy was called, returning true
7.258,0.531,robot,isMotorBusy was called, returning true
7.259,0.500,robot,isMotorBusy was called, returning true
7.259,0.527,robot,isMotorBusy was called, returning true
7.260,0.463,robot,isMotorBusy was called, returning true
7.260,0.482,robot,isMotorBusy was called, returning true
7.261,0.478,robot,isMotorBusy was called, returning true
7.261,0.499,robot,isMotorBusy was called, returning true
7.262,0.491,robot,isMotorBusy was called, returning true
7.262,0.493,robot,isMotorBusy was called, returning true
7.263,0.562,robot,isMotorBusy was called, returning true
7.263,0.523,robot,isMotorBusy was called, returning true
7.264,0.605,robot,isMotorBusy was called, returning true
7.265,0.600,robot,isMotorBusy was called, returning true
7.265,0.557,robot,isMotorBusy was called, returning true
7.266,0.486,robot,isMotorBusy was called, returning true
7.266,0.422,robot,isMotorBusy was called, returning true
7.267,0.461,robot,isMotorBusy was called, returning true
7.267,0.523,robot,isMotorBusy was called, returning true
7.268,0.520,robot,isMotorBusy was called, returning true
7.268,0.455,robot,isMotorBusy was called, returning true
7.269,0.596,robot,isMotorBusy was called, returning true
7.269,0.608,robot,isMotorBusy was called, returning true
7.270,0.512,robot,isMotorBusy was called, returning true
7.271,0.995,robot,isMotorBusy was called, returning true
7.271,0.538,robot,isMotorBusy was called, returning true
7.272,0.506,robot,isMotorBusy was called, returning true
7.273,1.117,robot,isMotorBusy was called, returning true
7.274,0.686,robot,isMotorBusy was called, returning true
7.274,0.591,robot,isMotorBusy was called, returning true
7.275,0.618,robot,isMotorBusy was called, returning true
7.276,1.019,robot,isMotorBusy was called, returning true
7.276,0.509,robot,isMotorBusy was called, returning true
7.277,1.033,robot,isMotorBusy was called, returning true
7.278,0.549,robot,isMotorBusy was called, returning true
7.279,0.689,robot,isMotorBusy was called, returning true
7.279,0.534,robot,isMotorBusy was called, returning true
7.280,0.457,robot,isMotorBusy was called, returning true
7.280,0.483,robot,isMotorBusy was called, returning true
7.281,0.740,robot,isMotorBusy was called, returning true
7.281,0.552,robot,isMotorBusy was called, returning true
7.283,1.331,robot,isMotorBusy was called, returning true
7.283,0.573,robot,isMotorBusy was called, returning true
7.286,2.224,robot,isMotorBusy was called, returning true
7.288,2.897,robot,isMotorBusy was called, returning true
7.290,1.339,robot,isMotorBusy was called, returning true
7.290,0.704,robot,isMotorBusy was called, returning true
7.294,3.851,robot,isMotorBusy was called, returning true
7.296,1.337,robot,isMotorBusy was called, returning true
7.296,0.634,robot,isMotorBusy was called, returning true
7.297,1.051,robot,isMotorBusy was called, returning true
7.298,0.606,robot,isMotorBusy was called, returning true
7.299,0.704,robot,isMotorBusy was called, returning true
7.299,0.704,robot,isMotorBusy was called, returning true
7.300,0.779,robot,isMotorBusy was called, returning true
7.301,0.960,robot,isMotorBusy was called, returning true
7.302,1.071,robot,isMotorBusy was called, returning true
7.303,1.300,robot,isMotorBusy was called, returning true
7.307,3.393,robot,isMotorBusy was called, returning true
7.308,1.113,robot,isMotorBusy was called, returning true
7.310,1.931,robot,isMotorBusy was called, returning true
7.312,1.968,robot,isMotorBusy was called, returning true
7.313,0.960,robot,isMotorBusy was called, returning true
7.314,1.079,robot,isMotorBusy was called, returning true
7.315,0.949,robot,isMotorBusy was called, returning true
7.316,1.076,robot,isMotorBusy was called, returning true
7.317,1.104,robot,isMotorBusy was called, returning true
7.318,0.945,robot,isMotorBusy was called, returning true
7.319,0.762,robot,isMotorBusy was called, returning true
7.322,2.981,robot,isMotorBusy was called, returning true
7.323,0.836,robot,isMotorBusy was called, returning true
7.323,0.707,robot,isMotorBusy was called, returning true
7.324,1.023,robot,isMotorBusy was called, returning true
7.325,0.821,robot,isMotorBusy was called, returning true
7.326,0.887,robot,isMotorBusy was called, returning true
7.327,0.799,robot,isMotorBusy was called, returning true
7.352,24.930,robot,isMotorBusy was called, returning true
7.353,1.717,robot,isMotorBusy was called, returning true
7.355,1.952,robot,isMotorBusy was called, returning true
7.357,1.142,robot,isMotorBusy was called, returning true
7.358,0.991,robot,isMotorBusy was called, returning true
7.359,1.113,robot,isMotorBusy was called, returning true
7.362,3.186,robot,isMotorBusy was called, returning true
7.363,1.126,robot,isMotorBusy was called, returning true
7.366,3.105,robot,isMotorBusy was called, returning true
7.368,1.482,robot,isMotorBusy was called, returning true
7.370,2.039,robot,isMotorBusy was called, returning true
7.370,0.875,robot,isMotorBusy was called, returning true
7.372,1.915,robot,isMotorBusy was called, returning true
7.373,1.052,robot,isMotorBusy was called, returning true
7.374,0.871,robot,isMotorBusy was called, returning true
7.375,0.711,robot,isMotorBusy was called, returning true
7.376,0.803,robot,isMotorBusy was called, returning true
7.377,0.746,robot,isMotorBusy was called, returning true
7.377,0.776,robot,isMotorBusy was called, returning true
7.378,0.823,robot,isMotorBusy was called, returning true
7.379,0.729,robot,isMotorBusy was called, returning true
7.380,0.695,robot,isMotorBusy was called, returning true
7.381,1.457,robot,isMotorBusy was called, returning true
7.382,1.246,robot,isMotorBusy was called, returning true
7.384,1.351,robot,isMotorBusy was called, returning true
7.384,0.746,robot,isMotorBusy was called, returning true
7.386,1.657,robot,isMotorBusy was called, returning true
7.387,0.721,robot,isMotorBusy was called, returning true
7.388,1.352,robot,isMotorBusy was called, returning true
7.389,0.949,robot,isMotorBusy was called, returning true
7.390,0.872,robot,isMotorBusy was called, returning true
7.391,0.696,robot,isMotorBusy was called, returning true
7.392,1.638,robot,isMotorBusy was called, returning true
7.394,1.537,robot,isMotorBusy was called, returning true
7.395,0.948,robot,isMotorBusy was called, returning true
7.402,6.891,robot,isMotorBusy was called, returning true
7.403,0.923,robot,isMotorBusy was called, returning true
7.403,0.620,robot,isMotorBusy was called, returning true
7.404,0.991,robot,isMotorBusy was called, returning true
7.405,1.054,robot,isMotorBusy was called, returning true
7.406,0.555,robot,isMotorBusy was called, returning true
7.406,0.491,robot,isMotorBusy was called, returning true
7.407,0.504,robot,isMotorBusy was called, returning true
7.408,0.795,robot,isMotorBusy was called, returning true
7.408,0.538,robot,isMotorBusy was called, returning true
7.409,0.522,robot,isMotorBusy was called, returning true
7.410,0.999,robot,isMotorBusy was called, returning true
7.410,0.518,robot,isMotorBusy was called, returning true
7.411,0.489,robot,isMotorBusy was called, returning true
7.411,0.611,robot,isMotorBusy was called, returning true
7.412,0.699,robot,isMotorBusy was called, returning true
