sec,d ms,r.init,r.init was invoked (a)
12.840,2.913,Mainline,Ending state machine pass of scanForLine
12.841,0.908,Mainline,Beginning state machine pass 2
12.841,0.516,robot,detectLine was called
12.842,0.604,in detectLine,ods.getLightDetected(), 0.000
12.847,5.706,in detectLine,returning, false
12.848,0.840,robot,getCurrentAngle was invoked, returning 45
12.849,0.599,robot,getCurrentAngle was invoked, returning 45
12.850,1.298,robot,getCurrentAngle was invoked, returning 45
12.852,1.582,robot,getCurrentAngle was invoked, returning 45
12.853,0.727,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.855,2.360,Mainline,Ending state machine pass of scanForLine
12.856,0.719,Mainline,Beginning state machine pass 2
12.856,0.699,robot,detectLine was called
12.857,0.739,in detectLine,ods.getLightDetected(), 0.000
12.859,1.605,in detectLine,returning, false
12.860,1.027,robot,getCurrentAngle was invoked, returning 45
12.860,0.704,robot,getCurrentAngle was invoked, returning 45
12.861,0.570,robot,getCurrentAngle was invoked, returning 45
12.862,0.854,robot,getCurrentAngle was invoked, returning 45
12.862,0.565,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.864,2.032,Mainline,Ending state machine pass of scanForLine
12.865,0.919,Mainline,Beginning state machine pass 2
12.866,0.533,robot,detectLine was called
12.866,0.572,in detectLine,ods.getLightDetected(), 0.000
12.868,1.751,in detectLine,returning, false
12.869,0.996,robot,getCurrentAngle was invoked, returning 45
12.870,0.709,robot,getCurrentAngle was invoked, returning 45
12.871,0.684,robot,getCurrentAngle was invoked, returning 45
12.871,0.685,robot,getCurrentAngle was invoked, returning 45
12.872,0.746,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.877,4.995,Mainline,Ending state machine pass of scanForLine
12.878,0.843,Mainline,Beginning state machine pass 2
12.878,0.561,robot,detectLine was called
12.879,0.601,in detectLine,ods.getLightDetected(), 0.000
12.880,0.824,in detectLine,returning, false
12.881,1.364,robot,getCurrentAngle was invoked, returning 45
12.882,1.222,robot,getCurrentAngle was invoked, returning 45
12.883,0.633,robot,getCurrentAngle was invoked, returning 45
12.884,0.803,robot,getCurrentAngle was invoked, returning 45
12.884,0.571,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.887,2.290,Mainline,Ending state machine pass of scanForLine
12.887,0.749,Mainline,Beginning state machine pass 2
12.888,0.484,robot,detectLine was called
12.889,0.563,in detectLine,ods.getLightDetected(), 0.000
12.889,0.632,in detectLine,returning, false
12.891,1.414,robot,getCurrentAngle was invoked, returning 45
12.892,1.416,robot,getCurrentAngle was invoked, returning 45
12.893,0.815,robot,getCurrentAngle was invoked, returning 45
12.894,1.049,robot,getCurrentAngle was invoked, returning 45
12.894,0.621,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.896,2.021,Mainline,Ending state machine pass of scanForLine
12.901,4.222,Mainline,Beginning state machine pass 2
12.902,1.234,robot,detectLine was called
12.903,0.737,in detectLine,ods.getLightDetected(), 0.000
12.904,1.153,in detectLine,returning, false
12.905,1.396,robot,getCurrentAngle was invoked, returning 45
12.907,1.475,robot,getCurrentAngle was invoked, returning 45
12.908,0.963,robot,getCurrentAngle was invoked, returning 45
12.909,1.099,robot,getCurrentAngle was invoked, returning 45
12.910,1.463,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.913,2.465,Mainline,Ending state machine pass of scanForLine
12.916,3.746,Mainline,Beginning state machine pass 2
12.918,1.840,robot,detectLine was called
12.919,0.879,in detectLine,ods.getLightDetected(), 0.000
12.921,1.595,in detectLine,returning, false
12.922,0.784,robot,getCurrentAngle was invoked, returning 45
12.923,1.708,robot,getCurrentAngle was invoked, returning 45
12.924,0.568,robot,getCurrentAngle was invoked, returning 45
12.925,0.913,robot,getCurrentAngle was invoked, returning 45
12.925,0.576,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.928,2.575,Mainline,Ending state machine pass of scanForLine
12.929,1.199,Mainline,Beginning state machine pass 2
12.932,3.042,robot,detectLine was called
12.933,0.675,in detectLine,ods.getLightDetected(), 0.000
12.934,0.965,in detectLine,returning, false
12.934,0.602,robot,getCurrentAngle was invoked, returning 45
12.935,0.764,robot,getCurrentAngle was invoked, returning 45
12.936,0.831,robot,getCurrentAngle was invoked, returning 45
12.938,1.624,robot,getCurrentAngle was invoked, returning 45
12.938,0.583,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.941,2.739,Mainline,Ending state machine pass of scanForLine
12.942,1.056,Mainline,Beginning state machine pass 2
12.943,0.617,robot,detectLine was called
12.944,1.046,in detectLine,ods.getLightDetected(), 0.000
12.945,0.946,in detectLine,returning, false
12.945,0.701,robot,getCurrentAngle was invoked, returning 45
12.946,0.486,robot,getCurrentAngle was invoked, returning 45
12.946,0.662,robot,getCurrentAngle was invoked, returning 45
12.947,0.759,robot,getCurrentAngle was invoked, returning 45
12.949,2.049,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.953,4.152,Mainline,Ending state machine pass of scanForLine
12.955,1.204,Mainline,Beginning state machine pass 2
12.955,0.807,robot,detectLine was called
12.956,0.541,in detectLine,ods.getLightDetected(), 0.000
12.957,0.724,in detectLine,returning, false
12.958,1.169,robot,getCurrentAngle was invoked, returning 45
12.958,0.469,robot,getCurrentAngle was invoked, returning 45
12.959,0.797,robot,getCurrentAngle was invoked, returning 45
12.960,0.643,robot,getCurrentAngle was invoked, returning 45
12.961,0.899,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.964,3.057,Mainline,Ending state machine pass of scanForLine
12.965,0.850,Mainline,Beginning state machine pass 2
12.965,0.833,robot,detectLine was called
12.966,0.474,in detectLine,ods.getLightDetected(), 0.000
12.967,0.713,in detectLine,returning, false
12.967,0.636,robot,getCurrentAngle was invoked, returning 45
12.968,0.616,robot,getCurrentAngle was invoked, returning 45
12.969,0.792,robot,getCurrentAngle was invoked, returning 45
12.969,0.595,robot,getCurrentAngle was invoked, returning 45
12.970,0.799,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.973,2.821,Mainline,Ending state machine pass of scanForLine
12.974,1.448,Mainline,Beginning state machine pass 2
12.975,0.567,robot,detectLine was called
12.976,0.809,in detectLine,ods.getLightDetected(), 0.000
12.976,0.673,in detectLine,returning, false
12.977,0.686,robot,getCurrentAngle was invoked, returning 45
12.978,0.686,robot,getCurrentAngle was invoked, returning 45
12.979,1.481,robot,getCurrentAngle was invoked, returning 45
12.980,0.856,robot,getCurrentAngle was invoked, returning 45
12.981,0.581,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.983,1.976,Mainline,Ending state machine pass of scanForLine
12.983,0.783,Mainline,Beginning state machine pass 2
12.984,0.514,robot,detectLine was called
12.984,0.575,in detectLine,ods.getLightDetected(), 0.000
12.985,0.605,in detectLine,returning, false
12.986,0.635,robot,getCurrentAngle was invoked, returning 45
12.986,0.455,robot,getCurrentAngle was invoked, returning 45
12.987,0.626,robot,getCurrentAngle was invoked, returning 45
12.988,1.050,robot,getCurrentAngle was invoked, returning 45
12.988,0.602,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.991,2.275,Mainline,Ending state machine pass of scanForLine
12.991,0.615,Mainline,Beginning state machine pass 2
12.992,0.489,robot,detectLine was called
12.992,0.445,in detectLine,ods.getLightDetected(), 0.000
12.993,0.590,in detectLine,returning, false
12.993,0.483,robot,getCurrentAngle was invoked, returning 45
12.994,0.389,robot,getCurrentAngle was invoked, returning 45
12.994,0.512,robot,getCurrentAngle was invoked, returning 45
12.995,0.816,robot,getCurrentAngle was invoked, returning 45
12.996,0.554,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
12.998,2.112,Mainline,Ending state machine pass of scanForLine
12.998,0.616,Mainline,Beginning state machine pass 2
12.999,0.882,robot,detectLine was called
13.002,2.741,in detectLine,ods.getLightDetected(), 0.000
13.003,0.929,in detectLine,returning, false
13.004,1.628,robot,getCurrentAngle was invoked, returning 45
13.006,1.431,robot,getCurrentAngle was invoked, returning 45
13.007,0.775,robot,getCurrentAngle was invoked, returning 45
13.008,0.856,robot,getCurrentAngle was invoked, returning 45
13.008,0.784,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
13.015,6.851,Mainline,Ending state machine pass of scanForLine
13.018,3.273,Mainline,Beginning state machine pass 2
13.022,3.375,robot,detectLine was called
13.029,6.674,in detectLine,ods.getLightDetected(), 0.000
13.031,2.070,in detectLine,returning, false
13.032,0.972,robot,getCurrentAngle was invoked, returning 45
13.033,1.356,robot,getCurrentAngle was invoked, returning 45
13.035,1.869,robot,getCurrentAngle was invoked, returning 45
13.037,1.805,robot,getCurrentAngle was invoked, returning 45
13.038,1.573,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
13.044,5.563,Mainline,Ending state machine pass of scanForLine
13.045,1.270,Mainline,Beginning state machine pass 2
13.047,1.518,robot,detectLine was called
13.048,1.339,in detectLine,ods.getLightDetected(), 0.000
13.049,0.954,in detectLine,returning, false
13.051,1.938,robot,getCurrentAngle was invoked, returning 45
13.052,1.219,robot,getCurrentAngle was invoked, returning 45
13.053,1.406,robot,getCurrentAngle was invoked, returning 45
13.075,22.102,robot,getCurrentAngle was invoked, returning 45
13.076,0.578,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
13.081,4.667,Mainline,Ending state machine pass of scanForLine
13.081,0.622,Mainline,Beginning state machine pass 2
13.083,1.355,robot,detectLine was called
13.085,1.886,in detectLine,ods.getLightDetected(), 0.000
13.087,1.994,in detectLine,returning, false
13.087,0.924,robot,getCurrentAngle was invoked, returning 45
13.088,0.493,robot,getCurrentAngle was invoked, returning 45
13.089,0.762,robot,getCurrentAngle was invoked, returning 45
13.089,0.511,robot,getCurrentAngle was invoked, returning 45
13.090,0.779,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
13.094,4.010,Mainline,Ending state machine pass of scanForLine
13.095,1.284,Mainline,Beginning state machine pass 2
13.097,1.419,robot,detectLine was called
13.097,0.675,in detectLine,ods.getLightDetected(), 0.000
13.099,1.549,in detectLine,returning, false
13.100,1.434,robot,getCurrentAngle was invoked, returning 45
13.102,1.714,robot,getCurrentAngle was invoked, returning 45
13.103,0.978,robot,getCurrentAngle was invoked, returning 45
13.104,0.881,robot,getCurrentAngle was invoked, returning 45
13.105,1.027,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
13.108,2.994,Mainline,Ending state machine pass of scanForLine
13.109,0.901,Mainline,Beginning state machine pass 2
13.111,1.722,robot,detectLine was called
13.111,0.773,in detectLine,ods.getLightDetected(), 0.000
13.112,1.025,in detectLine,returning, false
13.113,0.886,robot,getCurrentAngle was invoked, returning 45
13.114,0.749,robot,getCurrentAngle was invoked, returning 45
13.115,0.898,robot,getCurrentAngle was invoked, returning 45
13.116,0.856,robot,getCurrentAngle was invoked, returning 45
13.117,0.946,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.27, -0.20, 0.12
13.120,2.974,Mainline,Ending state machine pass of scanForLine
13.122,2.133,Mainline,Beginning state machine pass 2
13.123,1.026,robot,detectLine was called
13.124,1.199,in detectLine,ods.getLightDetected(), 0.000
13.125,0.952,in detectLine,returning, false
13.126,1.222,robot,getCurrentAngle was invoked, returning 45
13.127,0.643,robot,getCurrentAngle was invoked, returning 45
13.130,2.679,robot,getCurrentAngle was invoked, returning 45
13.131,1.053,robot,getCurrentAngle was invoked, returning 45
13.132,1.569,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.28, -0.20, 0.11
13.162,29.639,Mainline,Ending state machine pass of scanForLine
13.163,0.669,Mainline,Beginning state machine pass 2
13.163,0.648,robot,detectLine was called
13.175,11.365,in detectLine,ods.getLightDetected(), 0.000
13.176,1.680,in detectLine,returning, false
13.177,0.834,robot,getCurrentAngle was invoked, returning 45
13.178,0.848,robot,getCurrentAngle was invoked, returning 45
13.180,1.683,robot,getCurrentAngle was invoked, returning 45
13.181,1.361,robot,getCurrentAngle was invoked, returning 45
13.182,1.247,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.28, -0.20, 0.11
13.187,4.653,Mainline,Ending state machine pass of scanForLine
13.188,0.999,Mainline,Beginning state machine pass 2
13.188,0.670,robot,detectLine was called
13.189,0.570,in detectLine,ods.getLightDetected(), 0.000
13.191,1.717,in detectLine,returning, false
13.191,0.654,robot,getCurrentAngle was invoked, returning 45
13.192,0.483,robot,getCurrentAngle was invoked, returning 45
13.193,0.846,robot,getCurrentAngle was invoked, returning 45
13.193,0.601,robot,getCurrentAngle was invoked, returning 45
13.194,0.570,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.216,21.975,Mainline,Ending state machine pass of scanForLine
13.217,1.029,Mainline,Beginning state machine pass 2
13.218,0.777,robot,detectLine was called
13.219,0.865,in detectLine,ods.getLightDetected(), 0.000
13.219,0.769,in detectLine,returning, false
13.238,18.515,robot,getCurrentAngle was invoked, returning 45
13.239,0.814,robot,getCurrentAngle was invoked, returning 45
13.240,0.965,robot,getCurrentAngle was invoked, returning 45
13.240,0.799,robot,getCurrentAngle was invoked, returning 45
13.242,1.124,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.244,2.562,Mainline,Ending state machine pass of scanForLine
13.245,0.905,Mainline,Beginning state machine pass 2
13.246,0.875,robot,detectLine was called
13.247,0.887,in detectLine,ods.getLightDetected(), 0.000
13.248,1.054,in detectLine,returning, false
13.249,1.064,robot,getCurrentAngle was invoked, returning 45
13.250,1.002,robot,getCurrentAngle was invoked, returning 45
13.251,1.054,robot,getCurrentAngle was invoked, returning 45
13.252,1.460,robot,getCurrentAngle was invoked, returning 45
13.254,1.874,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.259,4.206,Mainline,Ending state machine pass of scanForLine
13.259,0.579,Mainline,Beginning state machine pass 2
13.260,0.850,robot,detectLine was called
13.260,0.483,in detectLine,ods.getLightDetected(), 0.000
13.261,0.814,in detectLine,returning, false
13.262,0.653,robot,getCurrentAngle was invoked, returning 45
13.263,0.904,robot,getCurrentAngle was invoked, returning 45
13.264,1.026,robot,getCurrentAngle was invoked, returning 45
13.265,0.775,robot,getCurrentAngle was invoked, returning 45
13.266,0.937,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.269,3.168,Mainline,Ending state machine pass of scanForLine
13.272,2.883,Mainline,Beginning state machine pass 2
13.272,0.756,robot,detectLine was called
13.273,0.659,in detectLine,ods.getLightDetected(), 0.000
13.274,1.247,in detectLine,returning, false
13.275,0.859,robot,getCurrentAngle was invoked, returning 45
13.276,0.997,robot,getCurrentAngle was invoked, returning 45
13.278,1.474,robot,getCurrentAngle was invoked, returning 45
13.278,0.923,robot,getCurrentAngle was invoked, returning 45
13.281,2.124,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.283,2.267,Mainline,Ending state machine pass of scanForLine
13.284,0.978,Mainline,Beginning state machine pass 2
13.285,0.868,robot,detectLine was called
13.286,0.936,in detectLine,ods.getLightDetected(), 0.000
13.286,0.801,in detectLine,returning, false
13.287,0.755,robot,getCurrentAngle was invoked, returning 45
13.288,0.588,robot,getCurrentAngle was invoked, returning 45
13.289,1.683,robot,getCurrentAngle was invoked, returning 45
13.291,1.373,robot,getCurrentAngle was invoked, returning 45
13.292,0.755,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.294,2.434,Mainline,Ending state machine pass of scanForLine
13.295,1.111,Mainline,Beginning state machine pass 2
13.296,0.803,robot,detectLine was called
13.297,1.288,in detectLine,ods.getLightDetected(), 0.000
13.299,1.373,in detectLine,returning, false
13.299,0.586,robot,getCurrentAngle was invoked, returning 45
13.301,1.366,robot,getCurrentAngle was invoked, returning 45
13.302,0.912,robot,getCurrentAngle was invoked, returning 45
13.302,0.936,robot,getCurrentAngle was invoked, returning 45
13.303,0.757,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.305,1.992,Mainline,Ending state machine pass of scanForLine
13.306,0.901,Mainline,Beginning state machine pass 2
13.307,1.276,robot,detectLine was called
13.308,0.760,in detectLine,ods.getLightDetected(), 0.000
13.309,0.976,in detectLine,returning, false
13.310,0.934,robot,getCurrentAngle was invoked, returning 45
13.311,0.739,robot,getCurrentAngle was invoked, returning 45
13.314,2.772,robot,getCurrentAngle was invoked, returning 45
13.314,0.648,robot,getCurrentAngle was invoked, returning 45
13.315,0.708,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.318,2.913,Mainline,Ending state machine pass of scanForLine
13.319,0.754,Mainline,Beginning state machine pass 2
13.320,0.961,robot,detectLine was called
13.320,0.809,in detectLine,ods.getLightDetected(), 0.000
13.322,2.092,in detectLine,returning, false
13.324,1.151,robot,getCurrentAngle was invoked, returning 45
13.324,0.453,robot,getCurrentAngle was invoked, returning 45
13.325,0.609,robot,getCurrentAngle was invoked, returning 45
13.325,0.595,robot,getCurrentAngle was invoked, returning 45
13.326,0.515,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.328,2.163,Mainline,Ending state machine pass of scanForLine
13.330,1.960,Mainline,Beginning state machine pass 2
13.331,1.046,robot,detectLine was called
13.332,0.676,in detectLine,ods.getLightDetected(), 0.000
13.333,1.172,in detectLine,returning, false
13.333,0.595,robot,getCurrentAngle was invoked, returning 45
13.334,0.468,robot,getCurrentAngle was invoked, returning 45
13.334,0.494,robot,getCurrentAngle was invoked, returning 45
13.335,0.448,robot,getCurrentAngle was invoked, returning 45
13.336,0.790,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.338,2.389,Mainline,Ending state machine pass of scanForLine
13.339,0.591,Mainline,Beginning state machine pass 2
13.339,0.514,robot,detectLine was called
13.339,0.399,in detectLine,ods.getLightDetected(), 0.000
13.340,0.897,in detectLine,returning, false
13.341,0.531,robot,getCurrentAngle was invoked, returning 45
13.341,0.418,robot,getCurrentAngle was invoked, returning 45
13.342,0.489,robot,getCurrentAngle was invoked, returning 45
13.344,2.549,robot,getCurrentAngle was invoked, returning 45
13.346,1.658,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.349,2.838,Mainline,Ending state machine pass of scanForLine
13.353,4.091,Mainline,Beginning state machine pass 2
13.355,1.677,robot,detectLine was called
13.355,0.871,in detectLine,ods.getLightDetected(), 0.000
13.356,0.927,in detectLine,returning, false
13.357,0.952,robot,getCurrentAngle was invoked, returning 45
13.358,0.597,robot,getCurrentAngle was invoked, returning 45
13.359,1.185,robot,getCurrentAngle was invoked, returning 45
13.360,0.775,robot,getCurrentAngle was invoked, returning 45
13.364,3.969,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.367,3.366,Mainline,Ending state machine pass of scanForLine
13.368,0.730,Mainline,Beginning state machine pass 2
13.369,0.614,robot,detectLine was called
13.369,0.786,in detectLine,ods.getLightDetected(), 0.000
13.370,1.009,in detectLine,returning, false
13.371,1.052,robot,getCurrentAngle was invoked, returning 45
13.372,0.673,robot,getCurrentAngle was invoked, returning 45
13.373,0.957,robot,getCurrentAngle was invoked, returning 45
13.374,0.760,robot,getCurrentAngle was invoked, returning 45
13.375,0.798,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.378,3.283,Mainline,Ending state machine pass of scanForLine
13.379,0.687,Mainline,Beginning state machine pass 2
13.379,0.866,robot,detectLine was called
13.381,1.628,in detectLine,ods.getLightDetected(), 0.000
13.382,0.788,in detectLine,returning, false
13.383,0.667,robot,getCurrentAngle was invoked, returning 45
13.383,0.471,robot,getCurrentAngle was invoked, returning 45
13.384,0.786,robot,getCurrentAngle was invoked, returning 45
13.384,0.573,robot,getCurrentAngle was invoked, returning 45
13.385,0.986,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.388,2.501,Mainline,Ending state machine pass of scanForLine
13.389,1.157,Mainline,Beginning state machine pass 2
13.390,1.304,robot,detectLine was called
13.391,0.528,in detectLine,ods.getLightDetected(), 0.000
13.392,1.254,in detectLine,returning, false
13.393,1.007,robot,getCurrentAngle was invoked, returning 45
13.394,0.503,robot,getCurrentAngle was invoked, returning 45
13.394,0.718,robot,getCurrentAngle was invoked, returning 45
13.395,0.551,robot,getCurrentAngle was invoked, returning 45
13.396,0.857,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.398,2.215,Mainline,Ending state machine pass of scanForLine
13.399,0.705,Mainline,Beginning state machine pass 2
13.399,0.727,robot,detectLine was called
13.400,0.585,in detectLine,ods.getLightDetected(), 0.000
13.401,1.379,in detectLine,returning, false
13.402,0.589,robot,getCurrentAngle was invoked, returning 45
13.403,0.868,robot,getCurrentAngle was invoked, returning 45
13.404,0.872,robot,getCurrentAngle was invoked, returning 45
13.404,0.569,robot,getCurrentAngle was invoked, returning 45
13.405,0.883,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.407,2.210,Mainline,Ending state machine pass of scanForLine
13.408,0.578,Mainline,Beginning state machine pass 2
13.408,0.438,robot,detectLine was called
13.412,3.365,in detectLine,ods.getLightDetected(), 0.000
13.413,1.053,in detectLine,returning, false
13.414,0.786,robot,getCurrentAngle was invoked, returning 45
13.414,0.670,robot,getCurrentAngle was invoked, returning 45
13.415,0.786,robot,getCurrentAngle was invoked, returning 45
13.416,0.728,robot,getCurrentAngle was invoked, returning 45
13.416,0.627,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.418,1.963,Mainline,Ending state machine pass of scanForLine
13.422,3.459,Mainline,Beginning state machine pass 2
13.423,1.318,robot,detectLine was called
13.424,0.464,in detectLine,ods.getLightDetected(), 0.000
13.425,1.121,in detectLine,returning, false
13.425,0.550,robot,getCurrentAngle was invoked, returning 45
13.426,0.526,robot,getCurrentAngle was invoked, returning 45
13.426,0.536,robot,getCurrentAngle was invoked, returning 45
13.427,0.589,robot,getCurrentAngle was invoked, returning 45
13.427,0.520,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.430,2.259,Mainline,Ending state machine pass of scanForLine
13.431,1.047,Mainline,Beginning state machine pass 2
13.431,0.706,robot,detectLine was called
13.435,3.564,in detectLine,ods.getLightDetected(), 0.000
13.436,0.830,in detectLine,returning, false
13.436,0.523,robot,getCurrentAngle was invoked, returning 45
13.437,0.425,robot,getCurrentAngle was invoked, returning 45
13.437,0.519,robot,getCurrentAngle was invoked, returning 45
13.438,0.690,robot,getCurrentAngle was invoked, returning 45
13.439,0.808,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.442,2.737,Mainline,Ending state machine pass of scanForLine
13.442,0.611,Mainline,Beginning state machine pass 2
13.443,0.526,robot,detectLine was called
13.443,0.406,in detectLine,ods.getLightDetected(), 0.000
13.444,0.783,in detectLine,returning, false
13.444,0.479,robot,getCurrentAngle was invoked, returning 45
13.445,0.397,robot,getCurrentAngle was invoked, returning 45
13.447,2.166,robot,getCurrentAngle was invoked, returning 45
13.448,0.791,robot,getCurrentAngle was invoked, returning 45
13.449,0.938,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.451,1.940,Mainline,Ending state machine pass of scanForLine
13.453,2.112,Mainline,Beginning state machine pass 2
13.454,1.549,robot,detectLine was called
13.461,7.154,in detectLine,ods.getLightDetected(), 0.000
13.463,1.347,in detectLine,returning, false
13.463,0.692,robot,getCurrentAngle was invoked, returning 45
13.464,0.790,robot,getCurrentAngle was invoked, returning 45
13.465,0.869,robot,getCurrentAngle was invoked, returning 45
13.466,0.850,robot,getCurrentAngle was invoked, returning 45
13.467,0.823,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.469,2.404,Mainline,Ending state machine pass of scanForLine
13.470,0.692,Mainline,Beginning state machine pass 2
13.472,2.242,robot,detectLine was called
13.473,0.868,in detectLine,ods.getLightDetected(), 0.000
13.474,1.095,in detectLine,returning, false
13.475,0.899,robot,getCurrentAngle was invoked, returning 45
13.476,1.070,robot,getCurrentAngle was invoked, returning 45
13.478,2.220,robot,getCurrentAngle was invoked, returning 45
13.479,0.781,robot,getCurrentAngle was invoked, returning 45
13.480,1.052,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.486,5.490,Mainline,Ending state machine pass of scanForLine
13.486,0.661,Mainline,Beginning state machine pass 2
13.487,0.641,robot,detectLine was called
13.487,0.490,in detectLine,ods.getLightDetected(), 0.000
13.488,1.069,in detectLine,returning, false
13.489,0.990,robot,getCurrentAngle was invoked, returning 45
13.490,0.932,robot,getCurrentAngle was invoked, returning 45
13.491,0.767,robot,getCurrentAngle was invoked, returning 45
13.492,0.518,robot,getCurrentAngle was invoked, returning 45
13.492,0.783,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.495,2.190,Mainline,Ending state machine pass of scanForLine
13.496,0.935,Mainline,Beginning state machine pass 2
13.496,0.778,robot,detectLine was called
13.497,0.418,in detectLine,ods.getLightDetected(), 0.000
13.498,1.033,in detectLine,returning, false
13.498,0.535,robot,getCurrentAngle was invoked, returning 45
13.499,0.658,robot,getCurrentAngle was invoked, returning 45
13.500,0.860,robot,getCurrentAngle was invoked, returning 45
13.501,1.149,robot,getCurrentAngle was invoked, returning 45
13.502,0.787,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.503,1.729,Mainline,Ending state machine pass of scanForLine
13.504,0.560,Mainline,Beginning state machine pass 2
13.505,0.709,robot,detectLine was called
13.508,3.708,in detectLine,ods.getLightDetected(), 0.000
13.509,0.899,in detectLine,returning, false
13.510,0.785,robot,getCurrentAngle was invoked, returning 45
13.511,0.661,robot,getCurrentAngle was invoked, returning 45
13.511,0.610,robot,getCurrentAngle was invoked, returning 45
13.512,0.679,robot,getCurrentAngle was invoked, returning 45
13.515,2.874,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.523,8.103,Mainline,Ending state machine pass of scanForLine
13.524,0.829,Mainline,Beginning state machine pass 2
13.525,0.660,robot,detectLine was called
13.525,0.931,in detectLine,ods.getLightDetected(), 0.000
13.526,0.641,in detectLine,returning, false
13.527,0.700,robot,getCurrentAngle was invoked, returning 45
13.527,0.429,robot,getCurrentAngle was invoked, returning 45
13.528,0.646,robot,getCurrentAngle was invoked, returning 45
13.529,0.670,robot,getCurrentAngle was invoked, returning 45
13.530,0.983,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
13.534,4.262,Mainline,Ending state machine pass of scanForLine
13.535,1.113,Mainline,Beginning state machine pass 2
13.535,0.511,robot,detectLine was called
13.536,0.694,in detectLine,ods.getLightDetected(), 0.000
13.537,0.752,in detectLine,returning, false
13.538,0.711,robot,getCurrentAngle was invoked, returning 45
13.538,0.457,robot,getCurrentAngle was invoked, returning 45
13.539,0.783,robot,getCurrentAngle was invoked, returning 45
13.540,0.712,robot,getCurrentAngle was invoked, returning 45
13.540,0.618,robot,ultramove powers are fl:fr:bl:br, 0.20, -0.28, -0.19, 0.11
