sec,d ms,r.init,r.init was invoked (a)
7.276,0.699,robot,isMotorBusy was called, returning true
7.276,0.725,robot,isMotorBusy was called, returning true
7.277,1.039,robot,isMotorBusy was called, returning true
7.278,1.112,robot,isMotorBusy was called, returning true
7.279,0.955,robot,isMotorBusy was called, returning true
7.280,0.650,robot,isMotorBusy was called, returning true
7.281,0.772,robot,isMotorBusy was called, returning true
7.281,0.532,robot,isMotorBusy was called, returning true
7.282,0.695,robot,isMotorBusy was called, returning true
7.283,1.176,robot,isMotorBusy was called, returning true
7.284,0.836,robot,isMotorBusy was called, returning true
7.285,0.580,robot,isMotorBusy was called, returning true
7.285,0.791,robot,isMotorBusy was called, returning true
7.286,0.521,robot,isMotorBusy was called, returning true
7.287,0.686,robot,isMotorBusy was called, returning true
7.287,0.520,robot,isMotorBusy was called, returning true
7.288,0.651,robot,isMotorBusy was called, returning true
7.289,1.098,robot,isMotorBusy was called, returning true
7.290,0.841,robot,isMotorBusy was called, returning true
7.290,0.702,robot,isMotorBusy was called, returning true
7.291,0.701,robot,isMotorBusy was called, returning true
7.292,0.520,robot,isMotorBusy was called, returning true
7.292,0.722,robot,isMotorBusy was called, returning true
7.293,0.546,robot,isMotorBusy was called, returning true
7.294,0.895,robot,isMotorBusy was called, returning true
7.294,0.597,robot,isMotorBusy was called, returning true
7.295,0.832,robot,isMotorBusy was called, returning true
7.296,0.581,robot,isMotorBusy was called, returning true
7.297,0.704,robot,isMotorBusy was called, returning true
7.297,0.566,robot,isMotorBusy was called, returning true
7.298,0.680,robot,isMotorBusy was called, returning true
7.298,0.574,robot,isMotorBusy was called, returning true
7.300,1.297,robot,isMotorBusy was called, returning true
7.300,0.597,robot,isMotorBusy was called, returning true
7.301,0.737,robot,isMotorBusy was called, returning true
7.302,0.523,robot,isMotorBusy was called, returning true
7.302,0.666,robot,isMotorBusy was called, returning true
7.303,0.533,robot,isMotorBusy was called, returning true
7.303,0.780,robot,isMotorBusy was called, returning true
7.304,0.520,robot,isMotorBusy was called, returning true
7.305,1.115,robot,isMotorBusy was called, returning true
7.306,0.615,robot,isMotorBusy was called, returning true
7.307,1.408,robot,isMotorBusy was called, returning true
7.308,0.693,robot,isMotorBusy was called, returning true
7.310,2.499,robot,isMotorBusy was called, returning true
7.312,1.519,robot,isMotorBusy was called, returning true
7.314,2.026,robot,isMotorBusy was called, returning true
7.315,0.852,robot,isMotorBusy was called, returning true
7.316,1.142,robot,isMotorBusy was called, returning true
7.318,1.721,robot,isMotorBusy was called, returning true
7.320,2.364,robot,isMotorBusy was called, returning true
7.321,0.842,robot,isMotorBusy was called, returning true
7.322,1.654,robot,isMotorBusy was called, returning true
7.324,1.642,robot,isMotorBusy was called, returning true
7.325,0.908,robot,isMotorBusy was called, returning true
7.327,1.607,robot,isMotorBusy was called, returning true
7.328,0.920,robot,isMotorBusy was called, returning true
7.329,1.341,robot,isMotorBusy was called, returning true
7.330,1.603,robot,isMotorBusy was called, returning true
7.332,1.111,robot,isMotorBusy was called, returning true
7.333,1.511,robot,isMotorBusy was called, returning true
7.335,2.016,robot,isMotorBusy was called, returning true
7.336,1.203,robot,isMotorBusy was called, returning true
7.338,1.427,robot,isMotorBusy was called, returning true
7.339,0.857,robot,isMotorBusy was called, returning true
7.340,0.930,robot,isMotorBusy was called, returning true
7.340,0.720,robot,isMotorBusy was called, returning true
7.341,1.190,robot,isMotorBusy was called, returning true
7.343,1.137,robot,isMotorBusy was called, returning true
7.344,0.930,robot,isMotorBusy was called, returning true
7.344,0.693,robot,isMotorBusy was called, returning true
7.346,1.402,robot,isMotorBusy was called, returning true
7.346,0.793,robot,isMotorBusy was called, returning true
7.347,0.761,robot,isMotorBusy was called, returning true
7.349,2.071,robot,isMotorBusy was called, returning true
7.350,1.164,robot,isMotorBusy was called, returning true
7.351,0.746,robot,isMotorBusy was called, returning true
7.353,1.477,robot,isMotorBusy was called, returning true
7.354,0.946,robot,isMotorBusy was called, returning true
7.354,0.608,robot,isMotorBusy was called, returning true
7.355,1.117,robot,isMotorBusy was called, returning true
7.356,0.703,robot,isMotorBusy was called, returning true
7.358,1.588,robot,isMotorBusy was called, returning true
7.358,0.629,robot,isMotorBusy was called, returning true
7.360,1.601,robot,isMotorBusy was called, returning true
7.362,2.007,robot,isMotorBusy was called, returning true
7.363,1.453,robot,isMotorBusy was called, returning true
7.364,0.563,robot,isMotorBusy was called, returning true
7.365,1.661,robot,isMotorBusy was called, returning true
7.366,0.728,robot,isMotorBusy was called, returning true
7.368,1.455,robot,isMotorBusy was called, returning true
7.369,1.387,robot,isMotorBusy was called, returning true
7.372,2.709,robot,isMotorBusy was called, returning true
7.373,1.365,robot,isMotorBusy was called, returning true
7.374,1.051,robot,isMotorBusy was called, returning true
7.375,0.632,robot,isMotorBusy was called, returning true
7.376,1.016,robot,isMotorBusy was called, returning true
7.376,0.632,robot,isMotorBusy was called, returning true
7.377,0.672,robot,isMotorBusy was called, returning true
7.378,0.536,robot,isMotorBusy was called, returning true
7.378,0.676,robot,isMotorBusy was called, returning true
7.379,0.677,robot,isMotorBusy was called, returning true
7.380,0.719,robot,isMotorBusy was called, returning true
7.380,0.559,robot,isMotorBusy was called, returning true
7.381,0.712,robot,isMotorBusy was called, returning true
7.382,0.651,robot,isMotorBusy was called, returning true
7.382,0.778,robot,isMotorBusy was called, returning true
7.383,0.514,robot,isMotorBusy was called, returning true
7.384,0.694,robot,isMotorBusy was called, returning true
7.384,0.637,robot,isMotorBusy was called, returning true
7.385,0.779,robot,isMotorBusy was called, returning true
7.386,0.560,robot,isMotorBusy was called, returning true
7.386,0.758,robot,isMotorBusy was called, returning true
7.387,0.538,robot,isMotorBusy was called, returning true
7.388,0.678,robot,isMotorBusy was called, returning true
7.388,0.580,robot,isMotorBusy was called, returning true
7.389,0.884,robot,isMotorBusy was called, returning true
7.390,0.558,robot,isMotorBusy was called, returning true
7.390,0.652,robot,isMotorBusy was called, returning true
7.391,0.518,robot,isMotorBusy was called, returning true
7.392,0.788,robot,isMotorBusy was called, returning true
7.392,0.536,robot,isMotorBusy was called, returning true
7.393,0.715,robot,isMotorBusy was called, returning true
7.393,0.516,robot,isMotorBusy was called, returning true
7.394,0.829,robot,isMotorBusy was called, returning true
7.395,0.548,robot,isMotorBusy was called, returning true
7.395,0.767,robot,isMotorBusy was called, returning true
7.397,1.146,robot,isMotorBusy was called, returning true
7.398,1.052,robot,isMotorBusy was called, returning true
7.398,0.683,robot,isMotorBusy was called, returning true
7.401,2.969,robot,isMotorBusy was called, returning true
7.402,0.658,robot,isMotorBusy was called, returning true
7.403,1.260,robot,isMotorBusy was called, returning true
7.404,1.205,robot,isMotorBusy was called, returning true
7.405,0.554,robot,isMotorBusy was called, returning true
7.406,1.148,robot,isMotorBusy was called, returning true
7.407,0.672,robot,isMotorBusy was called, returning true
7.408,1.318,robot,isMotorBusy was called, returning true
7.409,0.721,robot,isMotorBusy was called, returning true
7.411,2.031,robot,isMotorBusy was called, returning true
7.412,1.412,robot,isMotorBusy was called, returning true
7.413,0.556,robot,isMotorBusy was called, returning true
7.414,1.208,robot,isMotorBusy was called, returning true
7.415,0.672,robot,isMotorBusy was called, returning true
7.416,1.204,robot,isMotorBusy was called, returning true
7.417,0.566,robot,isMotorBusy was called, returning true
7.418,1.461,robot,isMotorBusy was called, returning true
7.419,0.552,robot,isMotorBusy was called, returning true
7.421,2.026,robot,isMotorBusy was called, returning true
7.421,0.563,robot,isMotorBusy was called, returning true
7.423,1.441,robot,isMotorBusy was called, returning true
7.423,0.555,robot,isMotorBusy was called, returning true
7.425,1.408,robot,isMotorBusy was called, returning true
7.425,0.907,robot,isMotorBusy was called, returning true
7.426,0.933,robot,isMotorBusy was called, returning true
7.427,0.534,robot,isMotorBusy was called, returning true
7.429,2.130,robot,isMotorBusy was called, returning true
7.430,1.072,robot,isMotorBusy was called, returning true
7.431,0.506,robot,isMotorBusy was called, returning true
7.432,0.969,robot,isMotorBusy was called, returning true
7.432,0.537,robot,isMotorBusy was called, returning true
7.433,0.681,robot,isMotorBusy was called, returning true
7.434,1.180,robot,isMotorBusy was called, returning true
7.435,0.734,robot,isMotorBusy was called, returning true
7.436,0.963,robot,isMotorBusy was called, returning true
7.437,0.854,robot,isMotorBusy was called, returning true
7.437,0.531,robot,isMotorBusy was called, returning true
7.438,0.936,robot,isMotorBusy was called, returning true
7.439,0.542,robot,isMotorBusy was called, returning true
7.440,1.066,robot,isMotorBusy was called, returning true
7.440,0.658,robot,isMotorBusy was called, returning true
7.441,0.554,robot,isMotorBusy was called, returning true
7.442,0.914,robot,isMotorBusy was called, returning true
7.443,0.895,robot,isMotorBusy was called, returning true
7.443,0.515,robot,isMotorBusy was called, returning true
7.444,1.143,robot,isMotorBusy was called, returning true
7.445,0.635,robot,isMotorBusy was called, returning true
7.446,1.024,robot,isMotorBusy was called, returning true
7.447,0.947,robot,isMotorBusy was called, returning true
7.448,0.934,robot,isMotorBusy was called, returning true
7.448,0.563,robot,isMotorBusy was called, returning true
7.450,2.091,robot,isMotorBusy was called, returning true
7.451,0.554,robot,isMotorBusy was called, returning true
7.452,0.813,robot,isMotorBusy was called, returning true
7.452,0.606,robot,isMotorBusy was called, returning true
7.453,0.765,robot,isMotorBusy was called, returning true
7.454,0.912,robot,isMotorBusy was called, returning true
7.455,0.826,robot,isMotorBusy was called, returning true
7.456,0.570,robot,isMotorBusy was called, returning true
7.456,0.703,robot,isMotorBusy was called, returning true
7.457,0.569,robot,isMotorBusy was called, returning true
7.458,0.724,robot,isMotorBusy was called, returning true
7.458,0.541,robot,isMotorBusy was called, returning true
7.459,0.902,robot,isMotorBusy was called, returning true
7.459,0.521,robot,isMotorBusy was called, returning true
7.460,0.661,robot,isMotorBusy was called, returning true
7.461,0.637,robot,isMotorBusy was called, returning true
7.462,0.747,robot,isMotorBusy was called, returning true
7.462,0.561,robot,isMotorBusy was called, returning true
7.463,0.824,robot,isMotorBusy was called, returning true
7.463,0.516,robot,isMotorBusy was called, returning true
7.464,0.646,robot,isMotorBusy was called, returning true
7.465,0.625,robot,isMotorBusy was called, returning true
7.466,0.835,robot,isMotorBusy was called, returning true
7.466,0.529,robot,isMotorBusy was called, returning true
7.467,0.705,robot,isMotorBusy was called, returning true
7.467,0.628,robot,isMotorBusy was called, returning true
7.468,0.641,robot,isMotorBusy was called, returning true
7.469,0.850,robot,isMotorBusy was called, returning true
7.470,0.700,robot,isMotorBusy was called, returning true
7.471,1.011,robot,isMotorBusy was called, returning true
7.471,0.878,robot,isMotorBusy was called, returning true
7.472,0.586,robot,isMotorBusy was called, returning true
7.473,0.691,robot,isMotorBusy was called, returning true
7.473,0.591,robot,isMotorBusy was called, returning true
7.474,0.641,robot,isMotorBusy was called, returning true
7.475,0.727,robot,isMotorBusy was called, returning true
7.476,0.789,robot,isMotorBusy was called, returning true
7.476,0.554,robot,isMotorBusy was called, returning true
7.477,0.786,robot,isMotorBusy was called, returning true
7.477,0.537,pm.waitforMotors,timed out: 1.00
7.478,0.904,robot,setMotorPower was called - power: 0.00
7.479,1.176,robot,enableMotorEncoders was called
7.507,27.054,</arcTowardsBeacon>
7.554,47.301,arcTowardsBeaconStateMachine,Execution of arcTowardsBeacon has been completed in, 54, intervals over a time of, 3.803886.3, seconds
7.555,1.007,Mainline,Ending state machine pass of scanForLine
7.555,0.609,Mainline,Beginning state machine pass 2
7.556,0.734,robot,move was called - f:r:s:, 0.00, 0.20, 0.00
7.582,25.783,robot,move powers are fl:fr:bl:br, 0.20, -0.20, -0.20, 0.20
7.658,76.170,<scanForLine>
7.659,0.897,scanForLineStateMachine,Execution of scanForLine has started
7.661,2.293,robot,detectLine was called
7.662,0.791,in detectLine,ods.getLightDetected(), 0.137
7.663,1.074,in detectLine,returning, false
7.664,0.828,robot,getCurrentAngle was invoked, returning 45
7.665,0.592,robot,getCurrentAngle was invoked, returning 45
7.665,0.824,robot,getCurrentAngle was invoked, returning 45
7.667,1.115,robot,getCurrentAngle was invoked, returning 45
7.667,0.829,robot,ultramove powers are fl:fr:bl:br, 0.11, -0.29, -0.28, 0.10
7.732,64.343,Mainline,Ending state machine pass of scanForLine
7.733,1.135,Mainline,Beginning state machine pass 2
7.734,0.920,robot,detectLine was called
7.738,4.221,in detectLine,ods.getLightDetected(), 0.137
7.741,3.330,in detectLine,returning, false
7.745,3.317,robot,getCurrentAngle was invoked, returning 45
7.750,5.170,robot,getCurrentAngle was invoked, returning 45
7.752,2.025,robot,getCurrentAngle was invoked, returning 45
7.756,4.026,robot,getCurrentAngle was invoked, returning 45
7.758,1.750,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
7.792,34.627,Mainline,Ending state machine pass of scanForLine
7.793,1.084,Mainline,Beginning state machine pass 2
7.794,0.603,robot,detectLine was called
7.798,4.411,in detectLine,ods.getLightDetected(), 0.137
7.800,2.134,in detectLine,returning, false
7.801,0.729,robot,getCurrentAngle was invoked, returning 45
7.802,0.517,robot,getCurrentAngle was invoked, returning 45
7.803,0.930,robot,getCurrentAngle was invoked, returning 45
7.804,1.001,robot,getCurrentAngle was invoked, returning 45
7.804,0.738,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
7.808,3.168,Mainline,Ending state machine pass of scanForLine
7.808,0.639,Mainline,Beginning state machine pass 2
7.809,1.031,robot,detectLine was called
7.810,0.496,in detectLine,ods.getLightDetected(), 0.138
7.810,0.671,in detectLine,returning, false
7.811,0.566,robot,getCurrentAngle was invoked, returning 45
7.811,0.447,robot,getCurrentAngle was invoked, returning 45
7.813,1.329,robot,getCurrentAngle was invoked, returning 45
7.814,1.498,robot,getCurrentAngle was invoked, returning 45
7.816,2.231,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
7.820,3.180,Mainline,Ending state machine pass of scanForLine
7.823,3.462,Mainline,Beginning state machine pass 2
7.824,0.707,robot,detectLine was called
7.824,0.462,in detectLine,ods.getLightDetected(), 0.138
7.825,0.714,in detectLine,returning, false
7.825,0.525,robot,getCurrentAngle was invoked, returning 45
7.826,0.384,robot,getCurrentAngle was invoked, returning 45
7.829,3.130,robot,getCurrentAngle was invoked, returning 45
7.830,1.136,robot,getCurrentAngle was invoked, returning 45
7.831,0.687,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
7.836,5.628,Mainline,Ending state machine pass of scanForLine
7.838,1.040,Mainline,Beginning state machine pass 2
7.838,0.716,robot,detectLine was called
7.839,0.539,in detectLine,ods.getLightDetected(), 0.138
7.840,1.625,in detectLine,returning, false
7.841,0.726,robot,getCurrentAngle was invoked, returning 45
7.842,0.478,robot,getCurrentAngle was invoked, returning 45
7.842,0.504,robot,getCurrentAngle was invoked, returning 45
7.843,0.791,robot,getCurrentAngle was invoked, returning 45
7.844,0.758,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
7.847,3.382,Mainline,Ending state machine pass of scanForLine
7.848,0.705,Mainline,Beginning state machine pass 2
7.851,3.734,robot,detectLine was called
7.852,0.517,in detectLine,ods.getLightDetected(), 0.138
7.854,1.759,in detectLine,returning, false
7.855,1.171,robot,getCurrentAngle was invoked, returning 45
7.856,0.840,robot,getCurrentAngle was invoked, returning 45
7.857,1.653,robot,getCurrentAngle was invoked, returning 45
7.860,2.144,robot,getCurrentAngle was invoked, returning 45
7.861,1.131,robot,ultramove powers are fl:fr:bl:br, 0.11, -0.29, -0.28, 0.10
7.897,35.871,Mainline,Ending state machine pass of scanForLine
7.897,0.925,Mainline,Beginning state machine pass 2
7.899,1.884,robot,detectLine was called
7.907,7.875,in detectLine,ods.getLightDetected(), 0.139
7.908,1.174,in detectLine,returning, false
7.910,1.391,robot,getCurrentAngle was invoked, returning 45
7.911,1.372,robot,getCurrentAngle was invoked, returning 45
7.916,4.358,robot,getCurrentAngle was invoked, returning 45
7.918,2.064,robot,getCurrentAngle was invoked, returning 45
7.920,2.234,robot,ultramove powers are fl:fr:bl:br, 0.11, -0.29, -0.28, 0.10
7.952,31.714,Mainline,Ending state machine pass of scanForLine
7.953,1.608,Mainline,Beginning state machine pass 2
7.955,1.624,robot,detectLine was called
7.962,7.691,in detectLine,ods.getLightDetected(), 0.139
7.965,2.246,in detectLine,returning, false
7.968,3.033,robot,getCurrentAngle was invoked, returning 45
7.968,0.635,robot,getCurrentAngle was invoked, returning 45
7.970,1.654,robot,getCurrentAngle was invoked, returning 45
7.972,1.660,robot,getCurrentAngle was invoked, returning 45
7.973,1.352,robot,ultramove powers are fl:fr:bl:br, 0.11, -0.29, -0.28, 0.10
7.979,5.975,Mainline,Ending state machine pass of scanForLine
7.980,0.746,Mainline,Beginning state machine pass 2
7.981,0.737,robot,detectLine was called
7.981,0.618,in detectLine,ods.getLightDetected(), 0.139
7.982,0.974,in detectLine,returning, false
7.983,0.829,robot,getCurrentAngle was invoked, returning 45
7.984,0.768,robot,getCurrentAngle was invoked, returning 45
7.985,1.293,robot,getCurrentAngle was invoked, returning 45
7.986,0.762,robot,getCurrentAngle was invoked, returning 45
7.987,1.149,robot,ultramove powers are fl:fr:bl:br, 0.11, -0.29, -0.28, 0.10
7.990,3.257,Mainline,Ending state machine pass of scanForLine
7.991,0.701,Mainline,Beginning state machine pass 2
7.992,0.819,robot,detectLine was called
7.992,0.478,in detectLine,ods.getLightDetected(), 0.139
7.993,1.071,in detectLine,returning, false
7.994,0.886,robot,getCurrentAngle was invoked, returning 45
7.995,0.728,robot,getCurrentAngle was invoked, returning 45
7.996,1.132,robot,getCurrentAngle was invoked, returning 45
7.997,0.636,robot,getCurrentAngle was invoked, returning 45
7.997,0.840,robot,ultramove powers are fl:fr:bl:br, 0.11, -0.29, -0.28, 0.10
8.001,3.634,Mainline,Ending state machine pass of scanForLine
8.002,1.037,Mainline,Beginning state machine pass 2
8.003,0.960,robot,detectLine was called
8.004,0.717,in detectLine,ods.getLightDetected(), 0.139
8.005,1.277,in detectLine,returning, false
8.006,0.807,robot,getCurrentAngle was invoked, returning 45
8.006,0.526,robot,getCurrentAngle was invoked, returning 45
8.007,0.740,robot,getCurrentAngle was invoked, returning 45
8.008,0.578,robot,getCurrentAngle was invoked, returning 45
8.008,0.771,robot,ultramove powers are fl:fr:bl:br, 0.11, -0.29, -0.28, 0.10
8.013,4.990,Mainline,Ending state machine pass of scanForLine
8.014,0.577,Mainline,Beginning state machine pass 2
8.015,1.366,robot,detectLine was called
8.016,0.483,in detectLine,ods.getLightDetected(), 0.139
8.017,0.856,in detectLine,returning, false
8.018,1.046,robot,getCurrentAngle was invoked, returning 45
8.018,0.641,robot,getCurrentAngle was invoked, returning 45
8.020,1.157,robot,getCurrentAngle was invoked, returning 45
8.021,1.086,robot,getCurrentAngle was invoked, returning 45
8.021,0.737,robot,ultramove powers are fl:fr:bl:br, 0.11, -0.29, -0.28, 0.10
8.025,3.131,Mainline,Ending state machine pass of scanForLine
8.025,0.670,Mainline,Beginning state machine pass 2
8.026,0.773,robot,detectLine was called
8.027,0.925,in detectLine,ods.getLightDetected(), 0.139
8.029,2.407,in detectLine,returning, false
8.031,1.280,robot,getCurrentAngle was invoked, returning 45
8.031,0.533,robot,getCurrentAngle was invoked, returning 45
8.033,1.699,robot,getCurrentAngle was invoked, returning 45
8.034,0.676,robot,getCurrentAngle was invoked, returning 45
8.034,0.773,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
8.061,26.361,Mainline,Ending state machine pass of scanForLine
8.062,0.955,Mainline,Beginning state machine pass 2
8.063,0.980,robot,detectLine was called
8.066,2.965,in detectLine,ods.getLightDetected(), 0.137
8.067,1.270,in detectLine,returning, false
8.068,0.825,robot,getCurrentAngle was invoked, returning 45
8.069,1.821,robot,getCurrentAngle was invoked, returning 45
8.072,2.148,robot,getCurrentAngle was invoked, returning 45
8.072,0.710,robot,getCurrentAngle was invoked, returning 45
8.073,0.728,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
8.077,3.479,Mainline,Ending state machine pass of scanForLine
8.077,0.694,Mainline,Beginning state machine pass 2
8.078,0.766,robot,detectLine was called
8.079,0.563,in detectLine,ods.getLightDetected(), 0.137
8.080,1.324,in detectLine,returning, false
8.082,1.992,robot,getCurrentAngle was invoked, returning 45
8.083,1.101,robot,getCurrentAngle was invoked, returning 45
8.084,0.610,robot,getCurrentAngle was invoked, returning 45
8.085,1.058,robot,getCurrentAngle was invoked, returning 45
8.085,0.808,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
8.088,2.126,Mainline,Ending state machine pass of scanForLine
8.089,1.312,Mainline,Beginning state machine pass 2
8.090,1.084,robot,detectLine was called
8.093,2.598,in detectLine,ods.getLightDetected(), 0.137
8.094,1.902,in detectLine,returning, false
8.095,0.689,robot,getCurrentAngle was invoked, returning 45
8.096,0.747,robot,getCurrentAngle was invoked, returning 45
8.097,1.140,robot,getCurrentAngle was invoked, returning 45
8.099,2.433,robot,getCurrentAngle was invoked, returning 45
8.101,1.327,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
8.105,3.811,Mainline,Ending state machine pass of scanForLine
8.105,0.697,Mainline,Beginning state machine pass 2
8.106,0.747,robot,detectLine was called
8.107,0.885,in detectLine,ods.getLightDetected(), 0.136
8.108,0.811,in detectLine,returning, false
8.109,1.397,robot,getCurrentAngle was invoked, returning 45
8.110,0.561,robot,getCurrentAngle was invoked, returning 45
8.111,0.924,robot,getCurrentAngle was invoked, returning 45
8.111,0.621,robot,getCurrentAngle was invoked, returning 45
8.112,0.835,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
8.116,3.918,Mainline,Ending state machine pass of scanForLine
8.118,1.526,Mainline,Beginning state machine pass 2
8.118,0.895,robot,detectLine was called
8.120,1.997,in detectLine,ods.getLightDetected(), 0.136
8.121,1.051,in detectLine,returning, false
8.123,1.139,robot,getCurrentAngle was invoked, returning 45
8.123,0.747,robot,getCurrentAngle was invoked, returning 45
8.124,0.762,robot,getCurrentAngle was invoked, returning 45
8.125,1.150,robot,getCurrentAngle was invoked, returning 45
8.127,1.744,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
8.130,3.455,Mainline,Ending state machine pass of scanForLine
8.132,1.025,Mainline,Beginning state machine pass 2
8.133,1.131,robot,detectLine was called
8.133,0.659,in detectLine,ods.getLightDetected(), 0.136
8.135,1.485,in detectLine,returning, false
8.138,2.792,robot,getCurrentAngle was invoked, returning 45
8.139,1.256,robot,getCurrentAngle was invoked, returning 45
8.140,1.121,robot,getCurrentAngle was invoked, returning 45
8.142,1.881,robot,getCurrentAngle was invoked, returning 45
8.143,1.242,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
8.148,4.756,Mainline,Ending state machine pass of scanForLine
8.150,2.158,Mainline,Beginning state machine pass 2
8.152,1.585,robot,detectLine was called
8.152,0.696,in detectLine,ods.getLightDetected(), 0.136
8.154,1.496,in detectLine,returning, false
8.155,0.748,robot,getCurrentAngle was invoked, returning 45
8.155,0.491,robot,getCurrentAngle was invoked, returning 45
8.156,0.590,robot,getCurrentAngle was invoked, returning 45
8.156,0.634,robot,getCurrentAngle was invoked, returning 45
8.157,0.639,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
8.160,3.089,Mainline,Ending state machine pass of scanForLine
8.161,1.178,Mainline,Beginning state machine pass 2
8.162,0.837,robot,detectLine was called
8.163,0.596,in detectLine,ods.getLightDetected(), 0.136
8.163,0.774,in detectLine,returning, false
8.165,1.544,robot,getCurrentAngle was invoked, returning 45
8.165,0.559,robot,getCurrentAngle was invoked, returning 45
8.166,0.623,robot,getCurrentAngle was invoked, returning 45
8.167,0.644,robot,getCurrentAngle was invoked, returning 45
8.168,0.908,robot,ultramove powers are fl:fr:bl:br, 0.12, -0.29, -0.27, 0.10
8.171,3.157,Mainline,Ending state machine pass of scanForLine
8.171,0.660,Mainline,Beginning state machine pass 2
8.172,0.705,robot,detectLine was called
8.177,4.445,in detectLine,ods.getLightDetected(), 0.137
8.178,1.074,in detectLine,returning, false
8.178,0.571,robot,getCurrentAngle was invoked, returning 45
8.179,0.556,robot,getCurrentAngle was invoked, returning 45
8.179,0.630,robot,getCurrentAngle was invoked, returning 45
8.180,0.958,robot,getCurrentAngle was invoked, returning 45
8.181,0.548,robot,ultramove powers are fl:fr:bl:br, 0.10, -0.31, -0.29, 0.08
8.234,53.006,Mainline,Ending state machine pass of scanForLine
8.235,0.604,Mainline,Beginning state machine pass 2
8.235,0.541,robot,detectLine was called
8.238,2.643,in detectLine,ods.getLightDetected(), 0.135
8.240,1.945,in detectLine,returning, false
8.241,1.293,robot,getCurrentAngle was invoked, returning 45
8.241,0.530,robot,getCurrentAngle was invoked, returning 45
8.242,0.553,robot,getCurrentAngle was invoked, returning 45
8.243,0.936,robot,getCurrentAngle was invoked, returning 45
8.244,0.611,robot,ultramove powers are fl:fr:bl:br, 0.10, -0.31, -0.29, 0.08
8.247,3.194,Mainline,Ending state machine pass of scanForLine
8.247,0.551,Mainline,Beginning state machine pass 2
8.248,0.425,robot,detectLine was called
8.248,0.446,in detectLine,ods.getLightDetected(), 0.135
8.249,0.834,in detectLine,returning, false
8.250,0.545,robot,getCurrentAngle was invoked, returning 45
8.250,0.423,robot,getCurrentAngle was invoked, returning 45
8.252,1.808,robot,getCurrentAngle was invoked, returning 45
8.253,0.802,robot,getCurrentAngle was invoked, returning 45
8.253,0.772,robot,ultramove powers are fl:fr:bl:br, 0.10, -0.31, -0.29, 0.08
8.256,2.362,Mainline,Ending state machine pass of scanForLine
8.257,1.037,Mainline,Beginning state machine pass 2
8.258,1.109,robot,detectLine was called
8.261,3.532,in detectLine,ods.getLightDetected(), 0.135
8.263,1.279,in detectLine,returning, false
8.263,0.640,robot,getCurrentAngle was invoked, returning 45
8.264,0.506,robot,getCurrentAngle was invoked, returning 45
8.265,0.660,robot,getCurrentAngle was invoked, returning 45
8.265,0.664,robot,getCurrentAngle was invoked, returning 45
8.266,0.941,robot,ultramove powers are fl:fr:bl:br, 0.10, -0.31, -0.29, 0.08
8.271,4.463,Mainline,Ending state machine pass of scanForLine
8.272,0.982,Mainline,Beginning state machine pass 2
8.272,0.531,robot,detectLine was called
8.273,0.942,in detectLine,ods.getLightDetected(), 0.135
8.274,1.179,in detectLine,returning, false
8.275,0.553,robot,getCurrentAngle was invoked, returning 45
8.275,0.416,robot,getCurrentAngle was invoked, returning 45
8.276,0.534,robot,getCurrentAngle was invoked, returning 45
8.277,0.979,robot,getCurrentAngle was invoked, returning 45
8.277,0.599,robot,ultramove powers are fl:fr:bl:br, 0.10, -0.31, -0.29, 0.08
8.280,3.064,Mainline,Ending state machine pass of scanForLine
8.281,0.527,Mainline,Beginning state machine pass 2
8.281,0.441,robot,detectLine was called
8.285,3.525,in detectLine,ods.getLightDetected(), 0.135
8.286,0.850,in detectLine,returning, false
8.286,0.617,robot,getCurrentAngle was invoked, returning 45
8.287,0.446,robot,getCurrentAngle was invoked, returning 45
8.287,0.585,robot,getCurrentAngle was invoked, returning 45
8.288,0.571,robot,getCurrentAngle was invoked, returning 45
8.289,0.852,robot,ultramove powers are fl:fr:bl:br, 0.10, -0.31, -0.29, 0.08
8.291,2.700,Mainline,Ending state machine pass of scanForLine
8.292,0.531,Mainline,Beginning state machine pass 2
8.293,0.527,robot,detectLine was called
8.293,0.444,in detectLine,ods.getLightDetected(), 0.135
8.294,0.666,in detectLine,returning, false
8.294,0.580,robot,getCurrentAngle was invoked, returning 45
8.295,0.443,robot,getCurrentAngle was invoked, returning 45
