sec,d ms,r.init,r.init was invoked (a)
6.884,0.531,robot,isMotorBusy was called, returning true
6.884,0.648,robot,isMotorBusy was called, returning true
6.885,0.515,robot,isMotorBusy was called, returning true
6.885,0.666,robot,isMotorBusy was called, returning true
6.886,0.492,robot,isMotorBusy was called, returning true
6.887,0.752,robot,isMotorBusy was called, returning true
6.887,0.581,robot,isMotorBusy was called, returning true
6.888,0.556,robot,isMotorBusy was called, returning true
6.888,0.525,robot,isMotorBusy was called, returning true
6.889,0.522,robot,isMotorBusy was called, returning true
6.889,0.525,robot,isMotorBusy was called, returning true
6.890,0.484,robot,isMotorBusy was called, returning true
6.890,0.482,robot,isMotorBusy was called, returning true
6.891,0.464,robot,isMotorBusy was called, returning true
6.891,0.495,robot,isMotorBusy was called, returning true
6.892,0.643,robot,isMotorBusy was called, returning true
6.892,0.518,robot,isMotorBusy was called, returning true
6.893,0.672,robot,isMotorBusy was called, returning true
6.894,0.474,robot,isMotorBusy was called, returning true
6.895,1.313,robot,isMotorBusy was called, returning true
6.895,0.562,robot,isMotorBusy was called, returning true
6.896,0.551,robot,isMotorBusy was called, returning true
6.896,0.456,robot,isMotorBusy was called, returning true
6.897,0.477,robot,isMotorBusy was called, returning true
6.897,0.492,robot,isMotorBusy was called, returning true
6.898,0.571,robot,isMotorBusy was called, returning true
6.899,0.531,robot,isMotorBusy was called, returning true
6.899,0.547,robot,isMotorBusy was called, returning true
6.900,0.601,robot,isMotorBusy was called, returning true
6.900,0.554,robot,isMotorBusy was called, returning true
6.901,0.551,robot,isMotorBusy was called, returning true
6.901,0.547,robot,isMotorBusy was called, returning true
6.902,0.521,robot,isMotorBusy was called, returning true
6.902,0.564,robot,isMotorBusy was called, returning true
6.903,0.455,robot,isMotorBusy was called, returning true
6.903,0.437,robot,isMotorBusy was called, returning true
6.904,0.755,robot,isMotorBusy was called, returning true
6.905,0.501,robot,isMotorBusy was called, returning true
6.905,0.743,robot,isMotorBusy was called, returning true
6.906,0.472,robot,isMotorBusy was called, returning true
6.907,0.841,robot,isMotorBusy was called, returning true
6.907,0.680,robot,isMotorBusy was called, returning true
6.908,0.592,robot,isMotorBusy was called, returning true
6.908,0.542,robot,isMotorBusy was called, returning true
6.909,0.718,robot,isMotorBusy was called, returning true
6.910,0.502,robot,isMotorBusy was called, returning true
6.910,0.453,robot,isMotorBusy was called, returning true
6.911,0.416,robot,isMotorBusy was called, returning true
6.911,0.490,robot,isMotorBusy was called, returning true
6.912,0.486,robot,isMotorBusy was called, returning true
6.912,0.473,robot,isMotorBusy was called, returning true
6.912,0.435,robot,isMotorBusy was called, returning true
6.913,0.458,robot,isMotorBusy was called, returning true
6.913,0.523,robot,isMotorBusy was called, returning true
6.914,0.607,robot,isMotorBusy was called, returning true
6.914,0.484,robot,isMotorBusy was called, returning true
6.915,0.498,robot,isMotorBusy was called, returning true
6.916,0.548,robot,isMotorBusy was called, returning true
6.916,0.804,robot,isMotorBusy was called, returning true
6.917,0.565,robot,isMotorBusy was called, returning true
6.917,0.579,robot,isMotorBusy was called, returning true
6.918,0.510,robot,isMotorBusy was called, returning true
6.919,0.538,robot,isMotorBusy was called, returning true
6.919,0.452,robot,isMotorBusy was called, returning true
6.919,0.479,robot,isMotorBusy was called, returning true
6.920,0.549,robot,isMotorBusy was called, returning true
6.921,0.580,robot,isMotorBusy was called, returning true
6.921,0.541,robot,isMotorBusy was called, returning true
6.922,0.728,robot,isMotorBusy was called, returning true
6.922,0.530,robot,isMotorBusy was called, returning true
6.923,0.491,robot,isMotorBusy was called, returning true
6.923,0.464,robot,isMotorBusy was called, returning true
6.924,1.065,robot,isMotorBusy was called, returning true
6.925,0.510,robot,isMotorBusy was called, returning true
6.925,0.544,robot,isMotorBusy was called, returning true
6.926,0.489,robot,isMotorBusy was called, returning true
6.927,0.553,robot,isMotorBusy was called, returning true
6.927,0.737,robot,isMotorBusy was called, returning true
6.928,0.530,robot,isMotorBusy was called, returning true
6.928,0.429,robot,isMotorBusy was called, returning true
6.929,0.481,robot,isMotorBusy was called, returning true
6.930,0.879,robot,isMotorBusy was called, returning true
6.930,0.716,robot,isMotorBusy was called, returning true
6.935,4.812,robot,isMotorBusy was called, returning true
6.937,2.154,robot,isMotorBusy was called, returning true
6.939,1.460,robot,isMotorBusy was called, returning true
6.940,1.325,robot,isMotorBusy was called, returning true
6.943,2.623,robot,isMotorBusy was called, returning true
6.944,1.289,robot,isMotorBusy was called, returning true
6.946,2.450,robot,isMotorBusy was called, returning true
6.948,1.141,robot,isMotorBusy was called, returning true
6.949,1.246,robot,isMotorBusy was called, returning true
6.950,0.751,robot,isMotorBusy was called, returning true
6.951,1.137,robot,isMotorBusy was called, returning true
6.952,1.308,robot,isMotorBusy was called, returning true
6.953,1.335,robot,isMotorBusy was called, returning true
6.955,1.736,robot,isMotorBusy was called, returning true
6.957,2.286,robot,isMotorBusy was called, returning true
6.959,1.870,robot,isMotorBusy was called, returning true
6.961,1.365,robot,isMotorBusy was called, returning true
6.962,0.999,robot,isMotorBusy was called, returning true
6.963,1.352,robot,isMotorBusy was called, returning true
6.964,1.269,robot,isMotorBusy was called, returning true
6.965,1.148,robot,isMotorBusy was called, returning true
6.966,0.916,robot,isMotorBusy was called, returning true
6.969,3.031,robot,isMotorBusy was called, returning true
6.971,1.915,robot,isMotorBusy was called, returning true
6.975,3.465,robot,isMotorBusy was called, returning true
6.999,24.036,robot,isMotorBusy was called, returning true
7.000,1.754,robot,isMotorBusy was called, returning true
7.001,0.999,robot,isMotorBusy was called, returning true
7.003,1.144,robot,isMotorBusy was called, returning true
7.003,0.575,robot,isMotorBusy was called, returning true
7.004,0.776,robot,isMotorBusy was called, returning true
7.004,0.540,robot,isMotorBusy was called, returning true
7.005,0.480,robot,isMotorBusy was called, returning true
7.006,1.189,robot,isMotorBusy was called, returning true
7.008,1.719,robot,isMotorBusy was called, returning true
7.009,1.254,robot,isMotorBusy was called, returning true
7.010,0.597,robot,isMotorBusy was called, returning true
7.010,0.500,robot,isMotorBusy was called, returning true
7.012,1.565,robot,isMotorBusy was called, returning true
7.012,0.644,robot,isMotorBusy was called, returning true
7.014,1.123,robot,isMotorBusy was called, returning true
7.014,0.638,robot,isMotorBusy was called, returning true
7.015,0.532,robot,isMotorBusy was called, returning true
7.015,0.512,robot,isMotorBusy was called, returning true
7.016,0.758,robot,isMotorBusy was called, returning true
7.017,0.723,robot,isMotorBusy was called, returning true
7.018,1.166,robot,isMotorBusy was called, returning true
7.019,1.192,robot,isMotorBusy was called, returning true
7.020,0.750,robot,isMotorBusy was called, returning true
7.020,0.540,robot,isMotorBusy was called, returning true
7.021,0.478,robot,isMotorBusy was called, returning true
7.021,0.511,robot,isMotorBusy was called, returning true
7.022,0.526,robot,isMotorBusy was called, returning true
7.022,0.464,robot,isMotorBusy was called, returning true
7.023,0.469,robot,isMotorBusy was called, returning true
7.024,1.112,robot,isMotorBusy was called, returning true
7.025,1.016,robot,isMotorBusy was called, returning true
7.026,0.940,robot,isMotorBusy was called, returning true
7.027,0.676,robot,isMotorBusy was called, returning true
7.027,0.724,robot,isMotorBusy was called, returning true
7.028,0.606,robot,isMotorBusy was called, returning true
7.028,0.548,robot,isMotorBusy was called, returning true
7.029,0.611,robot,isMotorBusy was called, returning true
7.030,0.737,robot,isMotorBusy was called, returning true
7.030,0.621,robot,isMotorBusy was called, returning true
7.031,0.934,robot,isMotorBusy was called, returning true
7.033,1.508,robot,isMotorBusy was called, returning true
7.034,0.811,robot,isMotorBusy was called, returning true
7.034,0.682,robot,isMotorBusy was called, returning true
7.035,0.656,robot,isMotorBusy was called, returning true
7.036,0.676,robot,isMotorBusy was called, returning true
7.036,0.636,robot,isMotorBusy was called, returning true
7.037,0.853,robot,isMotorBusy was called, returning true
7.038,0.992,robot,isMotorBusy was called, returning true
7.039,0.610,robot,isMotorBusy was called, returning true
7.039,0.527,robot,isMotorBusy was called, returning true
7.040,0.553,robot,isMotorBusy was called, returning true
7.041,0.662,robot,isMotorBusy was called, returning true
7.041,0.700,robot,isMotorBusy was called, returning true
7.042,0.656,robot,isMotorBusy was called, returning true
7.043,0.768,robot,isMotorBusy was called, returning true
7.044,1.387,robot,isMotorBusy was called, returning true
7.045,0.871,robot,isMotorBusy was called, returning true
7.046,0.668,robot,isMotorBusy was called, returning true
7.046,0.665,robot,isMotorBusy was called, returning true
7.047,0.627,robot,isMotorBusy was called, returning true
7.048,0.683,robot,isMotorBusy was called, returning true
7.048,0.580,robot,isMotorBusy was called, returning true
7.049,0.607,robot,isMotorBusy was called, returning true
7.049,0.541,robot,isMotorBusy was called, returning true
7.050,0.571,robot,isMotorBusy was called, returning true
7.050,0.522,robot,isMotorBusy was called, returning true
7.051,0.596,robot,isMotorBusy was called, returning true
7.052,0.612,robot,isMotorBusy was called, returning true
7.052,0.712,robot,isMotorBusy was called, returning true
7.053,0.649,robot,isMotorBusy was called, returning true
7.054,0.598,robot,isMotorBusy was called, returning true
7.054,0.842,robot,isMotorBusy was called, returning true
7.055,0.582,robot,isMotorBusy was called, returning true
7.055,0.482,robot,isMotorBusy was called, returning true
7.056,0.436,robot,isMotorBusy was called, returning true
7.056,0.458,robot,isMotorBusy was called, returning true
7.057,0.505,robot,isMotorBusy was called, returning true
7.058,0.778,robot,isMotorBusy was called, returning true
7.058,0.538,robot,isMotorBusy was called, returning true
7.059,0.857,robot,isMotorBusy was called, returning true
7.060,0.971,robot,isMotorBusy was called, returning true
7.061,0.842,robot,isMotorBusy was called, returning true
7.061,0.536,robot,isMotorBusy was called, returning true
7.062,0.554,robot,isMotorBusy was called, returning true
7.063,0.984,robot,isMotorBusy was called, returning true
7.063,0.598,robot,isMotorBusy was called, returning true
7.064,0.614,robot,isMotorBusy was called, returning true
7.065,0.974,robot,isMotorBusy was called, returning true
7.066,0.498,robot,isMotorBusy was called, returning true
7.067,0.959,robot,isMotorBusy was called, returning true
7.067,0.738,robot,isMotorBusy was called, returning true
7.068,0.490,robot,isMotorBusy was called, returning true
7.068,0.467,robot,isMotorBusy was called, returning true
7.069,0.568,robot,isMotorBusy was called, returning true
7.069,0.528,robot,isMotorBusy was called, returning true
7.070,0.494,robot,isMotorBusy was called, returning true
7.070,0.436,robot,isMotorBusy was called, returning true
7.071,0.755,robot,isMotorBusy was called, returning true
7.072,1.046,robot,isMotorBusy was called, returning true
7.073,0.529,robot,isMotorBusy was called, returning true
7.074,1.290,robot,isMotorBusy was called, returning true
7.075,0.757,robot,isMotorBusy was called, returning true
7.075,0.840,robot,isMotorBusy was called, returning true
7.076,0.537,robot,isMotorBusy was called, returning true
7.077,0.534,robot,isMotorBusy was called, returning true
7.077,0.745,robot,isMotorBusy was called, returning true
7.078,0.548,robot,isMotorBusy was called, returning true
7.078,0.604,robot,isMotorBusy was called, returning true
7.079,0.515,robot,isMotorBusy was called, returning true
7.080,0.703,robot,isMotorBusy was called, returning true
7.080,0.454,robot,isMotorBusy was called, returning true
7.081,0.527,robot,isMotorBusy was called, returning true
7.081,0.762,robot,isMotorBusy was called, returning true
7.082,0.488,robot,isMotorBusy was called, returning true
7.082,0.490,robot,isMotorBusy was called, returning true
7.083,0.485,robot,isMotorBusy was called, returning true
7.083,0.551,robot,isMotorBusy was called, returning true
7.085,1.214,robot,isMotorBusy was called, returning true
7.085,0.847,robot,isMotorBusy was called, returning true
7.086,0.519,robot,isMotorBusy was called, returning true
7.087,0.740,robot,isMotorBusy was called, returning true
7.087,0.501,robot,isMotorBusy was called, returning true
7.088,0.488,robot,isMotorBusy was called, returning true
7.088,0.754,robot,isMotorBusy was called, returning true
7.089,0.585,robot,isMotorBusy was called, returning true
7.090,0.563,robot,isMotorBusy was called, returning true
7.090,0.462,robot,isMotorBusy was called, returning true
7.091,1.076,robot,isMotorBusy was called, returning true
7.092,0.806,robot,isMotorBusy was called, returning true
7.093,1.053,robot,isMotorBusy was called, returning true
7.094,0.569,robot,isMotorBusy was called, returning true
7.094,0.631,robot,isMotorBusy was called, returning true
7.095,1.025,robot,isMotorBusy was called, returning true
7.096,0.608,robot,isMotorBusy was called, returning true
7.097,0.875,robot,isMotorBusy was called, returning true
7.097,0.556,robot,isMotorBusy was called, returning true
7.098,0.527,robot,isMotorBusy was called, returning true
7.099,1.112,robot,isMotorBusy was called, returning true
7.100,0.615,robot,isMotorBusy was called, returning true
7.100,0.684,robot,isMotorBusy was called, returning true
7.101,1.005,robot,isMotorBusy was called, returning true
7.102,0.549,robot,isMotorBusy was called, returning true
7.102,0.482,robot,isMotorBusy was called, returning true
7.103,0.673,robot,isMotorBusy was called, returning true
7.104,1.161,robot,isMotorBusy was called, returning true
7.106,1.908,robot,isMotorBusy was called, returning true
7.107,1.054,robot,isMotorBusy was called, returning true
7.108,0.536,robot,isMotorBusy was called, returning true
7.108,0.430,robot,isMotorBusy was called, returning true
7.108,0.468,robot,isMotorBusy was called, returning true
7.109,0.489,robot,isMotorBusy was called, returning true
7.109,0.455,robot,isMotorBusy was called, returning true
7.110,0.453,robot,isMotorBusy was called, returning true
7.110,0.511,robot,isMotorBusy was called, returning true
7.111,0.482,robot,isMotorBusy was called, returning true
7.111,0.521,robot,isMotorBusy was called, returning true
7.112,0.456,robot,isMotorBusy was called, returning true
7.112,0.437,robot,isMotorBusy was called, returning true
7.113,0.454,robot,isMotorBusy was called, returning true
7.113,0.516,robot,isMotorBusy was called, returning true
7.114,0.596,robot,isMotorBusy was called, returning true
7.114,0.557,robot,isMotorBusy was called, returning true
7.115,0.557,robot,isMotorBusy was called, returning true
7.116,0.559,robot,isMotorBusy was called, returning true
7.116,0.524,robot,isMotorBusy was called, returning true
7.117,0.478,robot,isMotorBusy was called, returning true
7.117,0.514,robot,isMotorBusy was called, returning true
7.117,0.459,robot,isMotorBusy was called, returning true
7.118,0.425,robot,isMotorBusy was called, returning true
7.118,0.433,robot,isMotorBusy was called, returning true
7.119,0.463,robot,isMotorBusy was called, returning true
7.119,0.480,robot,isMotorBusy was called, returning true
7.120,0.452,robot,isMotorBusy was called, returning true
7.120,0.433,robot,isMotorBusy was called, returning true
7.121,0.470,robot,isMotorBusy was called, returning true
7.121,0.537,robot,isMotorBusy was called, returning true
7.122,0.474,robot,isMotorBusy was called, returning true
7.122,0.401,robot,isMotorBusy was called, returning true
7.123,0.607,robot,isMotorBusy was called, returning true
7.123,0.572,robot,isMotorBusy was called, returning true
7.124,0.646,robot,isMotorBusy was called, returning true
7.124,0.510,robot,isMotorBusy was called, returning true
7.125,0.462,robot,isMotorBusy was called, returning true
7.125,0.516,robot,isMotorBusy was called, returning true
7.126,0.815,robot,isMotorBusy was called, returning true
7.127,0.559,robot,isMotorBusy was called, returning true
7.127,0.545,robot,isMotorBusy was called, returning true
7.128,0.570,robot,isMotorBusy was called, returning true
7.128,0.522,robot,isMotorBusy was called, returning true
7.129,0.488,robot,isMotorBusy was called, returning true
7.129,0.473,robot,isMotorBusy was called, returning true
7.130,0.460,robot,isMotorBusy was called, returning true
7.130,0.499,robot,isMotorBusy was called, returning true
7.131,0.496,robot,isMotorBusy was called, returning true
7.131,0.501,robot,isMotorBusy was called, returning true
7.132,0.510,robot,isMotorBusy was called, returning true
7.132,0.476,robot,isMotorBusy was called, returning true
7.133,0.460,robot,isMotorBusy was called, returning true
7.133,0.508,robot,isMotorBusy was called, returning true
7.134,0.624,robot,isMotorBusy was called, returning true
7.134,0.538,robot,isMotorBusy was called, returning true
7.135,0.665,robot,isMotorBusy was called, returning true
7.136,0.588,robot,isMotorBusy was called, returning true
7.137,1.478,robot,isMotorBusy was called, returning true
7.139,1.406,robot,isMotorBusy was called, returning true
7.139,0.668,robot,isMotorBusy was called, returning true
7.140,0.652,robot,isMotorBusy was called, returning true
7.141,1.050,robot,isMotorBusy was called, returning true
7.142,0.571,robot,isMotorBusy was called, returning true
7.142,0.594,robot,isMotorBusy was called, returning true
7.143,0.832,robot,isMotorBusy was called, returning true
7.144,0.780,robot,isMotorBusy was called, returning true
7.145,1.029,robot,isMotorBusy was called, returning true
7.145,0.560,robot,isMotorBusy was called, returning true
7.146,0.663,robot,isMotorBusy was called, returning true
7.147,0.782,robot,isMotorBusy was called, returning true
7.147,0.724,robot,isMotorBusy was called, returning true
7.148,0.545,robot,isMotorBusy was called, returning true
7.149,1.159,robot,isMotorBusy was called, returning true
7.150,1.067,robot,isMotorBusy was called, returning true
7.151,0.628,robot,isMotorBusy was called, returning true
7.151,0.601,robot,isMotorBusy was called, returning true
7.152,0.663,robot,isMotorBusy was called, returning true
7.153,0.643,robot,isMotorBusy was called, returning true
7.154,1.191,robot,isMotorBusy was called, returning true
7.156,1.592,robot,isMotorBusy was called, returning true
7.156,0.698,robot,isMotorBusy was called, returning true
7.158,1.406,robot,isMotorBusy was called, returning true
7.158,0.633,robot,isMotorBusy was called, returning true
7.160,1.590,robot,isMotorBusy was called, returning true
7.160,0.547,robot,isMotorBusy was called, returning true
7.161,0.585,robot,isMotorBusy was called, returning true
7.162,0.637,robot,isMotorBusy was called, returning true
7.162,0.472,robot,isMotorBusy was called, returning true
7.163,0.444,robot,isMotorBusy was called, returning true
7.163,0.863,robot,isMotorBusy was called, returning true
7.164,0.707,robot,isMotorBusy was called, returning true
7.165,0.525,robot,isMotorBusy was called, returning true
7.165,0.466,robot,isMotorBusy was called, returning true
7.166,0.731,robot,isMotorBusy was called, returning true
7.166,0.598,robot,isMotorBusy was called, returning true
7.167,0.627,robot,isMotorBusy was called, returning true
7.168,0.572,robot,isMotorBusy was called, returning true
7.168,0.565,robot,isMotorBusy was called, returning true
7.169,0.580,robot,isMotorBusy was called, returning true
7.169,0.514,robot,isMotorBusy was called, returning true
7.170,0.503,robot,isMotorBusy was called, returning true
7.170,0.557,robot,isMotorBusy was called, returning true
7.171,0.556,robot,isMotorBusy was called, returning true
7.172,0.574,robot,isMotorBusy was called, returning true
7.172,0.420,robot,isMotorBusy was called, returning true
7.172,0.463,robot,isMotorBusy was called, returning true
7.173,0.474,robot,isMotorBusy was called, returning true
7.173,0.522,robot,isMotorBusy was called, returning true
7.174,0.599,robot,isMotorBusy was called, returning true
7.175,0.761,robot,isMotorBusy was called, returning true
7.175,0.727,robot,isMotorBusy was called, returning true
7.176,0.489,robot,isMotorBusy was called, returning true
7.177,1.194,robot,isMotorBusy was called, returning true
7.178,0.648,robot,isMotorBusy was called, returning true
7.178,0.595,robot,isMotorBusy was called, returning true
7.179,0.550,robot,isMotorBusy was called, returning true
7.180,0.795,robot,isMotorBusy was called, returning true
7.180,0.647,robot,isMotorBusy was called, returning true
7.181,0.553,robot,isMotorBusy was called, returning true
7.182,0.787,robot,isMotorBusy was called, returning true
7.182,0.532,robot,isMotorBusy was called, returning true
7.183,0.486,robot,isMotorBusy was called, returning true
7.183,0.736,robot,isMotorBusy was called, returning true
7.184,0.704,robot,isMotorBusy was called, returning true
7.185,0.627,robot,isMotorBusy was called, returning true
7.186,0.747,robot,isMotorBusy was called, returning true
7.186,0.568,robot,isMotorBusy was called, returning true
7.187,0.505,robot,isMotorBusy was called, returning true
7.187,0.505,robot,isMotorBusy was called, returning true
7.188,0.790,robot,isMotorBusy was called, returning true
7.189,0.598,robot,isMotorBusy was called, returning true
7.189,0.810,robot,isMotorBusy was called, returning true
7.190,0.536,robot,isMotorBusy was called, returning true
7.191,0.718,robot,isMotorBusy was called, returning true
7.191,0.574,robot,isMotorBusy was called, returning true
7.192,0.522,robot,isMotorBusy was called, returning true
7.192,0.712,robot,isMotorBusy was called, returning true
7.193,0.534,robot,isMotorBusy was called, returning true
7.193,0.533,robot,isMotorBusy was called, returning true
7.194,0.992,robot,isMotorBusy was called, returning true
7.195,0.588,robot,isMotorBusy was called, returning true
7.196,0.574,robot,isMotorBusy was called, returning true
7.196,0.706,robot,isMotorBusy was called, returning true
7.197,0.649,robot,isMotorBusy was called, returning true
7.198,0.575,robot,isMotorBusy was called, returning true
7.198,0.749,robot,isMotorBusy was called, returning true
7.199,0.492,robot,isMotorBusy was called, returning true
7.199,0.453,robot,isMotorBusy was called, returning true
7.200,0.735,robot,isMotorBusy was called, returning true
7.201,0.930,robot,isMotorBusy was called, returning true
7.201,0.571,robot,isMotorBusy was called, returning true
7.202,0.525,robot,isMotorBusy was called, returning true
7.203,1.118,robot,isMotorBusy was called, returning true
7.204,0.633,robot,isMotorBusy was called, returning true
7.204,0.631,robot,isMotorBusy was called, returning true
7.205,0.797,robot,isMotorBusy was called, returning true
7.206,0.581,robot,isMotorBusy was called, returning true
7.206,0.470,robot,isMotorBusy was called, returning true
7.207,0.828,robot,isMotorBusy was called, returning true
7.208,0.636,robot,isMotorBusy was called, returning true
7.208,0.586,robot,isMotorBusy was called, returning true
7.209,0.560,robot,isMotorBusy was called, returning true
7.209,0.511,robot,isMotorBusy was called, returning true
7.210,0.495,robot,isMotorBusy was called, returning true
7.210,0.466,robot,isMotorBusy was called, returning true
7.211,0.506,robot,isMotorBusy was called, returning true
7.211,0.521,robot,isMotorBusy was called, returning true
7.212,0.534,robot,isMotorBusy was called, returning true
7.212,0.519,robot,isMotorBusy was called, returning true
7.213,0.513,robot,isMotorBusy was called, returning true
7.213,0.564,robot,isMotorBusy was called, returning true
7.214,0.669,robot,isMotorBusy was called, returning true
7.215,0.633,robot,isMotorBusy was called, returning true
7.215,0.537,robot,isMotorBusy was called, returning true
7.216,0.495,robot,isMotorBusy was called, returning true
7.216,0.496,robot,isMotorBusy was called, returning true
7.217,0.494,robot,isMotorBusy was called, returning true
7.217,0.569,robot,isMotorBusy was called, returning true
7.218,0.521,robot,isMotorBusy was called, returning true
7.218,0.513,robot,isMotorBusy was called, returning true
7.219,0.515,robot,isMotorBusy was called, returning true
7.220,0.765,robot,isMotorBusy was called, returning true
7.220,0.502,robot,isMotorBusy was called, returning true
7.221,0.533,robot,isMotorBusy was called, returning true
7.221,0.742,robot,isMotorBusy was called, returning true
7.222,0.490,robot,isMotorBusy was called, returning true
7.222,0.519,robot,isMotorBusy was called, returning true
7.223,0.536,robot,isMotorBusy was called, returning true
7.224,0.562,robot,isMotorBusy was called, returning true
7.224,0.594,robot,isMotorBusy was called, returning true
7.225,0.532,robot,isMotorBusy was called, returning true
7.225,0.521,robot,isMotorBusy was called, returning true
7.226,0.508,robot,isMotorBusy was called, returning true
7.226,0.593,robot,isMotorBusy was called, returning true
7.227,0.520,robot,isMotorBusy was called, returning true
7.227,0.545,robot,isMotorBusy was called, returning true
7.228,0.534,robot,isMotorBusy was called, returning true
7.229,0.639,robot,isMotorBusy was called, returning true
7.229,0.565,robot,isMotorBusy was called, returning true
7.230,0.575,robot,isMotorBusy was called, returning true
7.230,0.458,robot,isMotorBusy was called, returning true
7.231,0.510,robot,isMotorBusy was called, returning true
7.231,0.517,robot,isMotorBusy was called, returning true
7.232,0.528,robot,isMotorBusy was called, returning true
7.232,0.456,robot,isMotorBusy was called, returning true
7.233,0.487,robot,isMotorBusy was called, returning true
7.233,0.533,robot,isMotorBusy was called, returning true
7.234,0.848,robot,isMotorBusy was called, returning true
7.235,0.663,robot,isMotorBusy was called, returning true
7.235,0.808,robot,isMotorBusy was called, returning true
7.236,0.623,robot,isMotorBusy was called, returning true
7.237,0.549,robot,isMotorBusy was called, returning true
7.237,0.539,robot,isMotorBusy was called, returning true
7.238,0.516,robot,isMotorBusy was called, returning true
7.238,0.584,robot,isMotorBusy was called, returning true
7.239,0.563,robot,isMotorBusy was called, returning true
7.239,0.547,robot,isMotorBusy was called, returning true
7.240,0.505,robot,isMotorBusy was called, returning true
7.240,0.559,robot,isMotorBusy was called, returning true
7.241,0.680,robot,isMotorBusy was called, returning true
7.242,0.533,robot,isMotorBusy was called, returning true
7.242,0.546,robot,isMotorBusy was called, returning true
7.243,0.525,robot,isMotorBusy was called, returning true
7.243,0.545,robot,isMotorBusy was called, returning true
7.244,0.878,robot,isMotorBusy was called, returning true
7.245,0.585,robot,isMotorBusy was called, returning true
7.245,0.554,robot,isMotorBusy was called, returning true
7.246,0.500,robot,isMotorBusy was called, returning true
7.246,0.559,robot,isMotorBusy was called, returning true
7.247,0.582,robot,isMotorBusy was called, returning true
7.248,0.568,robot,isMotorBusy was called, returning true
7.248,0.501,robot,isMotorBusy was called, returning true
7.248,0.459,robot,isMotorBusy was called, returning true
7.249,0.485,robot,isMotorBusy was called, returning true
7.250,0.557,robot,isMotorBusy was called, returning true
7.250,0.555,robot,isMotorBusy was called, returning true
7.251,0.544,robot,isMotorBusy was called, returning true
7.251,0.608,robot,isMotorBusy was called, returning true
7.252,0.485,robot,isMotorBusy was called, returning true
7.252,0.561,robot,isMotorBusy was called, returning true
7.253,0.488,robot,isMotorBusy was called, returning true
7.253,0.494,robot,isMotorBusy was called, returning true
7.254,0.576,robot,isMotorBusy was called, returning true
7.254,0.528,robot,isMotorBusy was called, returning true
7.255,0.506,robot,isMotorBusy was called, returning true
7.255,0.611,robot,isMotorBusy was called, returning true
7.256,0.763,robot,isMotorBusy was called, returning true
7.257,0.669,robot,isMotorBusy was called, returning true
7.258,0.663,robot,isMotorBusy was called, returning true
7.258,0.584,robot,isMotorBusy was called, returning true
7.259,0.566,robot,isMotorBusy was called, returning true
7.259,0.540,robot,isMotorBusy was called, returning true
7.260,0.536,robot,isMotorBusy was called, returning true
7.261,0.810,robot,isMotorBusy was called, returning true
7.261,0.640,robot,isMotorBusy was called, returning true
7.262,0.494,robot,isMotorBusy was called, returning true
7.262,0.515,robot,isMotorBusy was called, returning true
7.263,0.513,robot,isMotorBusy was called, returning true
7.263,0.629,robot,isMotorBusy was called, returning true
7.264,0.636,robot,isMotorBusy was called, returning true
7.265,0.562,robot,isMotorBusy was called, returning true
7.265,0.559,robot,isMotorBusy was called, returning true
7.266,0.556,robot,isMotorBusy was called, returning true
7.266,0.579,robot,isMotorBusy was called, returning true
7.267,0.575,robot,isMotorBusy was called, returning true
7.267,0.543,robot,isMotorBusy was called, returning true
7.268,0.537,robot,isMotorBusy was called, returning true
7.269,0.543,robot,isMotorBusy was called, returning true
7.269,0.453,robot,isMotorBusy was called, returning true
7.269,0.461,robot,isMotorBusy was called, returning true
7.270,0.490,robot,isMotorBusy was called, returning true
7.270,0.462,robot,isMotorBusy was called, returning true
7.271,0.442,robot,isMotorBusy was called, returning true
7.271,0.492,robot,isMotorBusy was called, returning true
7.272,0.525,robot,isMotorBusy was called, returning true
7.272,0.559,robot,isMotorBusy was called, returning true
7.273,0.513,robot,isMotorBusy was called, returning true
7.273,0.481,robot,isMotorBusy was called, returning true
7.274,0.579,robot,isMotorBusy was called, returning true
7.275,0.547,robot,isMotorBusy was called, returning true
7.275,0.568,robot,isMotorBusy was called, returning true
7.276,0.546,robot,isMotorBusy was called, returning true
7.276,0.532,robot,isMotorBusy was called, returning true
7.277,0.516,robot,isMotorBusy was called, returning true
7.277,0.497,robot,isMotorBusy was called, returning true
7.278,0.539,robot,isMotorBusy was called, returning true
7.278,0.546,robot,isMotorBusy was called, returning true
7.279,0.490,robot,isMotorBusy was called, returning true
7.279,0.517,robot,isMotorBusy was called, returning true
7.280,0.497,robot,isMotorBusy was called, returning true
7.280,0.572,robot,isMotorBusy was called, returning true
7.281,0.589,robot,isMotorBusy was called, returning true
7.281,0.505,robot,isMotorBusy was called, returning true
7.282,0.520,robot,isMotorBusy was called, returning true
7.283,0.582,robot,isMotorBusy was called, returning true
7.283,0.638,robot,isMotorBusy was called, returning true
7.284,0.670,robot,isMotorBusy was called, returning true
7.284,0.563,robot,isMotorBusy was called, returning true
7.285,0.604,robot,isMotorBusy was called, returning true
7.286,0.539,robot,isMotorBusy was called, returning true
7.286,0.489,robot,isMotorBusy was called, returning true
7.287,0.484,robot,isMotorBusy was called, returning true
7.287,0.538,robot,isMotorBusy was called, returning true
7.288,0.538,robot,isMotorBusy was called, returning true
