sec,d ms,r.init,r.init was invoked (a)
6.976,1.452,robot,isMotorBusy was called, returning true
6.977,0.665,robot,isMotorBusy was called, returning true
6.978,0.871,robot,isMotorBusy was called, returning true
6.978,0.536,robot,isMotorBusy was called, returning true
6.979,0.661,robot,isMotorBusy was called, returning true
6.979,0.520,robot,isMotorBusy was called, returning true
6.980,0.619,robot,isMotorBusy was called, returning true
6.981,0.798,robot,isMotorBusy was called, returning true
6.982,0.803,robot,isMotorBusy was called, returning true
6.982,0.668,robot,isMotorBusy was called, returning true
6.983,0.675,robot,isMotorBusy was called, returning true
6.984,0.804,robot,isMotorBusy was called, returning true
6.985,1.367,robot,isMotorBusy was called, returning true
6.986,0.924,robot,isMotorBusy was called, returning true
6.987,0.917,robot,isMotorBusy was called, returning true
6.988,0.674,robot,isMotorBusy was called, returning true
6.988,0.844,robot,isMotorBusy was called, returning true
6.990,1.160,robot,isMotorBusy was called, returning true
6.990,0.757,robot,isMotorBusy was called, returning true
6.992,1.183,robot,isMotorBusy was called, returning true
6.992,0.736,robot,isMotorBusy was called, returning true
6.993,0.831,robot,isMotorBusy was called, returning true
6.994,0.706,robot,isMotorBusy was called, returning true
6.994,0.461,robot,isMotorBusy was called, returning true
6.995,0.936,robot,isMotorBusy was called, returning true
6.996,0.601,robot,isMotorBusy was called, returning true
6.997,1.364,robot,isMotorBusy was called, returning true
6.998,0.565,robot,isMotorBusy was called, returning true
6.999,1.031,robot,isMotorBusy was called, returning true
6.999,0.556,robot,isMotorBusy was called, returning true
7.000,0.632,robot,isMotorBusy was called, returning true
7.000,0.434,robot,isMotorBusy was called, returning true
7.002,1.238,robot,isMotorBusy was called, returning true
7.002,0.543,robot,isMotorBusy was called, returning true
7.003,0.628,robot,isMotorBusy was called, returning true
7.003,0.477,robot,isMotorBusy was called, returning true
7.004,0.622,robot,isMotorBusy was called, returning true
7.005,0.765,robot,isMotorBusy was called, returning true
7.005,0.726,robot,isMotorBusy was called, returning true
7.006,0.500,robot,isMotorBusy was called, returning true
7.007,1.107,robot,isMotorBusy was called, returning true
7.008,0.620,robot,isMotorBusy was called, returning true
7.009,1.002,robot,isMotorBusy was called, returning true
7.009,0.571,robot,isMotorBusy was called, returning true
7.010,0.714,robot,isMotorBusy was called, returning true
7.010,0.444,robot,isMotorBusy was called, returning true
7.011,0.923,robot,isMotorBusy was called, returning true
7.012,0.540,robot,isMotorBusy was called, returning true
7.013,1.369,robot,isMotorBusy was called, returning true
7.014,0.675,robot,isMotorBusy was called, returning true
7.015,0.823,robot,isMotorBusy was called, returning true
7.015,0.577,robot,isMotorBusy was called, returning true
7.017,1.400,robot,isMotorBusy was called, returning true
7.017,0.676,robot,isMotorBusy was called, returning true
7.019,1.341,robot,isMotorBusy was called, returning true
7.019,0.615,robot,isMotorBusy was called, returning true
7.020,0.729,robot,isMotorBusy was called, returning true
7.021,0.744,robot,isMotorBusy was called, returning true
7.021,0.703,robot,isMotorBusy was called, returning true
7.022,0.519,robot,isMotorBusy was called, returning true
7.023,1.071,robot,isMotorBusy was called, returning true
7.024,0.604,robot,isMotorBusy was called, returning true
7.024,0.771,robot,isMotorBusy was called, returning true
7.025,0.933,robot,isMotorBusy was called, returning true
7.026,0.761,robot,isMotorBusy was called, returning true
7.027,0.877,robot,isMotorBusy was called, returning true
7.028,0.674,robot,isMotorBusy was called, returning true
7.028,1.318,robot,isMotorBusy was called, returning true
7.030,0.840,robot,isMotorBusy was called, returning true
7.030,0.432,robot,isMotorBusy was called, returning true
7.031,1.119,robot,isMotorBusy was called, returning true
7.032,0.550,robot,isMotorBusy was called, returning true
7.033,0.988,robot,isMotorBusy was called, returning true
7.034,1.009,robot,isMotorBusy was called, returning true
7.035,1.183,robot,isMotorBusy was called, returning true
7.036,0.591,robot,isMotorBusy was called, returning true
7.037,1.096,robot,isMotorBusy was called, returning true
7.037,0.616,robot,isMotorBusy was called, returning true
7.038,0.734,robot,isMotorBusy was called, returning true
7.039,1.068,robot,isMotorBusy was called, returning true
7.040,0.819,robot,isMotorBusy was called, returning true
7.041,1.349,robot,isMotorBusy was called, returning true
7.042,0.763,robot,isMotorBusy was called, returning true
7.043,0.806,robot,isMotorBusy was called, returning true
7.044,0.728,robot,isMotorBusy was called, returning true
7.045,1.223,robot,isMotorBusy was called, returning true
7.046,0.766,robot,isMotorBusy was called, returning true
7.046,0.605,robot,isMotorBusy was called, returning true
7.048,1.386,robot,isMotorBusy was called, returning true
7.048,0.573,robot,isMotorBusy was called, returning true
7.049,0.653,robot,isMotorBusy was called, returning true
7.050,0.625,robot,isMotorBusy was called, returning true
7.051,1.254,robot,isMotorBusy was called, returning true
7.051,0.621,robot,isMotorBusy was called, returning true
7.052,0.745,robot,isMotorBusy was called, returning true
7.053,0.506,robot,isMotorBusy was called, returning true
7.053,0.647,robot,isMotorBusy was called, returning true
7.054,0.593,robot,isMotorBusy was called, returning true
7.055,0.712,robot,isMotorBusy was called, returning true
7.055,0.858,robot,isMotorBusy was called, returning true
7.056,0.809,robot,isMotorBusy was called, returning true
7.057,0.872,robot,isMotorBusy was called, returning true
7.058,0.858,robot,isMotorBusy was called, returning true
7.059,0.533,robot,isMotorBusy was called, returning true
7.059,0.741,robot,isMotorBusy was called, returning true
7.060,0.551,robot,isMotorBusy was called, returning true
7.061,0.999,robot,isMotorBusy was called, returning true
7.061,0.603,robot,isMotorBusy was called, returning true
7.062,0.938,robot,isMotorBusy was called, returning true
7.063,0.642,robot,isMotorBusy was called, returning true
7.064,0.852,robot,isMotorBusy was called, returning true
7.064,0.427,robot,isMotorBusy was called, returning true
7.065,0.535,robot,isMotorBusy was called, returning true
7.065,0.536,robot,isMotorBusy was called, returning true
7.066,1.119,robot,isMotorBusy was called, returning true
7.068,1.826,robot,isMotorBusy was called, returning true
7.070,1.658,robot,isMotorBusy was called, returning true
7.071,0.550,robot,isMotorBusy was called, returning true
7.072,1.027,robot,isMotorBusy was called, returning true
7.072,0.640,robot,isMotorBusy was called, returning true
7.073,1.127,robot,isMotorBusy was called, returning true
7.074,0.943,robot,isMotorBusy was called, returning true
7.075,0.702,robot,isMotorBusy was called, returning true
7.076,0.884,robot,isMotorBusy was called, returning true
7.077,1.345,robot,isMotorBusy was called, returning true
7.079,1.699,robot,isMotorBusy was called, returning true
7.079,0.601,robot,isMotorBusy was called, returning true
7.080,0.531,robot,isMotorBusy was called, returning true
7.081,0.960,robot,isMotorBusy was called, returning true
7.082,0.993,robot,isMotorBusy was called, returning true
7.083,0.745,robot,isMotorBusy was called, returning true
7.083,0.594,robot,isMotorBusy was called, returning true
7.084,0.779,robot,isMotorBusy was called, returning true
7.085,0.496,robot,isMotorBusy was called, returning true
7.085,0.774,robot,isMotorBusy was called, returning true
7.086,0.526,robot,isMotorBusy was called, returning true
7.087,0.847,robot,isMotorBusy was called, returning true
7.088,0.771,robot,isMotorBusy was called, returning true
7.088,0.798,robot,isMotorBusy was called, returning true
7.089,0.632,robot,isMotorBusy was called, returning true
7.090,0.654,robot,isMotorBusy was called, returning true
7.090,0.502,robot,isMotorBusy was called, returning true
7.091,1.050,robot,isMotorBusy was called, returning true
7.092,0.604,robot,isMotorBusy was called, returning true
7.093,0.759,robot,isMotorBusy was called, returning true
7.093,0.663,robot,isMotorBusy was called, returning true
7.094,0.770,robot,isMotorBusy was called, returning true
7.094,0.544,robot,isMotorBusy was called, returning true
7.095,0.883,robot,isMotorBusy was called, returning true
7.096,0.633,robot,isMotorBusy was called, returning true
7.097,0.752,robot,isMotorBusy was called, returning true
7.098,1.135,robot,isMotorBusy was called, returning true
7.099,0.813,robot,isMotorBusy was called, returning true
7.100,0.896,robot,isMotorBusy was called, returning true
7.100,0.765,robot,isMotorBusy was called, returning true
7.102,1.707,robot,isMotorBusy was called, returning true
7.103,1.259,robot,isMotorBusy was called, returning true
7.104,1.145,robot,isMotorBusy was called, returning true
7.105,0.880,robot,isMotorBusy was called, returning true
7.106,0.823,robot,isMotorBusy was called, returning true
7.107,0.754,robot,isMotorBusy was called, returning true
7.108,0.853,robot,isMotorBusy was called, returning true
7.109,1.139,robot,isMotorBusy was called, returning true
7.110,0.626,robot,isMotorBusy was called, returning true
7.111,1.811,robot,isMotorBusy was called, returning true
7.112,0.674,robot,isMotorBusy was called, returning true
7.113,0.878,robot,isMotorBusy was called, returning true
7.114,0.899,robot,isMotorBusy was called, returning true
7.115,1.107,robot,isMotorBusy was called, returning true
7.116,0.609,robot,isMotorBusy was called, returning true
7.116,0.553,robot,isMotorBusy was called, returning true
7.117,1.264,robot,isMotorBusy was called, returning true
7.118,0.593,robot,isMotorBusy was called, returning true
7.118,0.437,robot,isMotorBusy was called, returning true
7.119,0.935,robot,isMotorBusy was called, returning true
7.120,0.546,robot,isMotorBusy was called, returning true
7.120,0.557,robot,isMotorBusy was called, returning true
7.121,0.601,robot,isMotorBusy was called, returning true
7.122,0.617,robot,isMotorBusy was called, returning true
7.122,0.518,robot,isMotorBusy was called, returning true
7.123,0.509,robot,isMotorBusy was called, returning true
7.123,0.522,robot,isMotorBusy was called, returning true
7.124,0.466,robot,isMotorBusy was called, returning true
7.124,0.450,robot,isMotorBusy was called, returning true
7.125,0.472,robot,isMotorBusy was called, returning true
7.125,0.516,robot,isMotorBusy was called, returning true
7.126,0.463,robot,isMotorBusy was called, returning true
7.126,0.546,robot,isMotorBusy was called, returning true
7.127,0.518,robot,isMotorBusy was called, returning true
7.127,0.671,robot,isMotorBusy was called, returning true
7.128,0.550,robot,isMotorBusy was called, returning true
7.128,0.529,robot,isMotorBusy was called, returning true
7.129,0.513,robot,isMotorBusy was called, returning true
7.129,0.542,robot,isMotorBusy was called, returning true
7.130,0.519,robot,isMotorBusy was called, returning true
7.130,0.491,robot,isMotorBusy was called, returning true
7.131,0.518,robot,isMotorBusy was called, returning true
7.131,0.537,robot,isMotorBusy was called, returning true
7.132,0.474,robot,isMotorBusy was called, returning true
7.132,0.409,robot,isMotorBusy was called, returning true
7.133,0.434,robot,isMotorBusy was called, returning true
7.133,0.508,robot,isMotorBusy was called, returning true
7.134,0.478,robot,isMotorBusy was called, returning true
7.134,0.408,robot,isMotorBusy was called, returning true
7.135,0.445,robot,isMotorBusy was called, returning true
7.135,0.458,robot,isMotorBusy was called, returning true
7.136,0.516,robot,isMotorBusy was called, returning true
7.136,0.543,robot,isMotorBusy was called, returning true
7.137,0.570,robot,isMotorBusy was called, returning true
7.137,0.560,robot,isMotorBusy was called, returning true
7.138,0.488,robot,isMotorBusy was called, returning true
7.138,0.479,robot,isMotorBusy was called, returning true
7.139,0.503,robot,isMotorBusy was called, returning true
7.139,0.506,robot,isMotorBusy was called, returning true
7.140,0.512,robot,isMotorBusy was called, returning true
7.140,0.420,robot,isMotorBusy was called, returning true
7.141,0.510,robot,isMotorBusy was called, returning true
7.141,0.494,robot,isMotorBusy was called, returning true
7.142,0.554,robot,isMotorBusy was called, returning true
7.142,0.423,robot,isMotorBusy was called, returning true
7.143,0.433,robot,isMotorBusy was called, returning true
7.143,0.460,robot,isMotorBusy was called, returning true
7.144,0.500,robot,isMotorBusy was called, returning true
7.144,0.467,robot,isMotorBusy was called, returning true
7.144,0.423,robot,isMotorBusy was called, returning true
7.145,0.666,robot,isMotorBusy was called, returning true
7.146,0.550,robot,isMotorBusy was called, returning true
7.146,0.489,robot,isMotorBusy was called, returning true
7.147,0.519,robot,isMotorBusy was called, returning true
7.147,0.539,robot,isMotorBusy was called, returning true
7.148,0.523,robot,isMotorBusy was called, returning true
7.148,0.447,robot,isMotorBusy was called, returning true
7.149,0.448,robot,isMotorBusy was called, returning true
7.149,0.467,robot,isMotorBusy was called, returning true
7.150,0.488,robot,isMotorBusy was called, returning true
7.150,0.531,robot,isMotorBusy was called, returning true
7.151,0.503,robot,isMotorBusy was called, returning true
7.151,0.499,robot,isMotorBusy was called, returning true
7.152,0.480,robot,isMotorBusy was called, returning true
7.152,0.468,robot,isMotorBusy was called, returning true
7.152,0.426,robot,isMotorBusy was called, returning true
7.153,0.439,robot,isMotorBusy was called, returning true
7.153,0.455,robot,isMotorBusy was called, returning true
7.154,0.460,robot,isMotorBusy was called, returning true
7.154,0.429,robot,isMotorBusy was called, returning true
7.155,0.472,robot,isMotorBusy was called, returning true
7.155,0.435,robot,isMotorBusy was called, returning true
7.156,0.436,robot,isMotorBusy was called, returning true
7.156,0.370,robot,isMotorBusy was called, returning true
7.156,0.400,robot,isMotorBusy was called, returning true
7.157,0.883,robot,isMotorBusy was called, returning true
7.158,0.566,robot,isMotorBusy was called, returning true
7.158,0.480,robot,isMotorBusy was called, returning true
7.159,0.939,robot,isMotorBusy was called, returning true
7.160,1.189,robot,isMotorBusy was called, returning true
7.162,1.114,robot,isMotorBusy was called, returning true
7.163,1.077,robot,isMotorBusy was called, returning true
7.167,4.432,robot,isMotorBusy was called, returning true
7.172,4.551,robot,isMotorBusy was called, returning true
7.177,4.965,robot,isMotorBusy was called, returning true
7.178,1.771,robot,isMotorBusy was called, returning true
7.179,0.954,robot,isMotorBusy was called, returning true
7.180,1.014,robot,isMotorBusy was called, returning true
7.182,1.308,robot,isMotorBusy was called, returning true
7.184,2.513,robot,isMotorBusy was called, returning true
7.186,2.087,robot,isMotorBusy was called, returning true
7.188,1.447,robot,isMotorBusy was called, returning true
7.191,2.888,robot,isMotorBusy was called, returning true
7.192,1.525,robot,isMotorBusy was called, returning true
7.193,0.960,robot,isMotorBusy was called, returning true
7.194,1.253,robot,isMotorBusy was called, returning true
7.196,2.016,robot,isMotorBusy was called, returning true
7.199,2.926,robot,isMotorBusy was called, returning true
7.201,1.964,robot,isMotorBusy was called, returning true
7.203,1.809,robot,isMotorBusy was called, returning true
7.204,0.934,robot,isMotorBusy was called, returning true
7.205,1.327,robot,isMotorBusy was called, returning true
7.206,0.936,robot,isMotorBusy was called, returning true
7.229,22.633,robot,isMotorBusy was called, returning true
7.230,0.893,robot,isMotorBusy was called, returning true
7.231,1.239,robot,isMotorBusy was called, returning true
7.232,0.620,robot,isMotorBusy was called, returning true
7.232,0.674,robot,isMotorBusy was called, returning true
7.234,1.696,robot,isMotorBusy was called, returning true
7.235,0.569,robot,isMotorBusy was called, returning true
7.236,1.096,robot,isMotorBusy was called, returning true
7.236,0.589,robot,isMotorBusy was called, returning true
7.238,1.503,robot,isMotorBusy was called, returning true
7.238,0.572,robot,isMotorBusy was called, returning true
7.240,1.619,robot,isMotorBusy was called, returning true
7.241,1.347,robot,isMotorBusy was called, returning true
7.242,1.157,robot,isMotorBusy was called, returning true
7.243,1.058,robot,isMotorBusy was called, returning true
7.245,1.202,robot,isMotorBusy was called, returning true
7.245,0.629,robot,isMotorBusy was called, returning true
7.246,0.983,robot,isMotorBusy was called, returning true
7.248,1.216,robot,isMotorBusy was called, returning true
7.249,1.192,robot,isMotorBusy was called, returning true
7.249,0.718,robot,isMotorBusy was called, returning true
7.250,0.822,robot,isMotorBusy was called, returning true
7.251,1.001,robot,isMotorBusy was called, returning true
7.253,1.818,robot,isMotorBusy was called, returning true
7.254,0.745,robot,isMotorBusy was called, returning true
7.255,1.022,robot,isMotorBusy was called, returning true
7.256,0.781,robot,isMotorBusy was called, returning true
7.256,0.782,robot,isMotorBusy was called, returning true
7.257,0.682,robot,isMotorBusy was called, returning true
7.258,0.845,robot,isMotorBusy was called, returning true
7.258,0.567,robot,isMotorBusy was called, returning true
7.259,0.894,robot,isMotorBusy was called, returning true
7.260,0.526,robot,isMotorBusy was called, returning true
7.261,0.747,robot,isMotorBusy was called, returning true
7.261,0.579,robot,isMotorBusy was called, returning true
7.262,0.803,robot,isMotorBusy was called, returning true
7.262,0.462,robot,isMotorBusy was called, returning true
7.264,1.327,robot,isMotorBusy was called, returning true
7.265,0.851,robot,isMotorBusy was called, returning true
7.266,0.880,robot,isMotorBusy was called, returning true
7.266,0.606,robot,isMotorBusy was called, returning true
7.268,1.357,robot,isMotorBusy was called, returning true
7.269,1.847,robot,isMotorBusy was called, returning true
7.271,1.742,robot,isMotorBusy was called, returning true
7.272,0.842,robot,isMotorBusy was called, returning true
7.273,0.895,robot,isMotorBusy was called, returning true
7.273,0.546,robot,isMotorBusy was called, returning true
7.274,0.879,robot,isMotorBusy was called, returning true
7.276,1.716,robot,isMotorBusy was called, returning true
7.277,1.436,robot,isMotorBusy was called, returning true
7.278,0.663,robot,isMotorBusy was called, returning true
7.279,0.924,robot,isMotorBusy was called, returning true
7.280,0.578,robot,isMotorBusy was called, returning true
7.280,0.809,robot,isMotorBusy was called, returning true
7.282,1.337,robot,isMotorBusy was called, returning true
7.282,0.655,robot,isMotorBusy was called, returning true
7.283,0.982,robot,isMotorBusy was called, returning true
7.284,0.738,robot,isMotorBusy was called, returning true
7.285,1.315,robot,isMotorBusy was called, returning true
7.287,1.381,robot,isMotorBusy was called, returning true
7.287,0.620,robot,isMotorBusy was called, returning true
7.289,1.340,robot,isMotorBusy was called, returning true
7.289,0.537,robot,isMotorBusy was called, returning true
7.290,0.742,robot,isMotorBusy was called, returning true
7.291,0.932,robot,isMotorBusy was called, returning true
7.292,1.014,robot,isMotorBusy was called, returning true
7.292,0.515,robot,isMotorBusy was called, returning true
7.293,0.676,robot,isMotorBusy was called, returning true
7.294,0.512,robot,isMotorBusy was called, returning true
7.294,0.788,robot,isMotorBusy was called, returning true
7.295,0.555,robot,isMotorBusy was called, returning true
7.296,0.872,robot,isMotorBusy was called, returning true
7.297,0.638,robot,isMotorBusy was called, returning true
7.298,1.065,robot,isMotorBusy was called, returning true
7.298,0.531,robot,isMotorBusy was called, returning true
7.299,0.668,robot,isMotorBusy was called, returning true
7.300,0.798,robot,isMotorBusy was called, returning true
7.300,0.713,robot,isMotorBusy was called, returning true
7.301,0.530,robot,isMotorBusy was called, returning true
7.302,0.700,robot,isMotorBusy was called, returning true
7.302,0.559,robot,isMotorBusy was called, returning true
7.303,0.691,robot,isMotorBusy was called, returning true
7.303,0.564,robot,isMotorBusy was called, returning true
7.304,0.851,robot,isMotorBusy was called, returning true
7.305,0.552,robot,isMotorBusy was called, returning true
7.305,0.690,robot,isMotorBusy was called, returning true
7.306,0.545,robot,isMotorBusy was called, returning true
7.307,0.790,robot,isMotorBusy was called, returning true
7.307,0.622,robot,isMotorBusy was called, returning true
7.308,0.909,robot,isMotorBusy was called, returning true
7.309,0.774,robot,isMotorBusy was called, returning true
7.310,0.780,robot,isMotorBusy was called, returning true
7.310,0.478,robot,isMotorBusy was called, returning true
7.311,0.593,robot,isMotorBusy was called, returning true
7.311,0.552,robot,isMotorBusy was called, returning true
7.312,0.705,robot,isMotorBusy was called, returning true
7.313,0.585,robot,isMotorBusy was called, returning true
7.314,0.793,robot,isMotorBusy was called, returning true
7.314,0.561,robot,isMotorBusy was called, returning true
7.315,0.626,robot,isMotorBusy was called, returning true
7.315,0.534,robot,isMotorBusy was called, returning true
7.316,0.734,robot,isMotorBusy was called, returning true
7.317,0.532,robot,isMotorBusy was called, returning true
7.317,0.838,robot,isMotorBusy was called, returning true
7.318,0.582,robot,isMotorBusy was called, returning true
7.319,0.863,robot,isMotorBusy was called, returning true
7.319,0.470,robot,isMotorBusy was called, returning true
7.320,0.598,robot,isMotorBusy was called, returning true
7.320,0.534,robot,isMotorBusy was called, returning true
7.321,0.779,robot,isMotorBusy was called, returning true
7.322,0.572,robot,isMotorBusy was called, returning true
7.322,0.697,robot,isMotorBusy was called, returning true
7.323,0.534,robot,isMotorBusy was called, returning true
7.324,0.792,robot,isMotorBusy was called, returning true
7.324,0.499,robot,isMotorBusy was called, returning true
7.325,0.749,robot,isMotorBusy was called, returning true
7.326,0.461,robot,isMotorBusy was called, returning true
7.326,0.700,robot,isMotorBusy was called, returning true
7.327,0.612,robot,isMotorBusy was called, returning true
7.328,0.744,robot,isMotorBusy was called, returning true
7.328,0.542,robot,isMotorBusy was called, returning true
7.329,0.797,robot,isMotorBusy was called, returning true
7.329,0.570,robot,isMotorBusy was called, returning true
7.330,0.744,robot,isMotorBusy was called, returning true
7.331,0.493,robot,isMotorBusy was called, returning true
7.331,0.684,robot,isMotorBusy was called, returning true
7.332,0.526,robot,isMotorBusy was called, returning true
7.333,0.774,robot,isMotorBusy was called, returning true
7.333,0.510,robot,isMotorBusy was called, returning true
7.334,0.646,robot,isMotorBusy was called, returning true
7.334,0.605,robot,isMotorBusy was called, returning true
7.335,0.677,robot,isMotorBusy was called, returning true
7.336,0.518,robot,isMotorBusy was called, returning true
7.336,0.630,robot,isMotorBusy was called, returning true
7.337,0.604,robot,isMotorBusy was called, returning true
7.338,0.732,robot,isMotorBusy was called, returning true
7.338,0.483,robot,isMotorBusy was called, returning true
7.339,0.693,robot,isMotorBusy was called, returning true
7.339,0.555,robot,isMotorBusy was called, returning true
7.340,0.739,robot,isMotorBusy was called, returning true
7.341,0.473,robot,isMotorBusy was called, returning true
7.341,0.741,robot,isMotorBusy was called, returning true
7.342,0.702,robot,isMotorBusy was called, returning true
7.343,0.846,robot,isMotorBusy was called, returning true
7.343,0.601,robot,isMotorBusy was called, returning true
7.344,0.732,robot,isMotorBusy was called, returning true
7.345,0.535,robot,isMotorBusy was called, returning true
7.346,0.763,robot,isMotorBusy was called, returning true
7.346,0.584,robot,isMotorBusy was called, returning true
7.347,1.063,robot,isMotorBusy was called, returning true
7.348,1.110,robot,isMotorBusy was called, returning true
7.349,0.678,robot,isMotorBusy was called, returning true
7.350,0.693,robot,isMotorBusy was called, returning true
7.351,1.063,robot,isMotorBusy was called, returning true
7.352,1.493,robot,isMotorBusy was called, returning true
7.353,1.093,robot,isMotorBusy was called, returning true
7.355,2.018,robot,isMotorBusy was called, returning true
7.357,1.430,robot,isMotorBusy was called, returning true
7.357,0.654,robot,isMotorBusy was called, returning true
7.358,0.863,robot,isMotorBusy was called, returning true
7.359,0.578,robot,isMotorBusy was called, returning true
7.360,1.009,robot,isMotorBusy was called, returning true
7.361,0.832,robot,isMotorBusy was called, returning true
7.362,0.927,robot,isMotorBusy was called, returning true
7.362,0.599,robot,isMotorBusy was called, returning true
7.363,0.687,robot,isMotorBusy was called, returning true
7.364,0.646,robot,isMotorBusy was called, returning true
7.365,1.205,robot,isMotorBusy was called, returning true
7.365,0.501,robot,isMotorBusy was called, returning true
7.367,1.632,robot,isMotorBusy was called, returning true
7.368,0.682,robot,isMotorBusy was called, returning true
7.369,1.422,robot,isMotorBusy was called, returning true
7.370,0.576,robot,isMotorBusy was called, returning true
7.370,0.841,robot,isMotorBusy was called, returning true
7.371,0.802,robot,isMotorBusy was called, returning true
7.372,0.718,robot,isMotorBusy was called, returning true
7.373,0.665,robot,isMotorBusy was called, returning true
7.373,0.661,robot,isMotorBusy was called, returning true
7.375,1.274,robot,isMotorBusy was called, returning true
7.375,0.646,robot,isMotorBusy was called, returning true
7.376,0.932,robot,isMotorBusy was called, returning true
7.377,0.850,robot,isMotorBusy was called, returning true
7.378,0.645,robot,isMotorBusy was called, returning true
7.378,0.788,robot,isMotorBusy was called, returning true
7.379,0.830,robot,isMotorBusy was called, returning true
7.380,1.108,robot,isMotorBusy was called, returning true
7.381,0.776,robot,isMotorBusy was called, returning true
7.382,1.090,robot,isMotorBusy was called, returning true
7.383,0.927,robot,isMotorBusy was called, returning true
7.386,2.943,robot,isMotorBusy was called, returning true
7.387,0.986,robot,isMotorBusy was called, returning true
7.389,2.038,robot,isMotorBusy was called, returning true
7.390,0.785,robot,isMotorBusy was called, returning true
7.392,1.934,robot,isMotorBusy was called, returning true
7.393,1.533,robot,isMotorBusy was called, returning true
7.394,0.796,robot,isMotorBusy was called, returning true
7.395,1.167,robot,isMotorBusy was called, returning true
7.396,1.105,robot,isMotorBusy was called, returning true
7.397,0.925,robot,isMotorBusy was called, returning true
7.399,1.704,robot,isMotorBusy was called, returning true
7.400,1.115,robot,isMotorBusy was called, returning true
7.403,2.625,robot,isMotorBusy was called, returning true
7.404,1.124,robot,isMotorBusy was called, returning true
7.405,0.941,robot,isMotorBusy was called, returning true
7.406,1.015,robot,isMotorBusy was called, returning true
7.406,0.545,robot,isMotorBusy was called, returning true
7.407,0.843,robot,isMotorBusy was called, returning true
7.409,1.949,robot,isMotorBusy was called, returning true
7.411,1.478,robot,isMotorBusy was called, returning true
7.411,0.575,robot,isMotorBusy was called, returning true
7.413,1.386,robot,isMotorBusy was called, returning true
7.414,1.784,robot,isMotorBusy was called, returning true
7.416,1.477,robot,isMotorBusy was called, returning true
7.416,0.562,robot,isMotorBusy was called, returning true
7.417,0.794,robot,isMotorBusy was called, returning true
7.418,0.627,robot,isMotorBusy was called, returning true
7.419,0.746,robot,isMotorBusy was called, returning true
7.419,0.574,robot,isMotorBusy was called, returning true
7.420,0.625,robot,isMotorBusy was called, returning true
7.421,0.980,robot,isMotorBusy was called, returning true
7.422,0.776,robot,isMotorBusy was called, returning true
7.422,0.466,robot,isMotorBusy was called, returning true
7.423,0.621,robot,isMotorBusy was called, returning true
7.423,0.494,robot,isMotorBusy was called, returning true
7.424,0.725,robot,isMotorBusy was called, returning true
7.424,0.610,pm.waitforMotors,timed out: 1.00
7.426,1.135,robot,setMotorPower was called - power: 0.00
7.426,0.794,robot,enableMotorEncoders was called
7.455,28.441,</arcTowardsBeacon>
7.493,37.943,arcTowardsBeaconStateMachine,Execution of arcTowardsBeacon has been completed in, 65, intervals over a time of, 3.748601.3, seconds
7.494,1.555,Mainline,Ending state machine pass of scanForLine
7.495,1.088,Mainline,Beginning state machine pass 2
7.496,0.948,robot,move was called - f:r:s:, 0.00, 0.20, 0.00
7.524,28.086,robot,move powers are fl:fr:bl:br, 0.20, -0.20, -0.20, 0.20
7.599,74.878,<scanForLine>
7.600,0.830,scanForLineStateMachine,Execution of scanForLine has started
7.601,0.642,robot,detectLine was called
7.601,0.533,in detectLine,ods.getLightDetected(), 0.145
7.602,0.844,in detectLine,returning, false
7.603,0.670,robot,getCurrentAngle was invoked, returning 45
7.604,0.788,robot,getCurrentAngle was invoked, returning 45
7.605,1.070,robot,getCurrentAngle was invoked, returning 45
7.606,1.004,robot,getCurrentAngle was invoked, returning 45
7.606,0.694,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.21, -0.21, 0.18
7.683,76.737,Mainline,Ending state machine pass of scanForLine
7.684,1.047,Mainline,Beginning state machine pass 2
7.686,1.381,robot,detectLine was called
7.687,1.105,in detectLine,ods.getLightDetected(), 0.147
7.688,1.741,in detectLine,returning, false
7.689,1.049,robot,getCurrentAngle was invoked, returning 45
7.690,0.926,robot,getCurrentAngle was invoked, returning 45
7.693,2.097,robot,getCurrentAngle was invoked, returning 45
7.694,1.565,robot,getCurrentAngle was invoked, returning 45
7.695,1.004,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.21, -0.21, 0.18
7.701,5.917,Mainline,Ending state machine pass of scanForLine
7.702,1.112,Mainline,Beginning state machine pass 2
7.704,1.952,robot,detectLine was called
7.705,0.786,in detectLine,ods.getLightDetected(), 0.147
7.710,5.133,in detectLine,returning, false
7.711,1.089,robot,getCurrentAngle was invoked, returning 45
7.712,1.025,robot,getCurrentAngle was invoked, returning 45
7.713,0.951,robot,getCurrentAngle was invoked, returning 45
7.714,1.304,robot,getCurrentAngle was invoked, returning 45
7.716,1.166,robot,ultramove powers are fl:fr:bl:br, 0.18, -0.21, -0.21, 0.18
7.719,3.195,Mainline,Ending state machine pass of scanForLine
7.720,1.177,Mainline,Beginning state machine pass 2
7.721,0.888,robot,detectLine was called
7.721,0.697,in detectLine,ods.getLightDetected(), 0.147
7.724,2.772,in detectLine,returning, false
7.725,1.082,robot,getCurrentAngle was invoked, returning 45
7.727,1.188,robot,getCurrentAngle was invoked, returning 45
7.728,1.476,robot,getCurrentAngle was invoked, returning 45
7.729,1.308,robot,getCurrentAngle was invoked, returning 45
