sec,d ms,r.init,r.init was invoked (a)
9.272,0.475,robot,isMotorBusy was called, returning true
9.272,0.617,robot,isMotorBusy was called, returning true
9.273,0.719,robot,isMotorBusy was called, returning true
9.274,0.510,robot,isMotorBusy was called, returning true
9.274,0.527,robot,isMotorBusy was called, returning true
9.275,0.542,robot,isMotorBusy was called, returning true
9.275,0.553,robot,isMotorBusy was called, returning true
9.276,0.488,robot,isMotorBusy was called, returning true
9.276,0.674,robot,isMotorBusy was called, returning true
9.277,0.607,robot,isMotorBusy was called, returning true
9.278,0.622,robot,isMotorBusy was called, returning true
9.278,0.556,robot,isMotorBusy was called, returning true
9.279,0.491,robot,isMotorBusy was called, returning true
9.279,0.465,robot,isMotorBusy was called, returning true
9.280,0.440,robot,isMotorBusy was called, returning true
9.280,0.478,robot,isMotorBusy was called, returning true
9.280,0.427,robot,isMotorBusy was called, returning true
9.281,0.420,robot,isMotorBusy was called, returning true
9.281,0.490,robot,isMotorBusy was called, returning true
9.282,0.497,robot,isMotorBusy was called, returning true
9.282,0.513,robot,isMotorBusy was called, returning true
9.283,0.556,robot,isMotorBusy was called, returning true
9.283,0.525,robot,isMotorBusy was called, returning true
9.284,0.574,robot,isMotorBusy was called, returning true
9.285,0.591,robot,isMotorBusy was called, returning true
9.285,0.537,robot,isMotorBusy was called, returning true
9.286,0.485,robot,isMotorBusy was called, returning true
9.287,1.004,robot,isMotorBusy was called, returning true
9.288,1.118,robot,isMotorBusy was called, returning true
9.289,1.138,robot,isMotorBusy was called, returning true
9.290,0.646,robot,isMotorBusy was called, returning true
9.290,0.838,robot,isMotorBusy was called, returning true
9.291,0.990,robot,isMotorBusy was called, returning true
9.292,0.703,robot,isMotorBusy was called, returning true
9.293,0.687,robot,isMotorBusy was called, returning true
9.293,0.677,robot,isMotorBusy was called, returning true
9.294,0.523,robot,isMotorBusy was called, returning true
9.294,0.490,robot,isMotorBusy was called, returning true
9.295,0.532,robot,isMotorBusy was called, returning true
9.296,0.728,robot,isMotorBusy was called, returning true
9.296,0.702,robot,isMotorBusy was called, returning true
9.297,0.733,robot,isMotorBusy was called, returning true
9.298,0.528,robot,isMotorBusy was called, returning true
9.298,0.769,robot,isMotorBusy was called, returning true
9.299,0.606,robot,isMotorBusy was called, returning true
9.300,0.709,robot,isMotorBusy was called, returning true
9.300,0.526,robot,isMotorBusy was called, returning true
9.301,0.455,robot,isMotorBusy was called, returning true
9.301,0.526,robot,isMotorBusy was called, returning true
9.302,0.520,robot,isMotorBusy was called, returning true
9.302,0.459,robot,isMotorBusy was called, returning true
9.303,0.393,robot,isMotorBusy was called, returning true
9.303,0.447,robot,isMotorBusy was called, returning true
9.304,0.476,robot,isMotorBusy was called, returning true
9.305,1.584,robot,isMotorBusy was called, returning true
9.306,0.728,robot,isMotorBusy was called, returning true
9.306,0.601,robot,isMotorBusy was called, returning true
9.307,0.626,robot,isMotorBusy was called, returning true
9.308,0.585,robot,isMotorBusy was called, returning true
9.308,0.556,robot,isMotorBusy was called, returning true
9.309,0.516,robot,isMotorBusy was called, returning true
9.310,0.722,robot,isMotorBusy was called, returning true
9.310,0.623,robot,isMotorBusy was called, returning true
9.315,5.328,robot,isMotorBusy was called, returning true
9.317,1.065,robot,isMotorBusy was called, returning true
9.318,1.638,robot,isMotorBusy was called, returning true
9.320,1.638,robot,isMotorBusy was called, returning true
9.325,5.045,robot,isMotorBusy was called, returning true
9.329,3.697,robot,isMotorBusy was called, returning true
9.330,1.212,robot,isMotorBusy was called, returning true
9.333,3.456,robot,isMotorBusy was called, returning true
9.335,1.652,robot,isMotorBusy was called, returning true
9.338,3.213,robot,isMotorBusy was called, returning true
9.340,1.836,robot,isMotorBusy was called, returning true
9.343,3.568,robot,isMotorBusy was called, returning true
9.347,3.838,robot,isMotorBusy was called, returning true
9.349,1.541,robot,isMotorBusy was called, returning true
9.352,2.842,robot,isMotorBusy was called, returning true
9.354,1.829,robot,isMotorBusy was called, returning true
9.355,1.853,robot,isMotorBusy was called, returning true
9.357,1.267,robot,isMotorBusy was called, returning true
9.359,2.407,robot,isMotorBusy was called, returning true
9.360,1.306,robot,isMotorBusy was called, returning true
9.362,1.163,robot,isMotorBusy was called, returning true
9.362,0.709,robot,isMotorBusy was called, returning true
9.364,1.785,robot,isMotorBusy was called, returning true
9.386,22.449,robot,isMotorBusy was called, returning true
9.388,1.350,robot,isMotorBusy was called, returning true
9.389,0.881,robot,isMotorBusy was called, returning true
9.390,0.918,robot,isMotorBusy was called, returning true
9.390,0.545,robot,isMotorBusy was called, returning true
9.391,0.535,robot,isMotorBusy was called, returning true
9.391,0.640,robot,isMotorBusy was called, returning true
9.392,0.559,robot,isMotorBusy was called, returning true
9.393,1.131,robot,isMotorBusy was called, returning true
9.394,0.563,robot,isMotorBusy was called, returning true
9.395,0.924,robot,isMotorBusy was called, returning true
9.395,0.647,robot,isMotorBusy was called, returning true
9.396,0.956,robot,isMotorBusy was called, returning true
9.397,0.638,robot,isMotorBusy was called, returning true
9.398,0.821,robot,isMotorBusy was called, returning true
9.398,0.616,robot,isMotorBusy was called, returning true
9.399,0.681,robot,isMotorBusy was called, returning true
9.399,0.558,robot,isMotorBusy was called, returning true
9.400,0.978,robot,isMotorBusy was called, returning true
9.401,0.572,robot,isMotorBusy was called, returning true
9.402,0.755,robot,isMotorBusy was called, returning true
9.403,1.656,robot,isMotorBusy was called, returning true
9.405,1.336,robot,isMotorBusy was called, returning true
9.405,0.637,robot,isMotorBusy was called, returning true
9.406,0.952,robot,isMotorBusy was called, returning true
9.407,0.569,robot,isMotorBusy was called, returning true
9.408,0.747,robot,isMotorBusy was called, returning true
9.409,0.956,robot,isMotorBusy was called, returning true
9.409,0.667,robot,isMotorBusy was called, returning true
9.410,0.573,robot,isMotorBusy was called, returning true
9.411,0.721,robot,isMotorBusy was called, returning true
9.411,0.664,robot,isMotorBusy was called, returning true
9.412,0.770,robot,isMotorBusy was called, returning true
9.413,0.548,robot,isMotorBusy was called, returning true
9.413,0.648,robot,isMotorBusy was called, returning true
9.414,1.283,robot,isMotorBusy was called, returning true
9.416,2.003,robot,isMotorBusy was called, returning true
9.417,0.957,robot,isMotorBusy was called, returning true
9.418,1.004,robot,isMotorBusy was called, returning true
9.419,0.895,robot,isMotorBusy was called, returning true
9.420,1.148,robot,isMotorBusy was called, returning true
9.421,0.680,robot,isMotorBusy was called, returning true
9.422,0.891,robot,isMotorBusy was called, returning true
9.423,0.729,robot,isMotorBusy was called, returning true
9.423,0.686,robot,isMotorBusy was called, returning true
9.425,1.210,robot,isMotorBusy was called, returning true
9.426,0.956,robot,isMotorBusy was called, returning true
9.427,1.197,robot,isMotorBusy was called, returning true
9.428,0.833,robot,isMotorBusy was called, returning true
9.429,0.939,robot,isMotorBusy was called, returning true
9.429,0.796,robot,isMotorBusy was called, returning true
9.430,0.996,robot,isMotorBusy was called, returning true
9.431,0.826,robot,isMotorBusy was called, returning true
9.432,0.647,robot,isMotorBusy was called, returning true
9.433,1.226,robot,isMotorBusy was called, returning true
9.434,0.701,robot,isMotorBusy was called, returning true
9.435,0.753,robot,isMotorBusy was called, returning true
9.436,1.021,robot,isMotorBusy was called, returning true
9.437,1.040,robot,isMotorBusy was called, returning true
9.438,1.298,robot,isMotorBusy was called, returning true
9.438,0.514,robot,isMotorBusy was called, returning true
9.439,0.541,robot,isMotorBusy was called, returning true
9.439,0.504,robot,isMotorBusy was called, returning true
9.442,2.332,robot,isMotorBusy was called, returning true
9.443,1.038,robot,isMotorBusy was called, returning true
9.444,1.328,robot,isMotorBusy was called, returning true
9.446,1.398,robot,isMotorBusy was called, returning true
9.448,2.257,robot,isMotorBusy was called, returning true
9.449,0.931,robot,isMotorBusy was called, returning true
9.449,0.678,robot,isMotorBusy was called, returning true
9.450,0.866,robot,isMotorBusy was called, returning true
9.451,0.703,robot,isMotorBusy was called, returning true
9.454,2.806,robot,isMotorBusy was called, returning true
9.455,1.022,robot,isMotorBusy was called, returning true
9.458,2.755,robot,isMotorBusy was called, returning true
9.459,1.865,robot,isMotorBusy was called, returning true
9.460,0.849,robot,isMotorBusy was called, returning true
9.461,0.824,robot,isMotorBusy was called, returning true
9.462,0.719,robot,isMotorBusy was called, returning true
9.463,0.994,robot,isMotorBusy was called, returning true
9.464,0.743,robot,isMotorBusy was called, returning true
9.464,0.808,robot,isMotorBusy was called, returning true
9.465,0.648,robot,isMotorBusy was called, returning true
9.467,1.707,robot,isMotorBusy was called, returning true
9.468,0.842,robot,isMotorBusy was called, returning true
9.469,1.810,robot,isMotorBusy was called, returning true
9.470,1.088,robot,isMotorBusy was called, returning true
9.471,0.904,robot,isMotorBusy was called, returning true
9.472,0.585,robot,isMotorBusy was called, returning true
9.472,0.527,robot,isMotorBusy was called, returning true
9.473,0.738,robot,isMotorBusy was called, returning true
9.474,0.638,robot,isMotorBusy was called, returning true
9.475,1.125,robot,isMotorBusy was called, returning true
9.476,0.800,robot,isMotorBusy was called, returning true
9.477,0.924,robot,isMotorBusy was called, returning true
9.478,1.657,robot,isMotorBusy was called, returning true
9.479,0.662,robot,isMotorBusy was called, returning true
9.480,0.732,robot,isMotorBusy was called, returning true
9.481,1.070,robot,isMotorBusy was called, returning true
9.482,0.748,robot,isMotorBusy was called, returning true
9.482,0.503,robot,isMotorBusy was called, returning true
9.483,1.264,robot,isMotorBusy was called, returning true
9.484,0.508,robot,isMotorBusy was called, returning true
9.485,0.866,robot,isMotorBusy was called, returning true
9.485,0.624,robot,isMotorBusy was called, returning true
9.486,0.822,robot,isMotorBusy was called, returning true
9.487,0.637,robot,isMotorBusy was called, returning true
9.488,0.718,robot,isMotorBusy was called, returning true
9.488,0.583,robot,isMotorBusy was called, returning true
9.489,0.904,robot,isMotorBusy was called, returning true
9.490,0.682,robot,isMotorBusy was called, returning true
9.490,0.712,robot,isMotorBusy was called, returning true
9.491,0.574,robot,isMotorBusy was called, returning true
9.492,0.694,robot,isMotorBusy was called, returning true
9.492,0.571,robot,isMotorBusy was called, returning true
9.493,0.672,robot,isMotorBusy was called, returning true
9.493,0.530,robot,isMotorBusy was called, returning true
9.494,0.804,robot,isMotorBusy was called, returning true
9.495,0.730,robot,isMotorBusy was called, returning true
9.496,0.674,robot,isMotorBusy was called, returning true
9.496,0.723,robot,isMotorBusy was called, returning true
9.497,0.671,robot,isMotorBusy was called, returning true
9.498,1.049,robot,isMotorBusy was called, returning true
9.499,0.615,robot,isMotorBusy was called, returning true
9.499,0.552,robot,isMotorBusy was called, returning true
9.500,0.795,robot,isMotorBusy was called, returning true
9.501,0.586,robot,isMotorBusy was called, returning true
9.501,0.703,robot,isMotorBusy was called, returning true
9.502,0.572,robot,isMotorBusy was called, returning true
9.503,0.693,robot,isMotorBusy was called, returning true
9.503,0.592,robot,isMotorBusy was called, returning true
9.504,0.875,robot,isMotorBusy was called, returning true
9.505,0.695,robot,isMotorBusy was called, returning true
9.506,0.733,robot,isMotorBusy was called, returning true
9.506,0.699,robot,isMotorBusy was called, returning true
9.507,0.854,robot,isMotorBusy was called, returning true
9.508,0.518,robot,isMotorBusy was called, returning true
9.508,0.813,robot,isMotorBusy was called, returning true
9.509,0.489,robot,isMotorBusy was called, returning true
9.509,0.568,robot,isMotorBusy was called, returning true
9.510,0.511,robot,isMotorBusy was called, returning true
9.510,0.465,robot,isMotorBusy was called, returning true
9.511,0.430,robot,isMotorBusy was called, returning true
9.511,0.536,robot,isMotorBusy was called, returning true
9.512,0.525,robot,isMotorBusy was called, returning true
9.512,0.526,robot,isMotorBusy was called, returning true
9.513,0.568,robot,isMotorBusy was called, returning true
9.513,0.467,robot,isMotorBusy was called, returning true
9.514,0.425,robot,isMotorBusy was called, returning true
9.514,0.504,robot,isMotorBusy was called, returning true
9.515,0.484,robot,isMotorBusy was called, returning true
9.515,0.614,robot,isMotorBusy was called, returning true
9.516,0.705,robot,isMotorBusy was called, returning true
9.517,0.588,robot,isMotorBusy was called, returning true
9.517,0.652,robot,isMotorBusy was called, returning true
9.518,0.629,robot,isMotorBusy was called, returning true
9.519,0.540,robot,isMotorBusy was called, returning true
9.519,0.474,robot,isMotorBusy was called, returning true
9.520,0.727,robot,isMotorBusy was called, returning true
9.520,0.503,robot,isMotorBusy was called, returning true
9.521,0.455,robot,isMotorBusy was called, returning true
9.521,0.514,robot,isMotorBusy was called, returning true
9.522,0.475,robot,isMotorBusy was called, returning true
9.522,0.480,robot,isMotorBusy was called, returning true
9.523,0.490,robot,isMotorBusy was called, returning true
9.523,0.606,robot,isMotorBusy was called, returning true
9.524,0.485,robot,isMotorBusy was called, returning true
9.524,0.525,robot,isMotorBusy was called, returning true
9.525,0.514,robot,isMotorBusy was called, returning true
9.525,0.614,robot,isMotorBusy was called, returning true
9.526,0.644,robot,isMotorBusy was called, returning true
9.527,0.514,robot,isMotorBusy was called, returning true
9.527,0.590,robot,isMotorBusy was called, returning true
9.528,0.527,robot,isMotorBusy was called, returning true
9.528,0.556,robot,isMotorBusy was called, returning true
9.529,0.579,robot,isMotorBusy was called, returning true
9.529,0.532,robot,isMotorBusy was called, returning true
9.530,0.527,robot,isMotorBusy was called, returning true
9.531,0.561,robot,isMotorBusy was called, returning true
9.531,0.487,robot,isMotorBusy was called, returning true
9.531,0.502,robot,isMotorBusy was called, returning true
9.532,0.460,robot,isMotorBusy was called, returning true
9.536,4.514,robot,isMotorBusy was called, returning true
9.538,1.441,robot,isMotorBusy was called, returning true
9.539,0.928,robot,isMotorBusy was called, returning true
9.541,1.973,robot,isMotorBusy was called, returning true
9.543,2.461,robot,isMotorBusy was called, returning true
9.546,2.306,robot,isMotorBusy was called, returning true
9.547,1.414,robot,isMotorBusy was called, returning true
9.548,1.377,robot,isMotorBusy was called, returning true
9.550,1.437,robot,isMotorBusy was called, returning true
9.552,1.873,robot,isMotorBusy was called, returning true
9.553,1.538,robot,isMotorBusy was called, returning true
9.555,1.461,robot,isMotorBusy was called, returning true
9.556,0.976,robot,isMotorBusy was called, returning true
9.557,1.272,robot,isMotorBusy was called, returning true
9.558,1.499,robot,isMotorBusy was called, returning true
9.559,0.945,robot,isMotorBusy was called, returning true
9.561,1.273,robot,isMotorBusy was called, returning true
9.563,2.087,robot,isMotorBusy was called, returning true
9.565,1.976,robot,isMotorBusy was called, returning true
9.566,1.031,robot,isMotorBusy was called, returning true
9.567,1.415,robot,isMotorBusy was called, returning true
9.568,1.125,robot,isMotorBusy was called, returning true
9.569,0.865,robot,isMotorBusy was called, returning true
9.570,1.258,robot,isMotorBusy was called, returning true
9.571,0.827,robot,isMotorBusy was called, returning true
9.572,0.631,robot,isMotorBusy was called, returning true
9.574,1.899,robot,isMotorBusy was called, returning true
9.575,1.094,robot,isMotorBusy was called, returning true
9.576,1.197,robot,isMotorBusy was called, returning true
9.577,0.685,robot,isMotorBusy was called, returning true
9.578,1.020,robot,isMotorBusy was called, returning true
9.580,1.857,robot,isMotorBusy was called, returning true
9.580,0.861,robot,isMotorBusy was called, returning true
9.582,1.939,robot,isMotorBusy was called, returning true
9.584,1.824,robot,isMotorBusy was called, returning true
9.585,0.959,robot,isMotorBusy was called, returning true
9.586,0.711,robot,isMotorBusy was called, returning true
9.587,0.739,robot,isMotorBusy was called, returning true
9.587,0.692,robot,isMotorBusy was called, returning true
9.588,0.705,robot,isMotorBusy was called, returning true
9.589,0.833,robot,isMotorBusy was called, returning true
9.590,0.872,robot,isMotorBusy was called, returning true
9.590,0.710,robot,isMotorBusy was called, returning true
9.591,0.768,robot,isMotorBusy was called, returning true
9.592,0.830,robot,isMotorBusy was called, returning true
9.593,0.830,robot,isMotorBusy was called, returning true
9.594,0.752,robot,isMotorBusy was called, returning true
9.595,1.019,robot,isMotorBusy was called, returning true
9.595,0.680,robot,isMotorBusy was called, returning true
9.597,1.279,robot,isMotorBusy was called, returning true
9.598,0.959,robot,isMotorBusy was called, returning true
9.598,0.722,robot,isMotorBusy was called, returning true
9.599,0.798,robot,isMotorBusy was called, returning true
9.602,3.228,robot,isMotorBusy was called, returning true
9.603,0.731,robot,isMotorBusy was called, returning true
9.604,1.395,robot,isMotorBusy was called, returning true
9.605,0.903,robot,isMotorBusy was called, returning true
9.606,0.923,robot,isMotorBusy was called, returning true
9.607,0.866,robot,isMotorBusy was called, returning true
9.608,0.978,robot,isMotorBusy was called, returning true
9.609,1.131,robot,isMotorBusy was called, returning true
9.610,0.840,robot,isMotorBusy was called, returning true
9.611,0.821,robot,isMotorBusy was called, returning true
9.613,1.704,robot,isMotorBusy was called, returning true
9.614,0.950,robot,isMotorBusy was called, returning true
9.614,0.896,robot,isMotorBusy was called, returning true
9.616,1.951,robot,isMotorBusy was called, returning true
9.618,1.599,robot,isMotorBusy was called, returning true
9.619,0.737,robot,isMotorBusy was called, returning true
9.619,0.709,robot,isMotorBusy was called, returning true
9.620,0.650,robot,isMotorBusy was called, returning true
9.621,0.699,robot,isMotorBusy was called, returning true
9.622,0.866,robot,isMotorBusy was called, returning true
9.622,0.673,robot,isMotorBusy was called, returning true
9.623,0.712,robot,isMotorBusy was called, returning true
9.624,0.735,robot,isMotorBusy was called, returning true
9.624,0.692,robot,isMotorBusy was called, returning true
9.625,0.724,robot,isMotorBusy was called, returning true
9.626,0.724,robot,isMotorBusy was called, returning true
9.627,0.765,robot,isMotorBusy was called, returning true
9.628,1.039,robot,isMotorBusy was called, returning true
9.629,0.861,robot,isMotorBusy was called, returning true
9.630,0.923,robot,isMotorBusy was called, returning true
9.630,0.860,robot,isMotorBusy was called, returning true
9.631,0.944,robot,isMotorBusy was called, returning true
9.633,1.280,robot,isMotorBusy was called, returning true
9.634,0.929,robot,isMotorBusy was called, returning true
9.634,0.962,robot,isMotorBusy was called, returning true
9.635,0.893,robot,isMotorBusy was called, returning true
9.636,0.909,robot,isMotorBusy was called, returning true
9.637,0.752,robot,isMotorBusy was called, returning true
9.638,0.924,robot,isMotorBusy was called, returning true
9.639,0.801,robot,isMotorBusy was called, returning true
9.643,4.634,robot,isMotorBusy was called, returning true
9.644,0.611,robot,isMotorBusy was called, returning true
9.644,0.447,robot,isMotorBusy was called, returning true
9.646,1.119,robot,isMotorBusy was called, returning true
9.646,0.735,robot,isMotorBusy was called, returning true
9.647,0.566,robot,isMotorBusy was called, returning true
9.648,0.891,robot,isMotorBusy was called, returning true
9.648,0.559,robot,isMotorBusy was called, returning true
9.649,0.476,robot,isMotorBusy was called, returning true
9.650,0.910,robot,isMotorBusy was called, returning true
9.651,0.922,robot,isMotorBusy was called, returning true
9.652,0.923,robot,isMotorBusy was called, returning true
9.652,0.572,robot,isMotorBusy was called, returning true
9.653,0.562,robot,isMotorBusy was called, returning true
9.654,0.968,robot,isMotorBusy was called, returning true
9.654,0.628,robot,isMotorBusy was called, returning true
9.655,0.514,robot,isMotorBusy was called, returning true
9.656,1.246,robot,isMotorBusy was called, returning true
9.657,0.850,robot,isMotorBusy was called, returning true
9.658,0.978,robot,isMotorBusy was called, returning true
9.659,0.819,robot,isMotorBusy was called, returning true
9.660,0.813,robot,isMotorBusy was called, returning true
9.660,0.577,robot,isMotorBusy was called, returning true
9.661,0.879,robot,isMotorBusy was called, returning true
9.663,1.651,robot,isMotorBusy was called, returning true
9.664,1.167,robot,isMotorBusy was called, returning true
9.664,0.635,robot,isMotorBusy was called, returning true
9.665,0.526,robot,isMotorBusy was called, returning true
9.666,0.572,robot,isMotorBusy was called, returning true
9.667,0.982,robot,isMotorBusy was called, returning true
9.667,0.582,robot,isMotorBusy was called, returning true
9.668,0.545,robot,isMotorBusy was called, returning true
9.669,1.131,robot,isMotorBusy was called, returning true
9.669,0.605,robot,isMotorBusy was called, returning true
9.670,0.615,robot,isMotorBusy was called, returning true
9.671,0.524,robot,isMotorBusy was called, returning true
9.671,0.507,robot,isMotorBusy was called, returning true
9.672,1.294,robot,isMotorBusy was called, returning true
9.673,0.498,robot,isMotorBusy was called, returning true
9.674,0.752,robot,isMotorBusy was called, returning true
9.674,0.509,robot,isMotorBusy was called, returning true
9.675,0.445,robot,isMotorBusy was called, returning true
9.675,0.485,robot,isMotorBusy was called, returning true
9.676,0.514,robot,isMotorBusy was called, returning true
9.678,2.263,robot,isMotorBusy was called, returning true
9.678,0.549,robot,isMotorBusy was called, returning true
9.679,0.534,robot,isMotorBusy was called, returning true
9.679,0.560,robot,isMotorBusy was called, returning true
9.680,0.545,robot,isMotorBusy was called, returning true
9.681,0.859,robot,isMotorBusy was called, returning true
9.682,0.907,robot,isMotorBusy was called, returning true
9.683,0.933,robot,isMotorBusy was called, returning true
9.684,0.955,robot,isMotorBusy was called, returning true
9.684,0.634,robot,isMotorBusy was called, returning true
9.685,0.591,robot,isMotorBusy was called, returning true
9.686,0.935,robot,isMotorBusy was called, returning true
9.686,0.686,robot,isMotorBusy was called, returning true
9.687,0.565,robot,isMotorBusy was called, returning true
9.688,0.934,robot,isMotorBusy was called, returning true
9.689,0.758,robot,isMotorBusy was called, returning true
9.689,0.584,robot,isMotorBusy was called, returning true
9.690,0.545,robot,isMotorBusy was called, returning true
9.690,0.472,robot,isMotorBusy was called, returning true
9.691,0.478,robot,isMotorBusy was called, returning true
9.691,0.608,robot,isMotorBusy was called, returning true
9.692,0.589,robot,isMotorBusy was called, returning true
9.693,0.851,robot,isMotorBusy was called, returning true
9.694,0.972,robot,isMotorBusy was called, returning true
9.694,0.487,robot,isMotorBusy was called, returning true
9.695,0.450,robot,isMotorBusy was called, returning true
9.695,0.447,robot,isMotorBusy was called, returning true
9.696,0.408,robot,isMotorBusy was called, returning true
9.696,0.551,robot,isMotorBusy was called, returning true
9.697,0.480,robot,isMotorBusy was called, returning true
9.697,0.449,robot,isMotorBusy was called, returning true
9.698,0.439,robot,isMotorBusy was called, returning true
9.698,0.660,robot,isMotorBusy was called, returning true
9.699,0.904,robot,isMotorBusy was called, returning true
9.700,0.569,robot,isMotorBusy was called, returning true
9.701,1.294,robot,isMotorBusy was called, returning true
9.702,0.827,robot,isMotorBusy was called, returning true
9.703,1.142,robot,isMotorBusy was called, returning true
9.704,1.169,robot,isMotorBusy was called, returning true
9.705,0.573,robot,isMotorBusy was called, returning true
9.705,0.503,robot,isMotorBusy was called, returning true
9.706,0.465,robot,isMotorBusy was called, returning true
9.706,0.823,robot,isMotorBusy was called, returning true
9.707,0.589,robot,isMotorBusy was called, returning true
9.708,0.765,robot,isMotorBusy was called, returning true
9.709,0.840,robot,isMotorBusy was called, returning true
9.710,0.935,robot,isMotorBusy was called, returning true
9.710,0.752,robot,isMotorBusy was called, returning true
9.711,0.504,robot,isMotorBusy was called, returning true
9.711,0.468,robot,isMotorBusy was called, returning true
9.712,0.466,robot,isMotorBusy was called, returning true
9.713,0.771,robot,isMotorBusy was called, returning true
9.713,0.465,robot,isMotorBusy was called, returning true
9.713,0.444,robot,isMotorBusy was called, returning true
9.714,0.433,robot,isMotorBusy was called, returning true
9.716,2.190,robot,isMotorBusy was called, returning true
9.717,1.300,robot,isMotorBusy was called, returning true
9.718,0.562,robot,isMotorBusy was called, returning true
9.718,0.512,robot,isMotorBusy was called, returning true
9.719,0.630,robot,isMotorBusy was called, returning true
9.720,0.558,robot,isMotorBusy was called, returning true
9.721,0.956,robot,isMotorBusy was called, returning true
9.722,0.906,robot,isMotorBusy was called, returning true
9.722,0.511,robot,isMotorBusy was called, returning true
9.723,0.558,robot,isMotorBusy was called, returning true
9.723,0.549,robot,isMotorBusy was called, returning true
9.724,0.526,robot,isMotorBusy was called, returning true
9.724,0.440,robot,isMotorBusy was called, returning true
9.725,0.428,robot,isMotorBusy was called, returning true
9.726,1.050,robot,isMotorBusy was called, returning true
9.727,1.035,robot,isMotorBusy was called, returning true
9.728,1.292,robot,isMotorBusy was called, returning true
9.729,0.882,robot,isMotorBusy was called, returning true
9.729,0.601,robot,isMotorBusy was called, returning true
9.730,0.496,robot,isMotorBusy was called, returning true
9.731,1.206,robot,isMotorBusy was called, returning true
9.732,0.541,robot,isMotorBusy was called, returning true
9.732,0.503,robot,isMotorBusy was called, returning true
9.733,0.548,robot,isMotorBusy was called, returning true
9.733,0.462,robot,isMotorBusy was called, returning true
9.734,0.472,robot,isMotorBusy was called, returning true
9.734,0.471,robot,isMotorBusy was called, returning true
9.735,0.557,robot,isMotorBusy was called, returning true
9.735,0.444,robot,isMotorBusy was called, returning true
9.736,0.432,robot,isMotorBusy was called, returning true
9.737,1.244,robot,isMotorBusy was called, returning true
9.737,0.572,robot,isMotorBusy was called, returning true
9.738,0.733,robot,isMotorBusy was called, returning true
9.739,0.650,robot,isMotorBusy was called, returning true
9.739,0.499,robot,isMotorBusy was called, returning true
9.740,0.458,robot,isMotorBusy was called, returning true
9.740,0.481,robot,isMotorBusy was called, returning true
9.741,0.492,robot,isMotorBusy was called, returning true
9.742,0.933,robot,isMotorBusy was called, returning true
9.742,0.565,robot,isMotorBusy was called, returning true
9.743,0.477,robot,isMotorBusy was called, returning true
9.743,0.555,robot,isMotorBusy was called, returning true
9.744,0.503,robot,isMotorBusy was called, returning true
9.744,0.475,robot,isMotorBusy was called, returning true
9.745,0.445,robot,isMotorBusy was called, returning true
9.745,0.519,robot,isMotorBusy was called, returning true
9.746,0.488,robot,isMotorBusy was called, returning true
9.746,0.691,robot,isMotorBusy was called, returning true
9.747,0.967,robot,isMotorBusy was called, returning true
9.748,0.541,robot,isMotorBusy was called, returning true
9.748,0.507,robot,isMotorBusy was called, returning true
9.749,0.462,robot,isMotorBusy was called, returning true
9.749,0.505,robot,isMotorBusy was called, returning true
9.750,0.527,robot,isMotorBusy was called, returning true
9.750,0.547,robot,isMotorBusy was called, returning true
9.751,0.472,robot,isMotorBusy was called, returning true
9.751,0.527,robot,isMotorBusy was called, returning true
9.752,0.899,robot,isMotorBusy was called, returning true
9.753,0.562,robot,isMotorBusy was called, returning true
9.753,0.628,robot,isMotorBusy was called, returning true
9.754,0.785,robot,isMotorBusy was called, returning true
9.755,0.842,robot,isMotorBusy was called, returning true
9.756,0.605,robot,isMotorBusy was called, returning true
9.756,0.651,robot,isMotorBusy was called, returning true
9.757,0.486,robot,isMotorBusy was called, returning true
9.758,0.950,robot,isMotorBusy was called, returning true
9.758,0.585,robot,isMotorBusy was called, returning true
9.759,0.485,robot,isMotorBusy was called, returning true
9.759,0.506,robot,isMotorBusy was called, returning true
9.760,0.511,robot,isMotorBusy was called, returning true
9.760,0.539,robot,isMotorBusy was called, returning true
9.761,0.491,robot,isMotorBusy was called, returning true
9.761,0.478,robot,isMotorBusy was called, returning true
9.762,0.478,robot,isMotorBusy was called, returning true
9.763,0.882,robot,isMotorBusy was called, returning true
9.763,0.615,robot,isMotorBusy was called, returning true
9.764,0.519,robot,isMotorBusy was called, returning true
9.764,0.555,robot,isMotorBusy was called, returning true
9.765,0.444,robot,isMotorBusy was called, returning true
9.765,0.476,robot,isMotorBusy was called, returning true
9.766,0.606,robot,isMotorBusy was called, returning true
9.767,0.601,robot,isMotorBusy was called, returning true
9.767,0.449,robot,isMotorBusy was called, returning true
9.767,0.464,robot,isMotorBusy was called, returning true
9.768,0.887,robot,isMotorBusy was called, returning true
9.769,0.562,robot,isMotorBusy was called, returning true
9.769,0.515,robot,isMotorBusy was called, returning true
9.770,0.519,robot,isMotorBusy was called, returning true
9.770,0.506,robot,isMotorBusy was called, returning true
9.771,0.429,robot,isMotorBusy was called, returning true
9.771,0.448,robot,isMotorBusy was called, returning true
9.772,0.496,robot,isMotorBusy was called, returning true
9.772,0.576,robot,isMotorBusy was called, returning true
9.773,0.483,robot,isMotorBusy was called, returning true
9.774,1.013,robot,isMotorBusy was called, returning true
9.774,0.567,robot,isMotorBusy was called, returning true
9.775,0.825,robot,isMotorBusy was called, returning true
9.776,0.819,robot,isMotorBusy was called, returning true
9.777,0.624,robot,isMotorBusy was called, returning true
