sec,d ms,r.init,r.init was invoked (a)
7.858,0.490,robot,getCurrentAngle was invoked, returning 45
7.858,0.514,robot,getCurrentAngle was invoked, returning 45
7.859,0.536,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
7.861,2.416,Mainline,Ending state machine pass of scanForLine
7.862,0.853,Mainline,Beginning state machine pass 2
7.863,0.632,robot,detectLine was called
7.863,0.648,in detectLine,ods.getLightDetected(), 0.132
7.864,0.953,in detectLine,returning, false
7.865,0.898,robot,getCurrentAngle was invoked, returning 45
7.866,0.437,robot,getCurrentAngle was invoked, returning 45
7.866,0.523,robot,getCurrentAngle was invoked, returning 45
7.867,0.957,robot,getCurrentAngle was invoked, returning 45
7.868,0.910,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
7.874,5.650,Mainline,Ending state machine pass of scanForLine
7.875,0.992,Mainline,Beginning state machine pass 2
7.875,0.630,robot,detectLine was called
7.879,3.801,in detectLine,ods.getLightDetected(), 0.132
7.880,1.031,in detectLine,returning, false
7.881,0.587,robot,getCurrentAngle was invoked, returning 45
7.881,0.601,robot,getCurrentAngle was invoked, returning 45
7.882,0.526,robot,getCurrentAngle was invoked, returning 45
7.883,0.820,robot,getCurrentAngle was invoked, returning 45
7.884,1.642,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
7.887,2.612,Mainline,Ending state machine pass of scanForLine
7.888,1.048,Mainline,Beginning state machine pass 2
7.889,0.803,robot,detectLine was called
7.889,0.386,in detectLine,ods.getLightDetected(), 0.132
7.890,1.023,in detectLine,returning, false
7.891,0.645,robot,getCurrentAngle was invoked, returning 45
7.891,0.722,robot,getCurrentAngle was invoked, returning 45
7.892,0.552,robot,getCurrentAngle was invoked, returning 45
7.893,1.095,robot,getCurrentAngle was invoked, returning 45
7.894,0.599,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
7.898,3.822,Mainline,Ending state machine pass of scanForLine
7.898,0.914,Mainline,Beginning state machine pass 2
7.899,0.552,robot,detectLine was called
7.903,3.515,in detectLine,ods.getLightDetected(), 0.132
7.903,0.903,in detectLine,returning, false
7.904,0.762,robot,getCurrentAngle was invoked, returning 45
7.905,0.793,robot,getCurrentAngle was invoked, returning 45
7.907,1.791,robot,getCurrentAngle was invoked, returning 45
7.908,1.189,robot,getCurrentAngle was invoked, returning 45
7.909,0.588,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
7.911,2.519,Mainline,Ending state machine pass of scanForLine
7.912,0.726,Mainline,Beginning state machine pass 2
7.913,0.794,robot,detectLine was called
7.913,0.519,in detectLine,ods.getLightDetected(), 0.132
7.914,1.282,in detectLine,returning, false
7.915,0.575,robot,getCurrentAngle was invoked, returning 45
7.916,0.903,robot,getCurrentAngle was invoked, returning 45
7.916,0.621,robot,getCurrentAngle was invoked, returning 45
7.917,0.852,robot,getCurrentAngle was invoked, returning 45
7.918,0.848,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
7.920,2.309,Mainline,Ending state machine pass of scanForLine
7.921,0.950,Mainline,Beginning state machine pass 2
7.922,0.542,robot,detectLine was called
7.933,10.626,in detectLine,ods.getLightDetected(), 0.132
7.934,0.929,in detectLine,returning, false
7.934,0.798,robot,getCurrentAngle was invoked, returning 45
7.935,0.710,robot,getCurrentAngle was invoked, returning 45
7.936,0.567,robot,getCurrentAngle was invoked, returning 45
7.936,0.490,robot,getCurrentAngle was invoked, returning 45
7.937,0.521,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
7.940,3.017,Mainline,Ending state machine pass of scanForLine
7.941,1.543,Mainline,Beginning state machine pass 2
7.942,0.563,robot,detectLine was called
7.942,0.424,in detectLine,ods.getLightDetected(), 0.132
7.945,2.535,in detectLine,returning, false
7.946,0.959,robot,getCurrentAngle was invoked, returning 45
7.946,0.545,robot,getCurrentAngle was invoked, returning 45
7.950,3.381,robot,getCurrentAngle was invoked, returning 45
7.951,1.064,robot,getCurrentAngle was invoked, returning 45
7.952,0.873,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
7.956,4.216,Mainline,Ending state machine pass of scanForLine
7.956,0.633,Mainline,Beginning state machine pass 2
7.957,0.883,robot,detectLine was called
7.958,0.580,in detectLine,ods.getLightDetected(), 0.133
7.959,1.103,in detectLine,returning, false
7.960,0.970,robot,getCurrentAngle was invoked, returning 45
7.960,0.420,robot,getCurrentAngle was invoked, returning 45
7.961,0.513,robot,getCurrentAngle was invoked, returning 45
7.962,0.926,robot,getCurrentAngle was invoked, returning 45
7.963,0.995,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
7.967,3.952,Mainline,Ending state machine pass of scanForLine
7.967,0.579,Mainline,Beginning state machine pass 2
7.968,0.871,robot,detectLine was called
7.969,0.585,in detectLine,ods.getLightDetected(), 0.133
7.970,0.905,in detectLine,returning, false
7.970,0.589,robot,getCurrentAngle was invoked, returning 45
7.971,0.586,robot,getCurrentAngle was invoked, returning 45
7.973,1.671,robot,getCurrentAngle was invoked, returning 45
7.974,1.093,robot,getCurrentAngle was invoked, returning 45
7.977,3.041,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
7.979,2.518,Mainline,Ending state machine pass of scanForLine
7.980,0.849,Mainline,Beginning state machine pass 2
7.981,0.807,robot,detectLine was called
7.982,1.315,in detectLine,ods.getLightDetected(), 0.133
7.983,1.321,in detectLine,returning, false
7.984,1.044,robot,getCurrentAngle was invoked, returning 45
7.985,0.675,robot,getCurrentAngle was invoked, returning 45
7.987,1.334,robot,getCurrentAngle was invoked, returning 45
7.987,0.731,robot,getCurrentAngle was invoked, returning 45
7.989,1.281,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
7.993,4.290,Mainline,Ending state machine pass of scanForLine
7.993,0.662,Mainline,Beginning state machine pass 2
7.995,1.117,robot,detectLine was called
7.995,0.480,in detectLine,ods.getLightDetected(), 0.133
7.996,0.947,in detectLine,returning, false
7.997,0.758,robot,getCurrentAngle was invoked, returning 45
7.997,0.498,robot,getCurrentAngle was invoked, returning 45
7.999,1.418,robot,getCurrentAngle was invoked, returning 45
8.000,1.315,robot,getCurrentAngle was invoked, returning 45
8.001,0.760,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.009,7.898,Mainline,Ending state machine pass of scanForLine
8.009,0.634,Mainline,Beginning state machine pass 2
8.010,1.058,robot,detectLine was called
8.011,0.473,in detectLine,ods.getLightDetected(), 0.133
8.012,0.808,in detectLine,returning, false
8.012,0.741,robot,getCurrentAngle was invoked, returning 45
8.013,0.553,robot,getCurrentAngle was invoked, returning 45
8.014,0.993,robot,getCurrentAngle was invoked, returning 45
8.015,0.627,robot,getCurrentAngle was invoked, returning 45
8.015,0.662,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.020,4.446,Mainline,Ending state machine pass of scanForLine
8.020,0.635,Mainline,Beginning state machine pass 2
8.021,0.637,robot,detectLine was called
8.021,0.505,in detectLine,ods.getLightDetected(), 0.135
8.023,1.217,in detectLine,returning, false
8.023,0.555,robot,getCurrentAngle was invoked, returning 45
8.024,1.257,robot,getCurrentAngle was invoked, returning 45
8.025,0.813,robot,getCurrentAngle was invoked, returning 45
8.027,1.479,robot,getCurrentAngle was invoked, returning 45
8.027,0.720,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.031,3.465,Mainline,Ending state machine pass of scanForLine
8.032,0.699,Mainline,Beginning state machine pass 2
8.032,0.717,robot,detectLine was called
8.033,0.572,in detectLine,ods.getLightDetected(), 0.135
8.034,1.050,in detectLine,returning, false
8.035,0.914,robot,getCurrentAngle was invoked, returning 45
8.036,1.337,robot,getCurrentAngle was invoked, returning 45
8.041,5.118,robot,getCurrentAngle was invoked, returning 45
8.047,5.404,robot,getCurrentAngle was invoked, returning 45
8.051,4.371,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.064,12.698,Mainline,Ending state machine pass of scanForLine
8.066,1.989,Mainline,Beginning state machine pass 2
8.068,1.737,robot,detectLine was called
8.068,0.852,in detectLine,ods.getLightDetected(), 0.135
8.070,1.581,in detectLine,returning, false
8.071,1.056,robot,getCurrentAngle was invoked, returning 45
8.072,0.796,robot,getCurrentAngle was invoked, returning 45
8.073,1.396,robot,getCurrentAngle was invoked, returning 45
8.076,3.016,robot,getCurrentAngle was invoked, returning 45
8.078,1.467,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.084,6.056,Mainline,Ending state machine pass of scanForLine
8.107,23.449,Mainline,Beginning state machine pass 2
8.108,1.827,robot,detectLine was called
8.111,2.176,in detectLine,ods.getLightDetected(), 0.135
8.113,1.924,in detectLine,returning, false
8.114,1.048,robot,getCurrentAngle was invoked, returning 45
8.115,0.979,robot,getCurrentAngle was invoked, returning 45
8.117,2.020,robot,getCurrentAngle was invoked, returning 45
8.119,2.097,robot,getCurrentAngle was invoked, returning 45
8.121,1.354,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.125,4.234,Mainline,Ending state machine pass of scanForLine
8.126,0.857,Mainline,Beginning state machine pass 2
8.127,0.872,robot,detectLine was called
8.127,0.575,in detectLine,ods.getLightDetected(), 0.135
8.128,1.274,in detectLine,returning, false
8.129,0.874,robot,getCurrentAngle was invoked, returning 45
8.130,0.997,robot,getCurrentAngle was invoked, returning 45
8.132,1.421,robot,getCurrentAngle was invoked, returning 45
8.133,1.139,robot,getCurrentAngle was invoked, returning 45
8.135,1.672,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.140,5.735,Mainline,Ending state machine pass of scanForLine
8.141,0.694,Mainline,Beginning state machine pass 2
8.142,1.155,robot,detectLine was called
8.143,0.834,in detectLine,ods.getLightDetected(), 0.135
8.145,1.804,in detectLine,returning, false
8.145,0.645,robot,getCurrentAngle was invoked, returning 45
8.147,1.397,robot,getCurrentAngle was invoked, returning 45
8.149,1.738,robot,getCurrentAngle was invoked, returning 45
8.149,0.612,robot,getCurrentAngle was invoked, returning 45
8.150,0.959,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.152,2.349,Mainline,Ending state machine pass of scanForLine
8.153,0.558,Mainline,Beginning state machine pass 2
8.153,0.443,robot,detectLine was called
8.154,0.544,in detectLine,ods.getLightDetected(), 0.135
8.155,0.882,in detectLine,returning, false
8.155,0.576,robot,getCurrentAngle was invoked, returning 45
8.156,0.447,robot,getCurrentAngle was invoked, returning 45
8.156,0.548,robot,getCurrentAngle was invoked, returning 45
8.157,0.876,robot,getCurrentAngle was invoked, returning 45
8.159,1.397,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.165,6.085,Mainline,Ending state machine pass of scanForLine
8.166,1.603,Mainline,Beginning state machine pass 2
8.168,1.263,robot,detectLine was called
8.169,1.106,in detectLine,ods.getLightDetected(), 0.136
8.170,1.693,in detectLine,returning, false
8.172,1.017,robot,getCurrentAngle was invoked, returning 45
8.173,1.179,robot,getCurrentAngle was invoked, returning 45
8.173,0.623,robot,getCurrentAngle was invoked, returning 45
8.174,0.705,robot,getCurrentAngle was invoked, returning 45
8.175,0.669,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.178,2.903,Mainline,Ending state machine pass of scanForLine
8.179,1.031,Mainline,Beginning state machine pass 2
8.179,0.548,robot,detectLine was called
8.180,0.489,in detectLine,ods.getLightDetected(), 0.136
8.181,1.167,in detectLine,returning, false
8.181,0.518,robot,getCurrentAngle was invoked, returning 45
8.182,0.681,robot,getCurrentAngle was invoked, returning 45
8.183,0.651,robot,getCurrentAngle was invoked, returning 45
8.184,1.732,robot,getCurrentAngle was invoked, returning 45
8.185,0.575,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.188,2.950,Mainline,Ending state machine pass of scanForLine
8.191,3.364,Mainline,Beginning state machine pass 2
8.192,0.632,robot,detectLine was called
8.193,0.878,in detectLine,ods.getLightDetected(), 0.136
8.194,1.142,in detectLine,returning, false
8.195,0.638,robot,getCurrentAngle was invoked, returning 45
8.195,0.503,robot,getCurrentAngle was invoked, returning 45
8.196,1.169,robot,getCurrentAngle was invoked, returning 45
8.197,1.036,robot,getCurrentAngle was invoked, returning 45
8.198,1.129,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.202,3.148,Mainline,Ending state machine pass of scanForLine
8.202,0.864,Mainline,Beginning state machine pass 2
8.203,0.537,robot,detectLine was called
8.203,0.412,in detectLine,ods.getLightDetected(), 0.136
8.204,0.784,in detectLine,returning, false
8.205,0.545,robot,getCurrentAngle was invoked, returning 45
8.205,0.463,robot,getCurrentAngle was invoked, returning 45
8.206,0.767,robot,getCurrentAngle was invoked, returning 45
8.207,0.578,robot,getCurrentAngle was invoked, returning 45
8.207,0.548,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.212,4.846,Mainline,Ending state machine pass of scanForLine
8.213,0.588,Mainline,Beginning state machine pass 2
8.213,0.521,robot,detectLine was called
8.217,3.924,in detectLine,ods.getLightDetected(), 0.136
8.218,0.962,in detectLine,returning, false
8.218,0.536,robot,getCurrentAngle was invoked, returning 45
8.219,0.457,robot,getCurrentAngle was invoked, returning 45
8.219,0.558,robot,getCurrentAngle was invoked, returning 45
8.220,0.610,robot,getCurrentAngle was invoked, returning 45
8.221,0.869,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.224,3.186,Mainline,Ending state machine pass of scanForLine
8.225,0.697,Mainline,Beginning state machine pass 2
8.225,0.536,robot,detectLine was called
8.226,0.562,in detectLine,ods.getLightDetected(), 0.136
8.227,0.715,in detectLine,returning, false
8.228,1.096,robot,getCurrentAngle was invoked, returning 45
8.229,0.791,robot,getCurrentAngle was invoked, returning 45
8.230,1.012,robot,getCurrentAngle was invoked, returning 45
8.230,0.595,robot,getCurrentAngle was invoked, returning 45
8.231,0.540,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.234,3.013,Mainline,Ending state machine pass of scanForLine
8.235,0.835,Mainline,Beginning state machine pass 2
8.235,0.513,robot,detectLine was called
8.235,0.386,in detectLine,ods.getLightDetected(), 0.136
8.236,0.897,in detectLine,returning, false
8.237,0.550,robot,getCurrentAngle was invoked, returning 45
8.237,0.434,robot,getCurrentAngle was invoked, returning 45
8.242,4.337,robot,getCurrentAngle was invoked, returning 45
8.243,1.236,robot,getCurrentAngle was invoked, returning 45
8.244,0.809,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.247,3.542,Mainline,Ending state machine pass of scanForLine
8.249,1.341,Mainline,Beginning state machine pass 2
8.250,1.050,robot,detectLine was called
8.250,0.706,in detectLine,ods.getLightDetected(), 0.136
8.252,1.927,in detectLine,returning, false
8.255,2.720,robot,getCurrentAngle was invoked, returning 45
8.255,0.458,robot,getCurrentAngle was invoked, returning 45
8.256,0.582,robot,getCurrentAngle was invoked, returning 45
8.257,0.978,robot,getCurrentAngle was invoked, returning 45
8.258,0.543,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.261,3.184,Mainline,Ending state machine pass of scanForLine
8.261,0.572,Mainline,Beginning state machine pass 2
8.262,0.560,robot,detectLine was called
8.267,5.334,in detectLine,ods.getLightDetected(), 0.135
8.268,1.205,in detectLine,returning, false
8.269,0.570,robot,getCurrentAngle was invoked, returning 45
8.269,0.371,robot,getCurrentAngle was invoked, returning 45
8.271,1.368,robot,getCurrentAngle was invoked, returning 45
8.271,0.617,robot,getCurrentAngle was invoked, returning 45
8.272,1.105,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.275,2.535,Mainline,Ending state machine pass of scanForLine
8.276,0.674,Mainline,Beginning state machine pass 2
8.276,0.540,robot,detectLine was called
8.278,1.544,in detectLine,ods.getLightDetected(), 0.135
8.279,1.011,in detectLine,returning, false
8.280,0.896,robot,getCurrentAngle was invoked, returning 45
8.280,0.512,robot,getCurrentAngle was invoked, returning 45
8.281,0.957,robot,getCurrentAngle was invoked, returning 45
8.282,0.573,robot,getCurrentAngle was invoked, returning 45
8.282,0.520,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.287,4.936,Mainline,Ending state machine pass of scanForLine
8.288,0.646,Mainline,Beginning state machine pass 2
8.291,3.011,robot,detectLine was called
8.292,0.952,in detectLine,ods.getLightDetected(), 0.135
8.293,1.074,in detectLine,returning, false
8.294,1.251,robot,getCurrentAngle was invoked, returning 45
8.295,0.745,robot,getCurrentAngle was invoked, returning 45
8.296,1.296,robot,getCurrentAngle was invoked, returning 45
8.297,1.076,robot,getCurrentAngle was invoked, returning 45
8.299,1.640,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.302,3.184,Mainline,Ending state machine pass of scanForLine
8.303,1.037,Mainline,Beginning state machine pass 2
8.304,0.678,robot,detectLine was called
8.304,0.522,in detectLine,ods.getLightDetected(), 0.135
8.305,0.683,in detectLine,returning, false
8.306,0.914,robot,getCurrentAngle was invoked, returning 45
8.306,0.478,robot,getCurrentAngle was invoked, returning 45
8.307,0.544,robot,getCurrentAngle was invoked, returning 45
8.307,0.533,robot,getCurrentAngle was invoked, returning 45
8.308,0.885,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.311,2.557,Mainline,Ending state machine pass of scanForLine
8.312,0.817,Mainline,Beginning state machine pass 2
8.312,0.564,robot,detectLine was called
8.317,4.703,in detectLine,ods.getLightDetected(), 0.135
8.319,1.685,in detectLine,returning, false
8.319,0.602,robot,getCurrentAngle was invoked, returning 45
8.320,0.491,robot,getCurrentAngle was invoked, returning 45
8.321,1.085,robot,getCurrentAngle was invoked, returning 45
8.322,1.137,robot,getCurrentAngle was invoked, returning 45
8.322,0.556,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.325,2.323,Mainline,Ending state machine pass of scanForLine
8.325,0.581,Mainline,Beginning state machine pass 2
8.326,0.513,robot,detectLine was called
8.326,0.445,in detectLine,ods.getLightDetected(), 0.135
8.327,1.172,in detectLine,returning, false
8.328,0.635,robot,getCurrentAngle was invoked, returning 45
8.329,0.486,robot,getCurrentAngle was invoked, returning 45
8.329,0.872,robot,getCurrentAngle was invoked, returning 45
8.330,0.587,robot,getCurrentAngle was invoked, returning 45
8.331,0.558,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.334,3.392,Mainline,Ending state machine pass of scanForLine
8.335,0.828,Mainline,Beginning state machine pass 2
8.335,0.529,robot,detectLine was called
8.336,0.699,in detectLine,ods.getLightDetected(), 0.132
8.337,0.668,in detectLine,returning, false
8.339,2.145,robot,getCurrentAngle was invoked, returning 45
8.340,0.951,robot,getCurrentAngle was invoked, returning 45
8.341,1.388,robot,getCurrentAngle was invoked, returning 45
8.343,1.526,robot,getCurrentAngle was invoked, returning 45
8.344,1.392,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.351,6.836,Mainline,Ending state machine pass of scanForLine
8.352,1.004,Mainline,Beginning state machine pass 2
8.353,0.534,robot,detectLine was called
8.353,0.825,in detectLine,ods.getLightDetected(), 0.132
8.356,2.574,in detectLine,returning, false
8.357,1.175,robot,getCurrentAngle was invoked, returning 45
8.358,0.489,robot,getCurrentAngle was invoked, returning 45
8.358,0.548,robot,getCurrentAngle was invoked, returning 45
8.359,0.468,robot,getCurrentAngle was invoked, returning 45
8.359,0.486,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.364,5.067,Mainline,Ending state machine pass of scanForLine
8.368,3.624,Mainline,Beginning state machine pass 2
8.369,0.761,robot,detectLine was called
8.370,1.078,in detectLine,ods.getLightDetected(), 0.132
8.370,0.826,in detectLine,returning, false
8.371,0.544,robot,getCurrentAngle was invoked, returning 45
8.371,0.421,robot,getCurrentAngle was invoked, returning 45
8.372,0.943,robot,getCurrentAngle was invoked, returning 45
8.373,0.753,robot,getCurrentAngle was invoked, returning 45
8.374,0.948,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.378,4.047,Mainline,Ending state machine pass of scanForLine
8.379,0.627,Mainline,Beginning state machine pass 2
8.379,0.612,robot,detectLine was called
8.380,0.454,in detectLine,ods.getLightDetected(), 0.132
8.380,0.673,in detectLine,returning, false
8.381,0.579,robot,getCurrentAngle was invoked, returning 45
8.382,0.768,robot,getCurrentAngle was invoked, returning 45
8.383,0.885,robot,getCurrentAngle was invoked, returning 45
8.384,0.832,robot,getCurrentAngle was invoked, returning 45
8.384,0.808,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.387,2.277,Mainline,Ending state machine pass of scanForLine
8.387,0.591,Mainline,Beginning state machine pass 2
8.388,0.474,robot,detectLine was called
8.391,3.440,in detectLine,ods.getLightDetected(), 0.132
8.392,0.924,in detectLine,returning, false
8.393,0.547,robot,getCurrentAngle was invoked, returning 45
8.393,0.516,robot,getCurrentAngle was invoked, returning 45
8.394,0.882,robot,getCurrentAngle was invoked, returning 45
8.395,0.639,robot,getCurrentAngle was invoked, returning 45
8.395,0.823,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.398,2.778,Mainline,Ending state machine pass of scanForLine
8.399,0.604,Mainline,Beginning state machine pass 2
8.399,0.524,robot,detectLine was called
8.400,0.500,in detectLine,ods.getLightDetected(), 0.132
8.401,1.163,in detectLine,returning, false
8.402,0.958,robot,getCurrentAngle was invoked, returning 45
8.403,0.739,robot,getCurrentAngle was invoked, returning 45
8.403,0.672,robot,getCurrentAngle was invoked, returning 45
8.404,0.718,robot,getCurrentAngle was invoked, returning 45
8.405,0.549,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.408,3.014,Mainline,Ending state machine pass of scanForLine
8.408,0.638,Mainline,Beginning state machine pass 2
8.409,0.554,robot,detectLine was called
8.409,0.401,in detectLine,ods.getLightDetected(), 0.132
8.410,0.587,in detectLine,returning, false
8.411,0.719,robot,getCurrentAngle was invoked, returning 45
8.411,0.489,robot,getCurrentAngle was invoked, returning 45
8.414,2.516,robot,getCurrentAngle was invoked, returning 45
8.415,1.179,robot,getCurrentAngle was invoked, returning 45
8.416,1.429,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.419,2.971,Mainline,Ending state machine pass of scanForLine
8.421,1.619,Mainline,Beginning state machine pass 2
8.422,1.219,robot,detectLine was called
8.422,0.459,in detectLine,ods.getLightDetected(), 0.132
8.424,1.332,in detectLine,returning, false
8.425,0.915,robot,getCurrentAngle was invoked, returning 45
8.426,1.202,robot,getCurrentAngle was invoked, returning 45
8.427,0.951,robot,getCurrentAngle was invoked, returning 45
8.428,1.198,robot,getCurrentAngle was invoked, returning 45
8.429,0.560,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.432,3.135,Mainline,Ending state machine pass of scanForLine
8.433,1.113,Mainline,Beginning state machine pass 2
8.434,1.187,robot,detectLine was called
8.438,4.225,in detectLine,ods.getLightDetected(), 0.132
8.439,1.057,in detectLine,returning, false
8.440,1.099,robot,getCurrentAngle was invoked, returning 45
8.441,0.559,robot,getCurrentAngle was invoked, returning 45
8.442,0.886,robot,getCurrentAngle was invoked, returning 45
8.443,1.564,robot,getCurrentAngle was invoked, returning 45
8.446,2.882,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.450,3.218,Mainline,Ending state machine pass of scanForLine
8.451,1.160,Mainline,Beginning state machine pass 2
8.451,0.517,robot,detectLine was called
8.452,0.786,in detectLine,ods.getLightDetected(), 0.132
8.453,1.043,in detectLine,returning, false
8.454,1.022,robot,getCurrentAngle was invoked, returning 45
8.455,0.765,robot,getCurrentAngle was invoked, returning 45
8.456,1.396,robot,getCurrentAngle was invoked, returning 45
8.457,0.576,robot,getCurrentAngle was invoked, returning 45
8.457,0.484,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.462,4.965,Mainline,Ending state machine pass of scanForLine
8.463,0.888,Mainline,Beginning state machine pass 2
8.464,0.556,robot,detectLine was called
8.464,0.744,in detectLine,ods.getLightDetected(), 0.132
8.465,0.785,in detectLine,returning, false
8.466,0.896,robot,getCurrentAngle was invoked, returning 45
8.467,0.706,robot,getCurrentAngle was invoked, returning 45
8.468,0.677,robot,getCurrentAngle was invoked, returning 45
8.468,0.868,robot,getCurrentAngle was invoked, returning 45
8.469,0.586,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.471,2.497,Mainline,Ending state machine pass of scanForLine
8.472,0.967,Mainline,Beginning state machine pass 2
8.473,0.611,robot,detectLine was called
8.474,0.517,in detectLine,ods.getLightDetected(), 0.137
8.475,0.999,in detectLine,returning, false
8.475,0.598,robot,getCurrentAngle was invoked, returning 45
8.476,0.441,robot,getCurrentAngle was invoked, returning 45
8.476,0.561,robot,getCurrentAngle was invoked, returning 45
8.477,0.721,robot,getCurrentAngle was invoked, returning 45
8.478,0.739,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.481,3.010,Mainline,Ending state machine pass of scanForLine
8.481,0.540,Mainline,Beginning state machine pass 2
8.482,0.488,robot,detectLine was called
8.486,4.107,in detectLine,ods.getLightDetected(), 0.137
8.487,0.947,in detectLine,returning, false
8.487,0.561,robot,getCurrentAngle was invoked, returning 45
8.488,0.675,robot,getCurrentAngle was invoked, returning 45
8.489,0.591,robot,getCurrentAngle was invoked, returning 45
8.489,0.938,robot,getCurrentAngle was invoked, returning 45
8.490,0.628,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.493,2.977,Mainline,Ending state machine pass of scanForLine
8.494,0.699,Mainline,Beginning state machine pass 2
8.494,0.566,robot,detectLine was called
8.495,0.489,in detectLine,ods.getLightDetected(), 0.137
8.496,0.717,in detectLine,returning, false
8.496,0.911,robot,getCurrentAngle was invoked, returning 45
8.497,0.704,robot,getCurrentAngle was invoked, returning 45
8.498,0.586,robot,getCurrentAngle was invoked, returning 45
8.498,0.585,robot,getCurrentAngle was invoked, returning 45
8.500,1.373,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.503,3.172,Mainline,Ending state machine pass of scanForLine
8.503,0.507,Mainline,Beginning state machine pass 2
8.504,0.611,robot,detectLine was called
8.504,0.475,in detectLine,ods.getLightDetected(), 0.137
8.505,0.582,in detectLine,returning, false
8.505,0.438,robot,getCurrentAngle was invoked, returning 45
8.506,0.416,robot,getCurrentAngle was invoked, returning 45
8.506,0.536,robot,getCurrentAngle was invoked, returning 45
8.508,1.531,robot,getCurrentAngle was invoked, returning 45
8.509,1.124,robot,ultramove powers are fl:fr:bl:br, 0.19, -0.21, -0.20, 0.18
8.512,3.076,Mainline,Ending state machine pass of scanForLine
8.513,0.560,Mainline,Beginning state machine pass 2
8.513,0.468,robot,detectLine was called
8.514,0.389,in detectLine,ods.getLightDetected(), 0.137
8.514,0.698,in detectLine,returning, false
8.515,0.633,robot,getCurrentAngle was invoked, returning 45
8.515,0.433,robot,getCurrentAngle was invoked, returning 45
